vsx,EDround.thisRepN,EDround.thisTrialN,EDround.thisN,EDround.thisIndex,question.started,VS1click.clicked_name,VS1leftbutton.wasclicked,VS1rightbutton.wasclicked,VS1leftbutton.nback,VS1rightbutton.nback,Participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,D27N05,2023-01-27_08h58.07.423,t1_Paradigm,2021.1.4,59.972449352854916,
0,0,0,0,0,2750.7332432307594,VS1leftbutton,1,0,3,4,D27N05,2023-01-27_08h58.07.423,t1_Paradigm,2021.1.4,59.972449352854916,
1,0,1,1,1,2756.175197325283,VS1leftbutton,1,0,2,4,D27N05,2023-01-27_08h58.07.423,t1_Paradigm,2021.1.4,59.972449352854916,
2,0,2,2,2,2760.9418645907863,VS1leftbutton,1,0,1,3,D27N05,2023-01-27_08h58.07.423,t1_Paradigm,2021.1.4,59.972449352854916,
3,0,3,3,3,2763.8155282902444,VS1rightbutton,0,1,2,1,D27N05,2023-01-27_08h58.07.423,t1_Paradigm,2021.1.4,59.972449352854916,
4,0,4,4,4,2768.2955554814253,VS1leftbutton,1,0,1,4,D27N05,2023-01-27_08h58.07.423,t1_Paradigm,2021.1.4,59.972449352854916,
5,0,5,5,5,2772.892338543592,VS1rightbutton,0,1,2,1,D27N05,2023-01-27_08h58.07.423,t1_Paradigm,2021.1.4,59.972449352854916,
6,0,6,6,6,2777.1673983090004,VS1leftbutton,1,0,3,4,D27N05,2023-01-27_08h58.07.423,t1_Paradigm,2021.1.4,59.972449352854916,
7,0,7,7,7,2783.382959577677,VS1rightbutton,0,1,3,2,D27N05,2023-01-27_08h58.07.423,t1_Paradigm,2021.1.4,59.972449352854916,
8,0,8,8,8,2787.095938711427,VS1rightbutton,0,1,4,1,D27N05,2023-01-27_08h58.07.423,t1_Paradigm,2021.1.4,59.972449352854916,
9,0,9,9,9,2790.3343019413733,VS1leftbutton,1,0,2,3,D27N05,2023-01-27_08h58.07.423,t1_Paradigm,2021.1.4,59.972449352854916,
10,0,10,10,10,2794.7669004885247,VS1rightbutton,0,1,3,1,D27N05,2023-01-27_08h58.07.423,t1_Paradigm,2021.1.4,59.972449352854916,
11,0,11,11,11,2797.928424592945,VS1rightbutton,0,1,4,1,D27N05,2023-01-27_08h58.07.423,t1_Paradigm,2021.1.4,59.972449352854916,
12,0,12,12,12,2800.014503456332,VS1leftbutton,1,0,1,2,D27N05,2023-01-27_08h58.07.423,t1_Paradigm,2021.1.4,59.972449352854916,
13,0,13,13,13,2802.7313408751797,VS1rightbutton,0,1,3,1,D27N05,2023-01-27_08h58.07.423,t1_Paradigm,2021.1.4,59.972449352854916,
14,0,14,14,14,2806.314389764113,VS1rightbutton,0,1,4,2,D27N05,2023-01-27_08h58.07.423,t1_Paradigm,2021.1.4,59.972449352854916,
15,0,15,15,15,2809.0317205763713,VS1rightbutton,0,1,4,2,D27N05,2023-01-27_08h58.07.423,t1_Paradigm,2021.1.4,59.972449352854916,
16,0,16,16,16,2811.416145577372,VS1rightbutton,0,1,4,3,D27N05,2023-01-27_08h58.07.423,t1_Paradigm,2021.1.4,59.972449352854916,
17,0,17,17,17,2814.29686756141,VS1leftbutton,1,0,2,3,D27N05,2023-01-27_08h58.07.423,t1_Paradigm,2021.1.4,59.972449352854916,
