Letter,CorrAnswer,Stimulus,nback_run.thisRepN,nback_run.thisTrialN,nback_run.thisN,nback_run.thisIndex,fixcross.started,nback_trial.started,trial_resp.keys,trial_resp.corr,currentlevel,trial_resp.rt,Participant,date,expName,psychopyVersion,frameRate,
H,left,Distractor,0,0,0,0,179.11652385642083,181.04817447765345,None,0,1,,G27R09,2022-08-31_15h59.50.412,t1_Paradigm,2021.1.4,60.04272269495204,
Q,left,Pretarget,0,1,1,1,182.5494480605921,184.55031454611344,left,1,1,0.47285696412473044,G27R09,2022-08-31_15h59.50.412,t1_Paradigm,2021.1.4,60.04272269495204,
Q,right,Target,0,2,2,2,186.0467504386961,188.0467626291629,right,1,1,0.49637911067475216,G27R09,2022-08-31_15h59.50.412,t1_Paradigm,2021.1.4,60.04272269495204,
T,left,Distractor,0,3,3,3,189.5467838020777,191.5486986677097,left,1,1,0.41864660158717015,G27R09,2022-08-31_15h59.50.412,t1_Paradigm,2021.1.4,60.04272269495204,
Q,left,Lure,0,4,4,4,193.0467821980692,195.04846095361427,left,1,1,0.6627003807916481,G27R09,2022-08-31_15h59.50.412,t1_Paradigm,2021.1.4,60.04272269495204,
L,left,Distractor,0,5,5,5,196.54668724075236,198.54862071288517,left,1,1,0.4904997770445334,G27R09,2022-08-31_15h59.50.412,t1_Paradigm,2021.1.4,60.04272269495204,
V,left,Pretarget,0,6,6,6,200.04669686480338,202.04917473750356,left,1,1,0.43003345962279127,G27R09,2022-08-31_15h59.50.412,t1_Paradigm,2021.1.4,60.04272269495204,
V,right,Target,0,7,7,7,203.54672766177282,205.54679535094147,right,1,1,0.4361841915324476,G27R09,2022-08-31_15h59.50.412,t1_Paradigm,2021.1.4,60.04272269495204,
K,left,Distractor,0,8,8,8,207.04657431853593,209.04910416111852,left,1,1,0.45400087899724895,G27R09,2022-08-31_15h59.50.412,t1_Paradigm,2021.1.4,60.04272269495204,
G,left,Pretarget,0,9,9,9,210.54669141117483,212.54872240703844,left,1,1,0.4585379781146912,G27R09,2022-08-31_15h59.50.412,t1_Paradigm,2021.1.4,60.04272269495204,
G,right,Target,0,10,10,10,214.04675974194652,216.04669975201978,right,1,1,0.49659821826753614,G27R09,2022-08-31_15h59.50.412,t1_Paradigm,2021.1.4,60.04272269495204,
G,right,Target,0,11,11,11,217.54689993231113,219.54677642363822,right,1,1,0.516591224788499,G27R09,2022-08-31_15h59.50.412,t1_Paradigm,2021.1.4,60.04272269495204,
P,left,Pretarget,0,12,12,12,221.0466346292651,223.04873491830767,left,1,1,0.4063624610625993,G27R09,2022-08-31_15h59.50.412,t1_Paradigm,2021.1.4,60.04272269495204,
P,right,Target,0,13,13,13,224.5465310103009,226.5465858673997,right,1,1,0.4764772118487599,G27R09,2022-08-31_15h59.50.412,t1_Paradigm,2021.1.4,60.04272269495204,
G,left,Lure,0,14,14,14,228.04684988723784,230.04894215623608,left,1,1,0.4462207950109587,G27R09,2022-08-31_15h59.50.412,t1_Paradigm,2021.1.4,60.04272269495204,
Y,left,Distractor,0,15,15,15,231.54663430846267,233.54974833102824,left,1,1,0.4492113089036138,G27R09,2022-08-31_15h59.50.412,t1_Paradigm,2021.1.4,60.04272269495204,
B,left,Distractor,0,16,16,16,235.0466708798631,237.04878785059555,left,1,1,0.45419368084731104,G27R09,2022-08-31_15h59.50.412,t1_Paradigm,2021.1.4,60.04272269495204,
T,left,Pretarget,0,17,17,17,238.54666927585458,240.5487567328255,left,1,1,0.5542337810657045,G27R09,2022-08-31_15h59.50.412,t1_Paradigm,2021.1.4,60.04272269495204,
T,right,Target,0,18,18,18,242.0465919626331,244.046758137938,right,1,1,0.4804256397601421,G27R09,2022-08-31_15h59.50.412,t1_Paradigm,2021.1.4,60.04272269495204,
S,left,Distractor,0,19,19,19,245.5466846743384,247.548831479633,left,1,1,0.46608387682499597,G27R09,2022-08-31_15h59.50.412,t1_Paradigm,2021.1.4,60.04272269495204,
T,left,Lure,0,20,20,20,249.04667601269102,251.04824024201298,left,1,1,0.5027200780186831,G27R09,2022-08-31_15h59.50.412,t1_Paradigm,2021.1.4,60.04272269495204,
J,left,Distractor,0,21,21,21,252.54680337098398,254.54860948482383,left,1,1,0.45855786782340147,G27R09,2022-08-31_15h59.50.412,t1_Paradigm,2021.1.4,60.04272269495204,
P,left,Distractor,0,22,22,22,256.04673568181533,258.04864637702485,left,1,1,0.39826157532843354,G27R09,2022-08-31_15h59.50.412,t1_Paradigm,2021.1.4,60.04272269495204,
F,left,Distractor,0,23,23,23,259.5465938874422,261.5488889031458,left,1,1,0.4500697743806086,G27R09,2022-08-31_15h59.50.412,t1_Paradigm,2021.1.4,60.04272269495204,
L,left,Distractor,0,24,24,24,263.04667922070803,265.0489620459448,left,1,1,0.4220778970793617,G27R09,2022-08-31_15h59.50.412,t1_Paradigm,2021.1.4,60.04272269495204,
W,left,Pretarget,0,25,25,25,266.54672958658193,268.54979580968757,left,1,1,0.42514668659896415,G27R09,2022-08-31_15h59.50.412,t1_Paradigm,2021.1.4,60.04272269495204,
W,right,Target,0,26,26,26,270.0466436117149,272.0468174862617,right,1,1,0.592229540065091,G27R09,2022-08-31_15h59.50.412,t1_Paradigm,2021.1.4,60.04272269495204,
