Currentstep,EDround.thisRepN,EDround.thisTrialN,EDround.thisN,EDround.thisIndex,question.started,EDclick.clicked_name,EDleftbutton.wasclicked,EDrightbutton.wasclicked,EDleftbutton.value,EDrightbutton.value,EDleftbutton.nback,EDrightbutton.nback,Participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,D27A02,2022-09-19_09h14.32.986,t1_Paradigm,2021.1.4,59.970526332014295,
0,0,0,0,0,2579.3795746417272,EDrightbutton,0,1,1.00,2.00,1,2,D27A02,2022-09-19_09h14.32.986,t1_Paradigm,2021.1.4,59.970526332014295,
1,0,1,1,1,2595.9556987973756,EDrightbutton,0,1,1.50,2.00,1,2,D27A02,2022-09-19_09h14.32.986,t1_Paradigm,2021.1.4,59.970526332014295,
2,0,2,2,2,2603.6228256015684,EDrightbutton,0,1,1.75,2.00,1,2,D27A02,2022-09-19_09h14.32.986,t1_Paradigm,2021.1.4,59.970526332014295,
3,0,3,3,3,2609.3180280663573,EDrightbutton,0,1,1.88,2.00,1,2,D27A02,2022-09-19_09h14.32.986,t1_Paradigm,2021.1.4,59.970526332014295,
4,0,4,4,4,2613.3327079825895,EDleftbutton,1,0,1.94,2.00,1,2,D27A02,2022-09-19_09h14.32.986,t1_Paradigm,2021.1.4,59.970526332014295,
5,0,5,5,5,2621.685050032336,EDrightbutton,0,1,1.91,2.00,1,2,D27A02,2022-09-19_09h14.32.986,t1_Paradigm,2021.1.4,59.970526332014295,
0,0,0,0,0,2625.547204464029,EDrightbutton,0,1,2.00,1.00,3,4,D27A02,2022-09-19_09h14.32.986,t1_Paradigm,2021.1.4,59.970526332014295,
1,0,1,1,1,2642.517284831437,EDleftbutton,1,0,2.00,0.50,3,4,D27A02,2022-09-19_09h14.32.986,t1_Paradigm,2021.1.4,59.970526332014295,
2,0,2,2,2,2646.163862319324,EDleftbutton,1,0,2.00,0.75,3,4,D27A02,2022-09-19_09h14.32.986,t1_Paradigm,2021.1.4,59.970526332014295,
3,0,3,3,3,2652.0136745216196,EDleftbutton,1,0,2.00,0.88,3,4,D27A02,2022-09-19_09h14.32.986,t1_Paradigm,2021.1.4,59.970526332014295,
4,0,4,4,4,2658.957258538476,EDrightbutton,0,1,2.00,0.94,3,4,D27A02,2022-09-19_09h14.32.986,t1_Paradigm,2021.1.4,59.970526332014295,
