Letter,CorrAnswer,Stimulus,finaln_nback_run.thisRepN,finaln_nback_run.thisTrialN,finaln_nback_run.thisN,finaln_nback_run.thisIndex,finaln_fixcross.started,finaln_nback_trial.started,finaln_trial_resp.keys,finaln_trial_resp.corr,finaln_trial_resp.rt,finaln_level,finaln_money,Participant,date,expName,psychopyVersion,frameRate,
T,left,Distractor,0,0,0,0,2802.2193205666904,2804.2240504737288,left,1,1.131103180881837,0,3.0,S19N02,2023-01-23_14h41.45.126,t1_Paradigm,2021.1.4,59.99468798659717,
F,left,Distractor,0,1,1,1,2805.7220878061175,2807.723741862051,left,1,0.4793791579968456,0,3.0,S19N02,2023-01-23_14h41.45.126,t1_Paradigm,2021.1.4,59.99468798659717,
G,left,Distractor,0,2,2,2,2809.222109299862,2811.2234107942227,left,1,0.499525854408148,0,3.0,S19N02,2023-01-23_14h41.45.126,t1_Paradigm,2021.1.4,59.99468798659717,
V,left,Distractor,0,3,3,3,2812.7220339113546,2814.7235176213417,left,1,0.7595193228762582,0,3.0,S19N02,2023-01-23_14h41.45.126,t1_Paradigm,2021.1.4,59.99468798659717,
H,left,Distractor,0,4,4,4,2816.222074974031,2818.2239516666637,left,1,0.6670185866355496,0,3.0,S19N02,2023-01-23_14h41.45.126,t1_Paradigm,2021.1.4,59.99468798659717,
C,left,Pretarget,0,5,5,5,2819.722155816175,2821.7237020825833,left,1,0.5437166726660507,0,3.0,S19N02,2023-01-23_14h41.45.126,t1_Paradigm,2021.1.4,59.99468798659717,
C,right,Target,0,6,6,6,2823.222083314887,2825.22210897906,right,1,0.5810038284530492,0,3.0,S19N02,2023-01-23_14h41.45.126,t1_Paradigm,2021.1.4,59.99468798659717,
C,right,Target,0,7,7,7,2826.721893079207,2828.722069520394,right,1,0.5688351609433084,0,3.0,S19N02,2023-01-23_14h41.45.126,t1_Paradigm,2021.1.4,59.99468798659717,
W,left,Distractor,0,8,8,8,2830.2220419314085,2832.2240642682214,left,1,0.7950863374849177,0,3.0,S19N02,2023-01-23_14h41.45.126,t1_Paradigm,2021.1.4,59.99468798659717,
R,left,Pretarget,0,9,9,9,2833.722169289866,2835.7243186643336,left,1,0.4788844810673254,0,3.0,S19N02,2023-01-23_14h41.45.126,t1_Paradigm,2021.1.4,59.99468798659717,
R,right,Target,0,10,10,10,2837.221869981451,2839.221866131825,right,1,0.6451523906498551,0,3.0,S19N02,2023-01-23_14h41.45.126,t1_Paradigm,2021.1.4,59.99468798659717,
Z,left,Distractor,0,11,11,11,2840.722082352481,2842.7241508848047,left,1,0.6789723166984913,0,3.0,S19N02,2023-01-23_14h41.45.126,t1_Paradigm,2021.1.4,59.99468798659717,
