Currentstep,EDround.thisRepN,EDround.thisTrialN,EDround.thisN,EDround.thisIndex,question.started,EDclick.clicked_name,EDleftbutton.wasclicked,EDrightbutton.wasclicked,EDleftbutton.value,EDrightbutton.value,EDleftbutton.nback,EDrightbutton.nback,Participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,D24A05,2022-11-29_09h19.08.590,t1_Paradigm,2021.1.4,60.002637110659876,
0,0,0,0,0,2739.2461316861154,EDrightbutton,0,1,1.00,2.00,1,2,D24A05,2022-11-29_09h19.08.590,t1_Paradigm,2021.1.4,60.002637110659876,
1,0,1,1,1,2743.1764659460314,EDleftbutton,1,0,1.50,2.00,1,2,D24A05,2022-11-29_09h19.08.590,t1_Paradigm,2021.1.4,60.002637110659876,
2,0,2,2,2,2747.874898345777,EDrightbutton,0,1,1.25,2.00,1,2,D24A05,2022-11-29_09h19.08.590,t1_Paradigm,2021.1.4,60.002637110659876,
3,0,3,3,3,2752.0208627335232,EDrightbutton,0,1,1.38,2.00,1,2,D24A05,2022-11-29_09h19.08.590,t1_Paradigm,2021.1.4,60.002637110659876,
4,0,4,4,4,2754.521025219874,EDrightbutton,0,1,1.44,2.00,1,2,D24A05,2022-11-29_09h19.08.590,t1_Paradigm,2021.1.4,60.002637110659876,
5,0,5,5,5,2757.8265370839363,EDrightbutton,0,1,1.47,2.00,1,2,D24A05,2022-11-29_09h19.08.590,t1_Paradigm,2021.1.4,60.002637110659876,
0,0,0,0,0,2761.1257079704956,EDrightbutton,0,1,1.00,2.00,2,3,D24A05,2022-11-29_09h19.08.590,t1_Paradigm,2021.1.4,60.002637110659876,
1,0,1,1,1,2764.61571097,EDrightbutton,0,1,1.50,2.00,2,3,D24A05,2022-11-29_09h19.08.590,t1_Paradigm,2021.1.4,60.002637110659876,
2,0,2,2,2,2770.2592249096488,EDleftbutton,1,0,1.75,2.00,2,3,D24A05,2022-11-29_09h19.08.590,t1_Paradigm,2021.1.4,60.002637110659876,
3,0,3,3,3,2773.5882525419584,EDrightbutton,0,1,1.62,2.00,2,3,D24A05,2022-11-29_09h19.08.590,t1_Paradigm,2021.1.4,60.002637110659876,
4,0,4,4,4,2776.483855465747,EDrightbutton,0,1,1.68,2.00,2,3,D24A05,2022-11-29_09h19.08.590,t1_Paradigm,2021.1.4,60.002637110659876,
5,0,5,5,5,2780.323853412614,EDrightbutton,0,1,1.71,2.00,2,3,D24A05,2022-11-29_09h19.08.590,t1_Paradigm,2021.1.4,60.002637110659876,
0,0,0,0,0,2782.5008627976786,EDleftbutton,1,0,1.00,2.00,1,4,D24A05,2022-11-29_09h19.08.590,t1_Paradigm,2021.1.4,60.002637110659876,
1,0,1,1,1,2785.1242739843874,EDrightbutton,0,1,0.50,2.00,1,4,D24A05,2022-11-29_09h19.08.590,t1_Paradigm,2021.1.4,60.002637110659876,
2,0,2,2,2,2787.790885045324,EDrightbutton,0,1,0.75,2.00,1,4,D24A05,2022-11-29_09h19.08.590,t1_Paradigm,2021.1.4,60.002637110659876,
3,0,3,3,3,2792.3056873429014,EDrightbutton,0,1,0.88,2.00,1,4,D24A05,2022-11-29_09h19.08.590,t1_Paradigm,2021.1.4,60.002637110659876,
4,0,4,4,4,2793.782200607282,EDrightbutton,0,1,0.94,2.00,1,4,D24A05,2022-11-29_09h19.08.590,t1_Paradigm,2021.1.4,60.002637110659876,
5,0,5,5,5,2795.7227514568367,EDleftbutton,1,0,0.97,2.00,1,4,D24A05,2022-11-29_09h19.08.590,t1_Paradigm,2021.1.4,60.002637110659876,
0,0,0,0,0,2798.0748518294567,EDleftbutton,1,0,1.00,2.00,3,4,D24A05,2022-11-29_09h19.08.590,t1_Paradigm,2021.1.4,60.002637110659876,
