vsx,EDround.thisRepN,EDround.thisTrialN,EDround.thisN,EDround.thisIndex,question.started,VS1click.clicked_name,VS1leftbutton.wasclicked,VS1rightbutton.wasclicked,VS1leftbutton.nback,VS1rightbutton.nback,Participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,D12T04,2023-01-09_14h40.32.959,t1_Paradigm,2021.1.4,60.06076999175848,
0,0,0,0,0,2556.1958594117314,VS1leftbutton,1,0,1,4,D12T04,2023-01-09_14h40.32.959,t1_Paradigm,2021.1.4,60.06076999175848,
1,0,1,1,1,2567.0136510767043,VS1leftbutton,1,0,3,4,D12T04,2023-01-09_14h40.32.959,t1_Paradigm,2021.1.4,60.06076999175848,
2,0,2,2,2,2575.0182504113764,VS1leftbutton,1,0,1,4,D12T04,2023-01-09_14h40.32.959,t1_Paradigm,2021.1.4,60.06076999175848,
3,0,3,3,3,2586.502064680215,VS1rightbutton,0,1,2,3,D12T04,2023-01-09_14h40.32.959,t1_Paradigm,2021.1.4,60.06076999175848,
4,0,4,4,4,2596.391208748799,VS1rightbutton,0,1,1,2,D12T04,2023-01-09_14h40.32.959,t1_Paradigm,2021.1.4,60.06076999175848,
5,0,5,5,5,2604.7091614562087,VS1rightbutton,0,1,1,2,D12T04,2023-01-09_14h40.32.959,t1_Paradigm,2021.1.4,60.06076999175848,
6,0,6,6,6,2611.6726006437093,VS1leftbutton,1,0,2,3,D12T04,2023-01-09_14h40.32.959,t1_Paradigm,2021.1.4,60.06076999175848,
7,0,7,7,7,2623.6251024161465,VS1rightbutton,0,1,3,4,D12T04,2023-01-09_14h40.32.959,t1_Paradigm,2021.1.4,60.06076999175848,
8,0,8,8,8,2632.322262678761,VS1rightbutton,0,1,3,4,D12T04,2023-01-09_14h40.32.959,t1_Paradigm,2021.1.4,60.06076999175848,
9,0,9,9,9,2634.5575236030854,VS1leftbutton,1,0,4,1,D12T04,2023-01-09_14h40.32.959,t1_Paradigm,2021.1.4,60.06076999175848,
10,0,10,10,10,2643.5916729490273,VS1rightbutton,0,1,1,3,D12T04,2023-01-09_14h40.32.959,t1_Paradigm,2021.1.4,60.06076999175848,
11,0,11,11,11,2650.540705250576,VS1leftbutton,1,0,3,1,D12T04,2023-01-09_14h40.32.959,t1_Paradigm,2021.1.4,60.06076999175848,
12,0,12,12,12,2653.558438529726,VS1leftbutton,1,0,3,1,D12T04,2023-01-09_14h40.32.959,t1_Paradigm,2021.1.4,60.06076999175848,
13,0,13,13,13,2656.3734934348613,VS1rightbutton,0,1,4,2,D12T04,2023-01-09_14h40.32.959,t1_Paradigm,2021.1.4,60.06076999175848,
14,0,14,14,14,2663.469773738645,VS1rightbutton,0,1,3,2,D12T04,2023-01-09_14h40.32.959,t1_Paradigm,2021.1.4,60.06076999175848,
15,0,15,15,15,2667.47352455277,VS1leftbutton,1,0,4,2,D12T04,2023-01-09_14h40.32.959,t1_Paradigm,2021.1.4,60.06076999175848,
16,0,16,16,16,2673.3714191308245,VS1leftbutton,1,0,4,2,D12T04,2023-01-09_14h40.32.959,t1_Paradigm,2021.1.4,60.06076999175848,
17,0,17,17,17,2681.7240357501432,VS1rightbutton,0,1,2,1,D12T04,2023-01-09_14h40.32.959,t1_Paradigm,2021.1.4,60.06076999175848,
