Currentstep,EDround.thisRepN,EDround.thisTrialN,EDround.thisN,EDround.thisIndex,question.started,EDclick.clicked_name,EDleftbutton.wasclicked,EDrightbutton.wasclicked,EDleftbutton.value,EDrightbutton.value,EDleftbutton.nback,EDrightbutton.nback,Participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,B27T02,2022-10-12_09h19.12.749,t1_Paradigm,2021.1.4,59.9856251001476,
0,0,0,0,0,2418.283815642877,EDrightbutton,0,1,1.00,2.00,1,3,B27T02,2022-10-12_09h19.12.749,t1_Paradigm,2021.1.4,59.9856251001476,
1,0,1,1,1,2423.652043235081,EDleftbutton,1,0,1.50,2.00,1,3,B27T02,2022-10-12_09h19.12.749,t1_Paradigm,2021.1.4,59.9856251001476,
2,0,2,2,2,2431.517600312305,EDrightbutton,0,1,1.25,2.00,1,3,B27T02,2022-10-12_09h19.12.749,t1_Paradigm,2021.1.4,59.9856251001476,
3,0,3,3,3,2436.222806509293,EDrightbutton,0,1,1.38,2.00,1,3,B27T02,2022-10-12_09h19.12.749,t1_Paradigm,2021.1.4,59.9856251001476,
4,0,4,4,4,2441.635219423624,EDrightbutton,0,1,1.44,2.00,1,3,B27T02,2022-10-12_09h19.12.749,t1_Paradigm,2021.1.4,59.9856251001476,
5,0,5,5,5,2448.05614577746,EDrightbutton,0,1,1.47,2.00,1,3,B27T02,2022-10-12_09h19.12.749,t1_Paradigm,2021.1.4,59.9856251001476,
0,0,0,0,0,2452.3697340777144,EDrightbutton,0,1,1.00,2.00,3,4,B27T02,2022-10-12_09h19.12.749,t1_Paradigm,2021.1.4,59.9856251001476,
1,0,1,1,1,2458.3842102612252,EDleftbutton,1,0,1.50,2.00,3,4,B27T02,2022-10-12_09h19.12.749,t1_Paradigm,2021.1.4,59.9856251001476,
2,0,2,2,2,2462.6966497700196,EDrightbutton,0,1,1.25,2.00,3,4,B27T02,2022-10-12_09h19.12.749,t1_Paradigm,2021.1.4,59.9856251001476,
3,0,3,3,3,2465.3840508227004,EDrightbutton,0,1,1.38,2.00,3,4,B27T02,2022-10-12_09h19.12.749,t1_Paradigm,2021.1.4,59.9856251001476,
4,0,4,4,4,2468.9965837810887,EDrightbutton,0,1,1.44,2.00,3,4,B27T02,2022-10-12_09h19.12.749,t1_Paradigm,2021.1.4,59.9856251001476,
5,0,5,5,5,2471.7090481199557,EDrightbutton,0,1,1.47,2.00,3,4,B27T02,2022-10-12_09h19.12.749,t1_Paradigm,2021.1.4,59.9856251001476,
0,0,0,0,0,2473.4208137523383,EDrightbutton,0,1,1.00,2.00,1,2,B27T02,2022-10-12_09h19.12.749,t1_Paradigm,2021.1.4,59.9856251001476,
1,0,1,1,1,2479.0454630758613,EDrightbutton,0,1,1.50,2.00,1,2,B27T02,2022-10-12_09h19.12.749,t1_Paradigm,2021.1.4,59.9856251001476,
2,0,2,2,2,2481.2449707091437,EDrightbutton,0,1,1.75,2.00,1,2,B27T02,2022-10-12_09h19.12.749,t1_Paradigm,2021.1.4,59.9856251001476,
3,0,3,3,3,2483.629219145805,EDrightbutton,0,1,1.88,2.00,1,2,B27T02,2022-10-12_09h19.12.749,t1_Paradigm,2021.1.4,59.9856251001476,
4,0,4,4,4,2485.8192512548994,EDrightbutton,0,1,1.94,2.00,1,2,B27T02,2022-10-12_09h19.12.749,t1_Paradigm,2021.1.4,59.9856251001476,
5,0,5,5,5,2487.420766915311,EDrightbutton,0,1,1.97,2.00,1,2,B27T02,2022-10-12_09h19.12.749,t1_Paradigm,2021.1.4,59.9856251001476,
0,0,0,0,0,2491.5879335516365,EDrightbutton,0,1,1.00,2.00,2,4,B27T02,2022-10-12_09h19.12.749,t1_Paradigm,2021.1.4,59.9856251001476,
1,0,1,1,1,2495.385857257934,EDleftbutton,1,0,1.50,2.00,2,4,B27T02,2022-10-12_09h19.12.749,t1_Paradigm,2021.1.4,59.9856251001476,
2,0,2,2,2,2498.6309193955967,EDrightbutton,0,1,1.25,2.00,2,4,B27T02,2022-10-12_09h19.12.749,t1_Paradigm,2021.1.4,59.9856251001476,
3,0,3,3,3,2502.420564810105,EDrightbutton,0,1,1.38,2.00,2,4,B27T02,2022-10-12_09h19.12.749,t1_Paradigm,2021.1.4,59.9856251001476,
4,0,4,4,4,2503.7769483980373,EDrightbutton,0,1,1.44,2.00,2,4,B27T02,2022-10-12_09h19.12.749,t1_Paradigm,2021.1.4,59.9856251001476,
5,0,5,5,5,2504.977715499408,EDleftbutton,1,0,1.47,2.00,2,4,B27T02,2022-10-12_09h19.12.749,t1_Paradigm,2021.1.4,59.9856251001476,
0,0,0,0,0,2509.2631643445347,EDrightbutton,0,1,1.00,2.00,2,3,B27T02,2022-10-12_09h19.12.749,t1_Paradigm,2021.1.4,59.9856251001476,
1,0,1,1,1,2521.092783594446,EDrightbutton,0,1,1.50,2.00,2,3,B27T02,2022-10-12_09h19.12.749,t1_Paradigm,2021.1.4,59.9856251001476,
2,0,2,2,2,2526.944126262446,EDrightbutton,0,1,1.75,2.00,2,3,B27T02,2022-10-12_09h19.12.749,t1_Paradigm,2021.1.4,59.9856251001476,
3,0,3,3,3,2532.517380883859,EDrightbutton,0,1,1.88,2.00,2,3,B27T02,2022-10-12_09h19.12.749,t1_Paradigm,2021.1.4,59.9856251001476,
4,0,4,4,4,2534.82922081399,EDrightbutton,0,1,1.94,2.00,2,3,B27T02,2022-10-12_09h19.12.749,t1_Paradigm,2021.1.4,59.9856251001476,
5,0,5,5,5,2535.7783057106426,EDrightbutton,0,1,1.97,2.00,2,3,B27T02,2022-10-12_09h19.12.749,t1_Paradigm,2021.1.4,59.9856251001476,
0,0,0,0,0,2537.032150119834,EDleftbutton,1,0,1.00,2.00,1,4,B27T02,2022-10-12_09h19.12.749,t1_Paradigm,2021.1.4,59.9856251001476,
1,0,1,1,1,2540.673826963932,EDrightbutton,0,1,0.50,2.00,1,4,B27T02,2022-10-12_09h19.12.749,t1_Paradigm,2021.1.4,59.9856251001476,
2,0,2,2,2,2543.3087775556487,EDrightbutton,0,1,0.75,2.00,1,4,B27T02,2022-10-12_09h19.12.749,t1_Paradigm,2021.1.4,59.9856251001476,
3,0,3,3,3,2545.9024881070363,EDrightbutton,0,1,0.88,2.00,1,4,B27T02,2022-10-12_09h19.12.749,t1_Paradigm,2021.1.4,59.9856251001476,
4,0,4,4,4,2547.9423211104586,EDrightbutton,0,1,0.94,2.00,1,4,B27T02,2022-10-12_09h19.12.749,t1_Paradigm,2021.1.4,59.9856251001476,
5,0,5,5,5,2549.630094293272,EDrightbutton,0,1,0.97,2.00,1,4,B27T02,2022-10-12_09h19.12.749,t1_Paradigm,2021.1.4,59.9856251001476,
