Currentstep,EDround.thisRepN,EDround.thisTrialN,EDround.thisN,EDround.thisIndex,question.started,EDclick.clicked_name,EDleftbutton.wasclicked,EDrightbutton.wasclicked,EDleftbutton.value,EDrightbutton.value,EDleftbutton.nback,EDrightbutton.nback,Participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,E13T05,2022-12-08_12h08.05.040,t1_Paradigm,2021.1.4,60.34838247479602,
0,0,0,0,0,2942.029066061419,EDleftbutton,1,0,2.00,1.00,2,4,E13T05,2022-12-08_12h08.05.040,t1_Paradigm,2021.1.4,60.34838247479602,
1,0,1,1,1,2966.4517609694685,EDleftbutton,1,0,2.00,1.50,2,4,E13T05,2022-12-08_12h08.05.040,t1_Paradigm,2021.1.4,60.34838247479602,
2,0,2,2,2,2970.9480176762627,EDleftbutton,1,0,2.00,1.75,2,4,E13T05,2022-12-08_12h08.05.040,t1_Paradigm,2021.1.4,60.34838247479602,
3,0,3,3,3,2979.2332024990574,EDleftbutton,1,0,2.00,1.88,2,4,E13T05,2022-12-08_12h08.05.040,t1_Paradigm,2021.1.4,60.34838247479602,
4,0,4,4,4,2993.0677337653487,EDleftbutton,1,0,2.00,1.94,2,4,E13T05,2022-12-08_12h08.05.040,t1_Paradigm,2021.1.4,60.34838247479602,
5,0,5,5,5,2995.105502578457,EDleftbutton,1,0,2.00,1.97,2,4,E13T05,2022-12-08_12h08.05.040,t1_Paradigm,2021.1.4,60.34838247479602,
0,0,0,0,0,2997.7216293599176,EDrightbutton,0,1,2.00,1.00,1,4,E13T05,2022-12-08_12h08.05.040,t1_Paradigm,2021.1.4,60.34838247479602,
1,0,1,1,1,3001.1256198320607,EDleftbutton,1,0,2.00,0.50,1,4,E13T05,2022-12-08_12h08.05.040,t1_Paradigm,2021.1.4,60.34838247479602,
2,0,2,2,2,3003.5650465565777,EDleftbutton,1,0,2.00,0.75,1,4,E13T05,2022-12-08_12h08.05.040,t1_Paradigm,2021.1.4,60.34838247479602,
3,0,3,3,3,3008.02113355843,EDleftbutton,1,0,2.00,0.88,1,4,E13T05,2022-12-08_12h08.05.040,t1_Paradigm,2021.1.4,60.34838247479602,
