Letter,CorrAnswer,Stimulus,nback_run.thisRepN,nback_run.thisTrialN,nback_run.thisN,nback_run.thisIndex,fixcross.started,nback_trial.started,trial_resp.keys,trial_resp.corr,currentlevel,trial_resp.rt,Participant,date,expName,psychopyVersion,frameRate,
H,left,Distractor,0,0,0,0,21.141989556609587,23.092568716601818,None,0,1,,M23B10,2023-01-11_16h21.03.649,t1_Paradigm,2021.1.4,60.058282131774995,
Q,left,Pretarget,0,1,1,1,24.589884084592086,26.594450701866663,left,1,1,0.5026349076906627,M23B10,2023-01-11_16h21.03.649,t1_Paradigm,2021.1.4,60.058282131774995,
Q,right,Target,0,2,2,2,28.089935252520263,30.089942951769444,right,1,1,0.9271067151248644,M23B10,2023-01-11_16h21.03.649,t1_Paradigm,2021.1.4,60.058282131774995,
T,left,Distractor,0,3,3,3,31.59004224000637,33.59284508757355,left,1,1,0.9923001090401158,M23B10,2023-01-11_16h21.03.649,t1_Paradigm,2021.1.4,60.058282131774995,
Q,left,Lure,0,4,4,4,35.08973956326645,37.08945180382125,left,1,1,1.0316962055849217,M23B10,2023-01-11_16h21.03.649,t1_Paradigm,2021.1.4,60.058282131774995,
L,left,Distractor,0,5,5,5,38.59009324753333,40.59170110744071,left,1,1,0.9372722906909985,M23B10,2023-01-11_16h21.03.649,t1_Paradigm,2021.1.4,60.058282131774995,
V,left,Pretarget,0,6,6,6,42.089607072016406,44.091471252766496,left,1,1,0.6857233781611285,M23B10,2023-01-11_16h21.03.649,t1_Paradigm,2021.1.4,60.058282131774995,
V,right,Target,0,7,7,7,45.589987703656334,47.59010158838646,right,1,1,0.658973619484641,M23B10,2023-01-11_16h21.03.649,t1_Paradigm,2021.1.4,60.058282131774995,
K,left,Distractor,0,8,8,8,49.089966691121845,51.09197330798543,left,1,1,0.5489908048502912,M23B10,2023-01-11_16h21.03.649,t1_Paradigm,2021.1.4,60.058282131774995,
G,left,Pretarget,0,9,9,9,52.59006758336909,54.591958711491316,left,1,1,0.5850890562551285,M23B10,2023-01-11_16h21.03.649,t1_Paradigm,2021.1.4,60.058282131774995,
G,right,Target,0,10,10,10,56.090006470577464,58.08979666603227,right,1,1,0.9274859031556844,M23B10,2023-01-11_16h21.03.649,t1_Paradigm,2021.1.4,60.058282131774995,
G,right,Target,0,11,11,11,59.58997038034613,61.58985874123027,right,1,1,1.1071613605472521,M23B10,2023-01-11_16h21.03.649,t1_Paradigm,2021.1.4,60.058282131774995,
P,left,Pretarget,0,12,12,12,63.08969304696802,65.0919319245204,left,1,1,0.8530235754224123,M23B10,2023-01-11_16h21.03.649,t1_Paradigm,2021.1.4,60.058282131774995,
P,right,Target,0,13,13,13,66.5899145607882,68.58947602437638,right,1,1,0.8915239926245704,M23B10,2023-01-11_16h21.03.649,t1_Paradigm,2021.1.4,60.058282131774995,
G,left,Lure,0,14,14,14,70.08992338284406,72.09176093702354,left,1,1,0.8134080502713914,M23B10,2023-01-11_16h21.03.649,t1_Paradigm,2021.1.4,60.058282131774995,
Y,left,Distractor,0,15,15,15,73.58996556831517,75.59131518256618,left,1,1,0.7376990857464989,M23B10,2023-01-11_16h21.03.649,t1_Paradigm,2021.1.4,60.058282131774995,
B,left,Distractor,0,16,16,16,77.0899541798417,79.09197876162034,left,1,1,0.9488984780182363,M23B10,2023-01-11_16h21.03.649,t1_Paradigm,2021.1.4,60.058282131774995,
T,left,Pretarget,0,17,17,17,80.58983500187787,82.59195935309617,left,1,1,0.7930011898542944,M23B10,2023-01-11_16h21.03.649,t1_Paradigm,2021.1.4,60.058282131774995,
T,right,Target,0,18,18,18,84.0899779191941,86.09003887158451,left,0,1,0.8789735745713187,M23B10,2023-01-11_16h21.03.649,t1_Paradigm,2021.1.4,60.058282131774995,
S,left,Distractor,0,19,19,19,87.59002170867461,89.59282968907519,left,1,1,0.6401896966717686,M23B10,2023-01-11_16h21.03.649,t1_Paradigm,2021.1.4,60.058282131774995,
T,left,Lure,0,20,20,20,91.0898236134044,93.09244552861219,left,1,1,0.6127120381288478,M23B10,2023-01-11_16h21.03.649,t1_Paradigm,2021.1.4,60.058282131774995,
J,left,Distractor,0,21,21,21,94.58998674125087,96.59319540341949,left,1,1,0.7119864801179574,M23B10,2023-01-11_16h21.03.649,t1_Paradigm,2021.1.4,60.058282131774995,
P,left,Distractor,0,22,22,22,98.08991632519883,100.09075746819144,left,1,1,0.6382263880868777,M23B10,2023-01-11_16h21.03.649,t1_Paradigm,2021.1.4,60.058282131774995,
F,left,Distractor,0,23,23,23,101.59000759338414,103.59200041575878,left,1,1,0.608957691661999,M23B10,2023-01-11_16h21.03.649,t1_Paradigm,2021.1.4,60.058282131774995,
L,left,Distractor,0,24,24,24,105.09004111719878,107.0919293581037,left,1,1,0.8530425027438469,M23B10,2023-01-11_16h21.03.649,t1_Paradigm,2021.1.4,60.058282131774995,
W,left,Pretarget,0,25,25,25,108.58993605452542,110.59246910756337,left,1,1,0.6484878834662595,M23B10,2023-01-11_16h21.03.649,t1_Paradigm,2021.1.4,60.058282131774995,
W,right,Target,0,26,26,26,112.08990220990836,114.08976522743069,right,1,1,0.7675028800003929,M23B10,2023-01-11_16h21.03.649,t1_Paradigm,2021.1.4,60.058282131774995,
V,left,Distractor,0,27,27,27,115.59004480642307,117.5921842353373,left,1,1,0.4808582224932252,M23B10,2023-01-11_16h21.03.649,t1_Paradigm,2021.1.4,60.058282131774995,
W,left,Lure,0,28,28,28,119.08949671610935,121.0917445761188,left,1,1,0.9976138743040792,M23B10,2023-01-11_16h21.03.649,t1_Paradigm,2021.1.4,60.058282131774995,
R,left,Pretarget,0,29,29,29,122.59007560341979,124.59220604987695,left,1,1,0.7449684603452624,M23B10,2023-01-11_16h21.03.649,t1_Paradigm,2021.1.4,60.058282131774995,
R,right,Target,0,30,30,30,126.08992306204254,128.0899092675536,right,1,1,0.8631702236662022,M23B10,2023-01-11_16h21.03.649,t1_Paradigm,2021.1.4,60.058282131774995,
G,left,Distractor,0,31,31,31,129.58943592411924,131.5904294480888,left,1,1,0.5944000151421278,M23B10,2023-01-11_16h21.03.649,t1_Paradigm,2021.1.4,60.058282131774995,
R,left,Lure,0,32,32,32,133.08962599933784,135.09187642576399,left,1,1,0.6451938879508816,M23B10,2023-01-11_16h21.03.649,t1_Paradigm,2021.1.4,60.058282131774995,
S,left,Distractor,0,33,33,33,136.5900425608088,138.5927940800466,left,1,1,0.7123647057424023,M23B10,2023-01-11_16h21.03.649,t1_Paradigm,2021.1.4,60.058282131774995,
R,left,Lure,0,34,34,34,140.0899012475029,142.09240125792894,left,1,1,0.8766573837247051,M23B10,2023-01-11_16h21.03.649,t1_Paradigm,2021.1.4,60.058282131774995,
P,left,Pretarget,0,35,35,35,143.59021868113723,145.59024562851027,left,1,1,0.7547596599106328,M23B10,2023-01-11_16h21.03.649,t1_Paradigm,2021.1.4,60.058282131774995,
P,right,Target,0,36,36,36,147.0899952425052,149.0898948314616,left,0,1,0.9510857064396987,M23B10,2023-01-11_16h21.03.649,t1_Paradigm,2021.1.4,60.058282131774995,
Y,left,Pretarget,0,37,37,37,150.5903133177444,152.59102421510124,left,1,1,0.6179568309498791,M23B10,2023-01-11_16h21.03.649,t1_Paradigm,2021.1.4,60.058282131774995,
Y,right,Target,0,38,38,38,154.0899567462584,156.09003117233533,left,0,1,0.95908394331218,M23B10,2023-01-11_16h21.03.649,t1_Paradigm,2021.1.4,60.058282131774995,
J,left,Distractor,0,39,39,39,157.59002844551833,159.59181531297236,left,1,1,0.8813850436299617,M23B10,2023-01-11_16h21.03.649,t1_Paradigm,2021.1.4,60.058282131774995,
Y,left,Lure,0,40,40,40,161.08990060589804,163.0894049667213,left,1,1,0.7756993725433858,M23B10,2023-01-11_16h21.03.649,t1_Paradigm,2021.1.4,60.058282131774995,
T,left,Distractor,0,41,41,41,164.59013944302933,166.59225641579997,left,1,1,0.7768160845025704,M23B10,2023-01-11_16h21.03.649,t1_Paradigm,2021.1.4,60.058282131774995,
V,left,Distractor,0,42,42,42,168.08999877132737,170.09229154362492,left,1,1,0.7006759620126104,M23B10,2023-01-11_16h21.03.649,t1_Paradigm,2021.1.4,60.058282131774995,
N,left,Pretarget,0,43,43,43,171.5902629518214,173.5912282452091,left,1,1,0.7218071934730688,M23B10,2023-01-11_16h21.03.649,t1_Paradigm,2021.1.4,60.058282131774995,
N,right,Target,0,44,44,44,175.08991696680368,177.0897957036259,right,1,1,0.7592345277971617,M23B10,2023-01-11_16h21.03.649,t1_Paradigm,2021.1.4,60.058282131774995,
N,right,Target,0,45,45,45,178.58965631513274,180.5896438038526,right,1,1,0.6674716659608748,M23B10,2023-01-11_16h21.03.649,t1_Paradigm,2021.1.4,60.058282131774995,
