Letter,CorrAnswer,Stimulus,finaln_nback_run.thisRepN,finaln_nback_run.thisTrialN,finaln_nback_run.thisN,finaln_nback_run.thisIndex,finaln_fixcross.started,finaln_nback_trial.started,finaln_trial_resp.keys,finaln_trial_resp.corr,finaln_level,finaln_money,finaln_trial_resp.rt,Participant,date,expName,psychopyVersion,frameRate,
F,left,Distractor,0,0,0,0,2950.3558275243267,2952.3490444920026,None,0,1,1.47,,D12T04,2023-01-09_14h40.32.959,t1_Paradigm,2021.1.4,60.06076999175848,
T,left,Pretarget,0,1,1,1,2953.847548593767,2955.8482245230116,None,0,1,1.47,,D12T04,2023-01-09_14h40.32.959,t1_Paradigm,2021.1.4,60.06076999175848,
B,left,Distractor,0,2,2,2,2957.3473137668334,2959.34868679801,left,1,1,1.47,0.4490034291520715,D12T04,2023-01-09_14h40.32.959,t1_Paradigm,2021.1.4,60.06076999175848,
T,right,Target,0,3,3,3,2960.8474177066237,2962.848674928304,right,1,1,1.47,0.42076581763103604,D12T04,2023-01-09_14h40.32.959,t1_Paradigm,2021.1.4,60.06076999175848,
Z,left,Distractor,0,4,4,4,2964.3475492349826,2966.3479698062874,left,1,1,1.47,0.441525861620903,D12T04,2023-01-09_14h40.32.959,t1_Paradigm,2021.1.4,60.06076999175848,
T,right,Target,0,5,5,5,2967.847513305489,2969.8481799312867,right,1,1,1.47,0.4454033919610083,D12T04,2023-01-09_14h40.32.959,t1_Paradigm,2021.1.4,60.06076999175848,
L,left,Distractor,0,6,6,6,2971.347450107336,2973.349523128476,left,1,1,1.47,0.4641125500202179,D12T04,2023-01-09_14h40.32.959,t1_Paradigm,2021.1.4,60.06076999175848,
T,right,Target,0,7,7,7,2974.8473294861615,2976.848130207043,left,0,1,1.47,0.6612910986877978,D12T04,2023-01-09_14h40.32.959,t1_Paradigm,2021.1.4,60.06076999175848,
Z,left,Lure,0,8,8,8,2978.347478979733,2980.348761865869,left,1,1,1.47,0.4886987959034741,D12T04,2023-01-09_14h40.32.959,t1_Paradigm,2021.1.4,60.06076999175848,
J,left,Distractor,0,9,9,9,2981.8473965334706,2983.848835329525,left,1,1,1.47,0.46053721476346254,D12T04,2023-01-09_14h40.32.959,t1_Paradigm,2021.1.4,60.06076999175848,
