Currentstep,EDround.thisRepN,EDround.thisTrialN,EDround.thisN,EDround.thisIndex,question.started,EDclick.clicked_name,EDleftbutton.wasclicked,EDrightbutton.wasclicked,EDleftbutton.value,EDrightbutton.value,EDleftbutton.nback,EDrightbutton.nback,Participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,M22N07,2022-11-02_09h11.25.266,t1_Paradigm,2021.1.4,60.069412055831044,
0,0,0,0,0,2522.650285418029,EDleftbutton,1,0,1.00,2.00,2,4,M22N07,2022-11-02_09h11.25.266,t1_Paradigm,2021.1.4,60.069412055831044,
1,0,1,1,1,2538.458683195291,EDrightbutton,0,1,0.50,2.00,2,4,M22N07,2022-11-02_09h11.25.266,t1_Paradigm,2021.1.4,60.069412055831044,
2,0,2,2,2,2542.256343068846,EDrightbutton,0,1,0.75,2.00,2,4,M22N07,2022-11-02_09h11.25.266,t1_Paradigm,2021.1.4,60.069412055831044,
3,0,3,3,3,2548.565847935737,EDrightbutton,0,1,0.88,2.00,2,4,M22N07,2022-11-02_09h11.25.266,t1_Paradigm,2021.1.4,60.069412055831044,
4,0,4,4,4,2556.0596891680034,EDleftbutton,1,0,0.94,2.00,2,4,M22N07,2022-11-02_09h11.25.266,t1_Paradigm,2021.1.4,60.069412055831044,
5,0,5,5,5,2558.08698593796,EDleftbutton,1,0,0.91,2.00,2,4,M22N07,2022-11-02_09h11.25.266,t1_Paradigm,2021.1.4,60.069412055831044,
0,0,0,0,0,2566.376513787138,EDrightbutton,0,1,2.00,1.00,1,2,M22N07,2022-11-02_09h11.25.266,t1_Paradigm,2021.1.4,60.069412055831044,
1,0,1,1,1,2573.818800762994,EDleftbutton,1,0,2.00,0.50,1,2,M22N07,2022-11-02_09h11.25.266,t1_Paradigm,2021.1.4,60.069412055831044,
2,0,2,2,2,2579.628731976496,EDleftbutton,1,0,2.00,0.75,1,2,M22N07,2022-11-02_09h11.25.266,t1_Paradigm,2021.1.4,60.069412055831044,
3,0,3,3,3,2581.9498271194752,EDleftbutton,1,0,2.00,0.88,1,2,M22N07,2022-11-02_09h11.25.266,t1_Paradigm,2021.1.4,60.069412055831044,
4,0,4,4,4,2584.1701386059867,EDrightbutton,0,1,2.00,0.94,1,2,M22N07,2022-11-02_09h11.25.266,t1_Paradigm,2021.1.4,60.069412055831044,
5,0,5,5,5,2585.9332493258407,EDrightbutton,0,1,2.00,0.91,1,2,M22N07,2022-11-02_09h11.25.266,t1_Paradigm,2021.1.4,60.069412055831044,
