Letter,CorrAnswer,Stimulus,finaln_nback_run.thisRepN,finaln_nback_run.thisTrialN,finaln_nback_run.thisN,finaln_nback_run.thisIndex,finaln_fixcross.started,finaln_nback_trial.started,finaln_trial_resp.keys,finaln_trial_resp.corr,finaln_level,finaln_money,finaln_trial_resp.rt,Participant,date,expName,psychopyVersion,frameRate,
T,left,Distractor,0,0,0,0,2778.8936136630364,2780.8821013567504,None,0,0,1.97,,L08T02,2022-10-21_10h33.55.460,t1_Paradigm,2021.1.4,59.993417861785716,
F,left,Distractor,0,1,1,1,2782.380901556695,2784.382243792934,left,1,0,1.97,1.0168472462100908,L08T02,2022-10-21_10h33.55.460,t1_Paradigm,2021.1.4,59.993417861785716,
G,left,Distractor,0,2,2,2,2785.880359080271,2787.881315712293,left,1,0,1.97,0.6202934312750585,L08T02,2022-10-21_10h33.55.460,t1_Paradigm,2021.1.4,59.993417861785716,
V,left,Distractor,0,3,3,3,2789.3799199020723,2791.3807472508634,left,1,0,1.97,0.3745673180674203,L08T02,2022-10-21_10h33.55.460,t1_Paradigm,2021.1.4,59.993417861785716,
H,left,Distractor,0,4,4,4,2792.879233064654,2794.880074207904,left,1,0,1.97,0.410658523440361,L08T02,2022-10-21_10h33.55.460,t1_Paradigm,2021.1.4,59.993417861785716,
C,left,Pretarget,0,5,5,5,2796.3786001219996,2798.3778953196597,left,1,0,1.97,0.45588007901096717,L08T02,2022-10-21_10h33.55.460,t1_Paradigm,2021.1.4,59.993417861785716,
C,right,Target,0,6,6,6,2799.8779678209685,2801.8776454147883,right,1,0,1.97,0.6138834833400324,L08T02,2022-10-21_10h33.55.460,t1_Paradigm,2021.1.4,59.993417861785716,
C,right,Target,0,7,7,7,2803.3771305273403,2805.377509715443,right,1,0,1.97,0.4040589814539999,L08T02,2022-10-21_10h33.55.460,t1_Paradigm,2021.1.4,59.993417861785716,
W,left,Distractor,0,8,8,8,2806.8768466173788,2808.877363108855,left,1,0,1.97,0.5045467289746739,L08T02,2022-10-21_10h33.55.460,t1_Paradigm,2021.1.4,59.993417861785716,
R,left,Pretarget,0,9,9,9,2810.376146947907,2812.37702947465,left,1,0,1.97,0.44206986686913297,L08T02,2022-10-21_10h33.55.460,t1_Paradigm,2021.1.4,59.993417861785716,
R,right,Target,0,10,10,10,2813.875772250991,2815.8753305064165,right,1,0,1.97,0.548350339056924,L08T02,2022-10-21_10h33.55.460,t1_Paradigm,2021.1.4,59.993417861785716,
Z,left,Distractor,0,11,11,11,2817.375188070233,2819.375759418879,left,1,0,1.97,0.5057715516304597,L08T02,2022-10-21_10h33.55.460,t1_Paradigm,2021.1.4,59.993417861785716,
R,left,Lure,0,12,12,12,2820.8745227265754,2822.876551479392,left,1,0,1.97,0.5479679428972304,L08T02,2022-10-21_10h33.55.460,t1_Paradigm,2021.1.4,59.993417861785716,
H,left,Pretarget,0,13,13,13,2824.373854816484,2826.374584641366,left,1,0,1.97,0.47116437705699354,L08T02,2022-10-21_10h33.55.460,t1_Paradigm,2021.1.4,59.993417861785716,
H,right,Target,0,14,14,14,2827.873345382628,2829.8729623448453,right,1,0,1.97,0.389636037114542,L08T02,2022-10-21_10h33.55.460,t1_Paradigm,2021.1.4,59.993417861785716,
K,left,Distractor,0,15,15,15,2831.372717252001,2833.3743225460057,left,1,0,1.97,0.5540984721737914,L08T02,2022-10-21_10h33.55.460,t1_Paradigm,2021.1.4,59.993417861785716,
J,left,Distractor,0,16,16,16,2834.8720891213743,2836.8727980941767,left,1,0,1.97,0.5009014540701173,L08T02,2022-10-21_10h33.55.460,t1_Paradigm,2021.1.4,59.993417861785716,
H,left,Lure,0,17,17,17,2838.371574875491,2840.372146544978,left,1,0,1.97,0.6183269140892662,L08T02,2022-10-21_10h33.55.460,t1_Paradigm,2021.1.4,59.993417861785716,
S,left,Distractor,0,18,18,18,2841.871009942901,2843.871554344194,left,1,0,1.97,0.47047433169791475,L08T02,2022-10-21_10h33.55.460,t1_Paradigm,2021.1.4,59.993417861785716,
T,left,Pretarget,0,19,19,19,2845.3705014715088,2847.371006734902,left,1,0,1.97,0.4737548545235768,L08T02,2022-10-21_10h33.55.460,t1_Paradigm,2021.1.4,59.993417861785716,
T,right,Target,0,20,20,20,2848.869798273139,2850.8692869145307,right,1,0,1.97,0.4369793782243505,L08T02,2022-10-21_10h33.55.460,t1_Paradigm,2021.1.4,59.993417861785716,
X,left,Pretarget,0,21,21,21,2852.3691938818665,2854.36975945608,left,1,0,1.97,0.5450797610683367,L08T02,2022-10-21_10h33.55.460,t1_Paradigm,2021.1.4,59.993417861785716,
X,right,Target,0,22,22,22,2855.868584999407,2857.8683469641837,right,1,0,1.97,0.4471321249147877,L08T02,2022-10-21_10h33.55.460,t1_Paradigm,2021.1.4,59.993417861785716,
W,left,Distractor,0,23,23,23,2859.3679546231288,2861.3691428743186,left,1,0,1.97,0.5917401143233292,L08T02,2022-10-21_10h33.55.460,t1_Paradigm,2021.1.4,59.993417861785716,
K,left,Distractor,0,24,24,24,2862.867504216905,2864.8691380622913,left,1,0,1.97,0.635125398344826,L08T02,2022-10-21_10h33.55.460,t1_Paradigm,2021.1.4,59.993417861785716,
F,left,Pretarget,0,25,25,25,2866.366911695339,2868.367987986596,left,1,0,1.97,0.6023981244652532,L08T02,2022-10-21_10h33.55.460,t1_Paradigm,2021.1.4,59.993417861785716,
F,right,Target,0,26,26,26,2869.866351253935,2871.865860426624,right,1,0,1.97,0.8770641213050112,L08T02,2022-10-21_10h33.55.460,t1_Paradigm,2021.1.4,59.993417861785716,
Z,left,Distractor,0,27,27,27,2873.3657086872263,2875.3650314738625,left,1,0,1.97,0.615174712089356,L08T02,2022-10-21_10h33.55.460,t1_Paradigm,2021.1.4,59.993417861785716,
