Letter,CorrAnswer,Stimulus,nback_run.thisRepN,nback_run.thisTrialN,nback_run.thisN,nback_run.thisIndex,fixcross.started,nback_trial.started,trial_resp.keys,trial_resp.corr,currentlevel,trial_resp.rt,Participant,date,expName,psychopyVersion,frameRate,
H,left,Distractor,0,0,0,0,238.4944189976668,240.4437341162702,None,0,1,,P30C05,2022-11-03_10h38.24.302,t1_Paradigm,2021.1.4,59.91193440739027,
Q,left,Pretarget,0,1,1,1,241.94145449320786,243.94383966032183,left,1,1,0.8777267416589893,P30C05,2022-11-03_10h38.24.302,t1_Paradigm,2021.1.4,59.91193440739027,
Q,right,Target,0,2,2,2,245.44210764719173,247.4417563683819,right,1,1,0.6915534607833251,P30C05,2022-11-03_10h38.24.302,t1_Paradigm,2021.1.4,59.91193440739027,
T,left,Distractor,0,3,3,3,248.94199408311397,250.94390863284934,None,0,1,,P30C05,2022-11-03_10h38.24.302,t1_Paradigm,2021.1.4,59.91193440739027,
Q,left,Lure,0,4,4,4,252.44183721067384,254.44411009683972,None,0,1,,P30C05,2022-11-03_10h38.24.302,t1_Paradigm,2021.1.4,59.91193440739027,
L,left,Distractor,0,5,5,5,255.94215288036503,257.94367348455125,left,1,1,1.053617016877979,P30C05,2022-11-03_10h38.24.302,t1_Paradigm,2021.1.4,59.91193440739027,
V,left,Pretarget,0,6,6,6,259.44224783795653,261.4437209633761,left,1,1,0.6576850501005538,P30C05,2022-11-03_10h38.24.302,t1_Paradigm,2021.1.4,59.91193440739027,
V,right,Target,0,7,7,7,262.94183015299495,264.94212368736044,right,1,1,1.015293300151825,P30C05,2022-11-03_10h38.24.302,t1_Paradigm,2021.1.4,59.91193440739027,
K,left,Distractor,0,8,8,8,266.4421875270782,268.4435862262617,left,1,1,0.9058293676935136,P30C05,2022-11-03_10h38.24.302,t1_Paradigm,2021.1.4,59.91193440739027,
G,left,Pretarget,0,9,9,9,269.94184908032184,271.9442515707924,left,1,1,0.7650024926406331,P30C05,2022-11-03_10h38.24.302,t1_Paradigm,2021.1.4,59.91193440739027,
G,right,Target,0,10,10,10,273.4421204793034,275.4420794165926,right,1,1,0.8510683687636629,P30C05,2022-11-03_10h38.24.302,t1_Paradigm,2021.1.4,59.91193440739027,
G,right,Target,0,11,11,11,276.9416463331436,278.9418763485737,right,1,1,0.5514451834606007,P30C05,2022-11-03_10h38.24.302,t1_Paradigm,2021.1.4,59.91193440739027,
P,left,Pretarget,0,12,12,12,280.4418407394551,282.44401096890215,left,1,1,0.5855442511383444,P30C05,2022-11-03_10h38.24.302,t1_Paradigm,2021.1.4,59.91193440739027,
P,right,Target,0,13,13,13,283.94168803747743,285.9422767101787,right,1,1,0.4472186737693846,P30C05,2022-11-03_10h38.24.302,t1_Paradigm,2021.1.4,59.91193440739027,
G,left,Lure,0,14,14,14,287.4423161689192,289.4439256353653,left,1,1,0.6735060705686919,P30C05,2022-11-03_10h38.24.302,t1_Paradigm,2021.1.4,59.91193440739027,
Y,left,Distractor,0,15,15,15,290.9420765293762,292.94375111878617,left,1,1,0.6777595918392763,P30C05,2022-11-03_10h38.24.302,t1_Paradigm,2021.1.4,59.91193440739027,
B,left,Distractor,0,16,16,16,294.4417226841324,296.443961886107,left,1,1,0.6332780697266571,P30C05,2022-11-03_10h38.24.302,t1_Paradigm,2021.1.4,59.91193440739027,
T,left,Pretarget,0,17,17,17,297.942195867945,299.9427316082292,left,1,1,0.5587543492438272,P30C05,2022-11-03_10h38.24.302,t1_Paradigm,2021.1.4,59.91193440739027,
T,right,Target,0,18,18,18,301.4421336322557,303.4423482491402,None,0,1,,P30C05,2022-11-03_10h38.24.302,t1_Paradigm,2021.1.4,59.91193440739027,
S,left,Distractor,0,19,19,19,304.94169862393755,306.9462062208913,right,0,1,0.6433621777687222,P30C05,2022-11-03_10h38.24.302,t1_Paradigm,2021.1.4,59.91193440739027,
T,left,Lure,0,20,20,20,308.4422301938175,310.44298055098625,left,1,1,1.0183864785940386,P30C05,2022-11-03_10h38.24.302,t1_Paradigm,2021.1.4,59.91193440739027,
J,left,Distractor,0,21,21,21,311.9422622740385,313.9437094144523,left,1,1,0.6057692492613569,P30C05,2022-11-03_10h38.24.302,t1_Paradigm,2021.1.4,59.91193440739027,
P,left,Distractor,0,22,22,22,315.4421740533435,317.44163414259674,left,1,1,0.7237912319251336,P30C05,2022-11-03_10h38.24.302,t1_Paradigm,2021.1.4,59.91193440739027,
F,left,Distractor,0,23,23,23,318.94221479527187,320.94392788101686,left,1,1,0.7094516778015532,P30C05,2022-11-03_10h38.24.302,t1_Paradigm,2021.1.4,59.91193440739027,
L,left,Distractor,0,24,24,24,322.442251366796,324.44453548110323,left,1,1,0.6648713485337794,P30C05,2022-11-03_10h38.24.302,t1_Paradigm,2021.1.4,59.91193440739027,
W,left,Pretarget,0,25,25,25,325.9421759781544,327.94378416147083,left,1,1,0.5259994443622418,P30C05,2022-11-03_10h38.24.302,t1_Paradigm,2021.1.4,59.91193440739027,
W,right,Target,0,26,26,26,329.4421952263219,331.4423026951845,right,1,1,0.7071749419555999,P30C05,2022-11-03_10h38.24.302,t1_Paradigm,2021.1.4,59.91193440739027,
V,left,Distractor,0,27,27,27,332.941825020127,334.9444735661964,left,1,1,0.43693759298184887,P30C05,2022-11-03_10h38.24.302,t1_Paradigm,2021.1.4,59.91193440739027,
W,left,Lure,0,28,28,28,336.44220132159535,338.4418423434836,left,1,1,0.7156598492292687,P30C05,2022-11-03_10h38.24.302,t1_Paradigm,2021.1.4,59.91193440739027,
R,left,Pretarget,0,29,29,29,339.9422593868221,341.9438454347546,left,1,1,0.8297622660174966,P30C05,2022-11-03_10h38.24.302,t1_Paradigm,2021.1.4,59.91193440739027,
R,right,Target,0,30,30,30,343.4417704837397,345.4422446298995,right,1,1,0.40319846582133323,P30C05,2022-11-03_10h38.24.302,t1_Paradigm,2021.1.4,59.91193440739027,
G,left,Distractor,0,31,31,31,346.94188436865807,348.9424172217259,left,1,1,0.6311989482492208,P30C05,2022-11-03_10h38.24.302,t1_Paradigm,2021.1.4,59.91193440739027,
R,left,Lure,0,32,32,32,350.44244416913716,352.4448203537613,left,1,1,0.8084205542108975,P30C05,2022-11-03_10h38.24.302,t1_Paradigm,2021.1.4,59.91193440739027,
S,left,Distractor,0,33,33,33,353.94186095002806,355.94384864275344,left,1,1,0.7655529898474924,P30C05,2022-11-03_10h38.24.302,t1_Paradigm,2021.1.4,59.91193440739027,
R,left,Lure,0,34,34,34,357.4424284498091,359.4424008607748,left,1,1,1.1870141043909825,P30C05,2022-11-03_10h38.24.302,t1_Paradigm,2021.1.4,59.91193440739027,
P,left,Pretarget,0,35,35,35,360.94192799780285,362.94287789420923,left,1,1,1.0627656646538526,P30C05,2022-11-03_10h38.24.302,t1_Paradigm,2021.1.4,59.91193440739027,
P,right,Target,0,36,36,36,364.44230077037355,366.44203899544664,right,1,1,0.6673110520932823,P30C05,2022-11-03_10h38.24.302,t1_Paradigm,2021.1.4,59.91193440739027,
Y,left,Pretarget,0,37,37,37,367.94204765715403,369.942520520126,left,1,1,0.6709771839086898,P30C05,2022-11-03_10h38.24.302,t1_Paradigm,2021.1.4,59.91193440739027,
Y,right,Target,0,38,38,38,371.4422401386546,373.44227318133926,right,1,1,0.7392260060296394,P30C05,2022-11-03_10h38.24.302,t1_Paradigm,2021.1.4,59.91193440739027,
J,left,Distractor,0,39,39,39,374.9423235473223,376.94432792183943,left,1,1,1.3491201347787865,P30C05,2022-11-03_10h38.24.302,t1_Paradigm,2021.1.4,59.91193440739027,
Y,left,Lure,0,40,40,40,378.44168258382706,380.4437767830095,left,1,1,0.6657192297279835,P30C05,2022-11-03_10h38.24.302,t1_Paradigm,2021.1.4,59.91193440739027,
T,left,Distractor,0,41,41,41,381.942117592087,383.94359713356243,left,1,1,0.8620872955070809,P30C05,2022-11-03_10h38.24.302,t1_Paradigm,2021.1.4,59.91193440739027,
V,left,Distractor,0,42,42,42,385.44187538616825,387.444032462663,left,1,1,0.5934417688986287,P30C05,2022-11-03_10h38.24.302,t1_Paradigm,2021.1.4,59.91193440739027,
N,left,Pretarget,0,43,43,43,388.94236653490225,390.9439083120669,left,1,1,0.6464460528804921,P30C05,2022-11-03_10h38.24.302,t1_Paradigm,2021.1.4,59.91193440739027,
N,right,Target,0,44,44,44,392.44197451416403,394.44240182318026,right,1,1,0.5551026535686105,P30C05,2022-11-03_10h38.24.302,t1_Paradigm,2021.1.4,59.91193440739027,
N,right,Target,0,45,45,45,395.9419145240681,397.9423630060628,right,1,1,0.6871555783436634,P30C05,2022-11-03_10h38.24.302,t1_Paradigm,2021.1.4,59.91193440739027,
X,left,Distractor,0,46,46,46,399.4421522388002,401.4441575756646,left,1,1,0.561519025824964,P30C05,2022-11-03_10h38.24.302,t1_Paradigm,2021.1.4,59.91193440739027,
Z,left,Distractor,0,47,47,47,402.94231809373014,404.9443147688871,left,1,1,0.9331928645842709,P30C05,2022-11-03_10h38.24.302,t1_Paradigm,2021.1.4,59.91193440739027,
