Currentstep,EDround.thisRepN,EDround.thisTrialN,EDround.thisN,EDround.thisIndex,question.started,EDclick.clicked_name,EDleftbutton.wasclicked,EDrightbutton.wasclicked,EDleftbutton.value,EDrightbutton.value,EDleftbutton.nback,EDrightbutton.nback,Participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,Q24R01,2022-12-01_14h41.04.745,t1_Paradigm,2021.1.4,60.03015772462957,
0,0,0,0,0,2570.5190492322436,EDleftbutton,1,0,1.00,2.00,1,2,Q24R01,2022-12-01_14h41.04.745,t1_Paradigm,2021.1.4,60.03015772462957,
1,0,1,1,1,2574.0698238732,EDleftbutton,1,0,0.50,2.00,1,2,Q24R01,2022-12-01_14h41.04.745,t1_Paradigm,2021.1.4,60.03015772462957,
2,0,2,2,2,2576.741070632299,EDrightbutton,0,1,0.25,2.00,1,2,Q24R01,2022-12-01_14h41.04.745,t1_Paradigm,2021.1.4,60.03015772462957,
3,0,3,3,3,2580.257970169245,EDleftbutton,1,0,0.38,2.00,1,2,Q24R01,2022-12-01_14h41.04.745,t1_Paradigm,2021.1.4,60.03015772462957,
4,0,4,4,4,2582.757477737934,EDleftbutton,1,0,0.32,2.00,1,2,Q24R01,2022-12-01_14h41.04.745,t1_Paradigm,2021.1.4,60.03015772462957,
5,0,5,5,5,2584.4534920277656,EDrightbutton,0,1,0.29,2.00,1,2,Q24R01,2022-12-01_14h41.04.745,t1_Paradigm,2021.1.4,60.03015772462957,
0,0,0,0,0,2586.5775224834215,EDleftbutton,1,0,1.00,2.00,2,4,Q24R01,2022-12-01_14h41.04.745,t1_Paradigm,2021.1.4,60.03015772462957,
1,0,1,1,1,2589.8710186046083,EDleftbutton,1,0,0.50,2.00,2,4,Q24R01,2022-12-01_14h41.04.745,t1_Paradigm,2021.1.4,60.03015772462957,
2,0,2,2,2,2591.4121294013457,EDrightbutton,0,1,0.25,2.00,2,4,Q24R01,2022-12-01_14h41.04.745,t1_Paradigm,2021.1.4,60.03015772462957,
3,0,3,3,3,2594.4121823336754,EDleftbutton,1,0,0.38,2.00,2,4,Q24R01,2022-12-01_14h41.04.745,t1_Paradigm,2021.1.4,60.03015772462957,
4,0,4,4,4,2596.0778676665504,EDleftbutton,1,0,0.32,2.00,2,4,Q24R01,2022-12-01_14h41.04.745,t1_Paradigm,2021.1.4,60.03015772462957,
