Currentstep,EDround.thisRepN,EDround.thisTrialN,EDround.thisN,EDround.thisIndex,question.started,EDclick.clicked_name,EDleftbutton.wasclicked,EDrightbutton.wasclicked,EDleftbutton.value,EDrightbutton.value,EDleftbutton.nback,EDrightbutton.nback,Participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,B09N05,2022-11-10_16h30.12.686,t1_Paradigm,2021.1.4,60.01415072553496,
0,0,0,0,0,3032.694585784664,EDleftbutton,1,0,1.00,2.00,3,4,B09N05,2022-11-10_16h30.12.686,t1_Paradigm,2021.1.4,60.01415072553496,
1,0,1,1,1,3037.5469133509323,EDleftbutton,1,0,0.50,2.00,3,4,B09N05,2022-11-10_16h30.12.686,t1_Paradigm,2021.1.4,60.01415072553496,
2,0,2,2,2,3042.991343787002,EDleftbutton,1,0,0.25,2.00,3,4,B09N05,2022-11-10_16h30.12.686,t1_Paradigm,2021.1.4,60.01415072553496,
3,0,3,3,3,3045.9769205080356,EDleftbutton,1,0,0.12,2.00,3,4,B09N05,2022-11-10_16h30.12.686,t1_Paradigm,2021.1.4,60.01415072553496,
4,0,4,4,4,3048.886964287947,EDleftbutton,1,0,0.06,2.00,3,4,B09N05,2022-11-10_16h30.12.686,t1_Paradigm,2021.1.4,60.01415072553496,
5,0,5,5,5,3053.230849456062,EDleftbutton,1,0,0.03,2.00,3,4,B09N05,2022-11-10_16h30.12.686,t1_Paradigm,2021.1.4,60.01415072553496,
0,0,0,0,0,3056.9168589075452,EDleftbutton,1,0,1.00,2.00,2,3,B09N05,2022-11-10_16h30.12.686,t1_Paradigm,2021.1.4,60.01415072553496,
1,0,1,1,1,3062.7847370526524,EDleftbutton,1,0,0.50,2.00,2,3,B09N05,2022-11-10_16h30.12.686,t1_Paradigm,2021.1.4,60.01415072553496,
2,0,2,2,2,3066.784654285615,EDleftbutton,1,0,0.25,2.00,2,3,B09N05,2022-11-10_16h30.12.686,t1_Paradigm,2021.1.4,60.01415072553496,
3,0,3,3,3,3070.041752441226,EDleftbutton,1,0,0.12,2.00,2,3,B09N05,2022-11-10_16h30.12.686,t1_Paradigm,2021.1.4,60.01415072553496,
4,0,4,4,4,3071.7085519201155,EDleftbutton,1,0,0.06,2.00,2,3,B09N05,2022-11-10_16h30.12.686,t1_Paradigm,2021.1.4,60.01415072553496,
5,0,5,5,5,3072.8978009953207,EDleftbutton,1,0,0.03,2.00,2,3,B09N05,2022-11-10_16h30.12.686,t1_Paradigm,2021.1.4,60.01415072553496,
0,0,0,0,0,3074.7678281961635,EDleftbutton,1,0,1.00,2.00,2,4,B09N05,2022-11-10_16h30.12.686,t1_Paradigm,2021.1.4,60.01415072553496,
1,0,1,1,1,3077.089687387619,EDleftbutton,1,0,0.50,2.00,2,4,B09N05,2022-11-10_16h30.12.686,t1_Paradigm,2021.1.4,60.01415072553496,
2,0,2,2,2,3078.898189166308,EDleftbutton,1,0,0.25,2.00,2,4,B09N05,2022-11-10_16h30.12.686,t1_Paradigm,2021.1.4,60.01415072553496,
3,0,3,3,3,3080.2387043044946,EDleftbutton,1,0,0.12,2.00,2,4,B09N05,2022-11-10_16h30.12.686,t1_Paradigm,2021.1.4,60.01415072553496,
4,0,4,4,4,3083.173497032416,EDleftbutton,1,0,0.06,2.00,2,4,B09N05,2022-11-10_16h30.12.686,t1_Paradigm,2021.1.4,60.01415072553496,
5,0,5,5,5,3084.4443078895274,EDleftbutton,1,0,0.03,2.00,2,4,B09N05,2022-11-10_16h30.12.686,t1_Paradigm,2021.1.4,60.01415072553496,
0,0,0,0,0,3085.898340585072,EDleftbutton,1,0,1.00,2.00,1,2,B09N05,2022-11-10_16h30.12.686,t1_Paradigm,2021.1.4,60.01415072553496,
1,0,1,1,1,3094.6938796984323,EDleftbutton,1,0,0.50,2.00,1,2,B09N05,2022-11-10_16h30.12.686,t1_Paradigm,2021.1.4,60.01415072553496,
2,0,2,2,2,3096.44391971854,EDleftbutton,1,0,0.25,2.00,1,2,B09N05,2022-11-10_16h30.12.686,t1_Paradigm,2021.1.4,60.01415072553496,
3,0,3,3,3,3097.931588232066,EDleftbutton,1,0,0.12,2.00,1,2,B09N05,2022-11-10_16h30.12.686,t1_Paradigm,2021.1.4,60.01415072553496,
4,0,4,4,4,3099.1395750586344,EDleftbutton,1,0,0.06,2.00,1,2,B09N05,2022-11-10_16h30.12.686,t1_Paradigm,2021.1.4,60.01415072553496,
5,0,5,5,5,3100.6396044120593,EDleftbutton,1,0,0.03,2.00,1,2,B09N05,2022-11-10_16h30.12.686,t1_Paradigm,2021.1.4,60.01415072553496,
0,0,0,0,0,3102.0738872244583,EDleftbutton,1,0,1.00,2.00,1,4,B09N05,2022-11-10_16h30.12.686,t1_Paradigm,2021.1.4,60.01415072553496,
