Letter,CorrAnswer,Stimulus,nback_run.thisRepN,nback_run.thisTrialN,nback_run.thisN,nback_run.thisIndex,fixcross.started,nback_trial.started,trial_resp.keys,trial_resp.corr,currentlevel,trial_resp.rt,Participant,date,expName,psychopyVersion,frameRate,
H,left,Distractor,0,0,0,0,231.08825310808606,233.0337901348248,None,0,1,,M22N07,2022-11-02_09h11.25.266,t1_Paradigm,2021.1.4,60.069412055831044,
Q,left,Pretarget,0,1,1,1,234.5248410262866,236.52353920944734,left,1,1,0.7916281436337158,M22N07,2022-11-02_09h11.25.266,t1_Paradigm,2021.1.4,60.069412055831044,
Q,right,Target,0,2,2,2,238.02120376675157,240.02142897015437,right,1,1,1.1175045281415805,M22N07,2022-11-02_09h11.25.266,t1_Paradigm,2021.1.4,60.069412055831044,
T,left,Distractor,0,3,3,3,241.52120665396797,243.5226733633317,left,1,1,0.8162580818170682,M22N07,2022-11-02_09h11.25.266,t1_Paradigm,2021.1.4,60.069412055831044,
Q,left,Lure,0,4,4,4,245.02130000753095,247.02356904407497,left,1,1,1.1874811929883435,M22N07,2022-11-02_09h11.25.266,t1_Paradigm,2021.1.4,60.069412055831044,
L,left,Distractor,0,5,5,5,248.52132182207424,250.5226938946871,left,1,1,0.8882843542960472,M22N07,2022-11-02_09h11.25.266,t1_Paradigm,2021.1.4,60.069412055831044,
V,left,Pretarget,0,6,6,6,252.02094167104224,254.02348242740845,left,1,1,0.6035682228393853,M22N07,2022-11-02_09h11.25.266,t1_Paradigm,2021.1.4,60.069412055831044,
V,right,Target,0,7,7,7,255.52121082437225,257.52126953128027,None,0,1,,M22N07,2022-11-02_09h11.25.266,t1_Paradigm,2021.1.4,60.069412055831044,
K,left,Distractor,0,8,8,8,259.02112741570454,261.0228074587649,left,1,1,0.7882654910790734,M22N07,2022-11-02_09h11.25.266,t1_Paradigm,2021.1.4,60.069412055831044,
G,left,Pretarget,0,9,9,9,262.52104561106535,264.523695119482,left,1,1,0.8234341145725921,M22N07,2022-11-02_09h11.25.266,t1_Paradigm,2021.1.4,60.069412055831044,
G,right,Target,0,10,10,10,266.02119350107387,268.0213442782406,right,1,1,0.6856096307164989,M22N07,2022-11-02_09h11.25.266,t1_Paradigm,2021.1.4,60.069412055831044,
