Letter,CorrAnswer,Stimulus,finaln_nback_run.thisRepN,finaln_nback_run.thisTrialN,finaln_nback_run.thisN,finaln_nback_run.thisIndex,finaln_fixcross.started,finaln_nback_trial.started,finaln_trial_resp.keys,finaln_trial_resp.corr,finaln_level,finaln_money,finaln_trial_resp.rt,Participant,date,expName,psychopyVersion,frameRate,
F,left,Distractor,0,0,0,0,3179.287310550397,3181.291312554764,None,0,1,1.21,,W21A06,2022-11-15_16h26.08.495,t1_Paradigm,2021.1.4,60.09604762687917,
T,left,Pretarget,0,1,1,1,3182.7895750913885,3184.791864975734,None,0,1,1.21,,W21A06,2022-11-15_16h26.08.495,t1_Paradigm,2021.1.4,60.09604762687917,
B,left,Distractor,0,2,2,2,3186.2895009861386,3188.291530379298,left,1,1,1.21,0.8826423045393312,W21A06,2022-11-15_16h26.08.495,t1_Paradigm,2021.1.4,60.09604762687917,
T,right,Target,0,3,3,3,3189.7894987405307,3191.7915169056214,right,1,1,1.21,1.0305400251818355,W21A06,2022-11-15_16h26.08.495,t1_Paradigm,2021.1.4,60.09604762687917,
Z,left,Distractor,0,4,4,4,3193.289561938509,3195.291657096066,left,1,1,1.21,1.0984996734187007,W21A06,2022-11-15_16h26.08.495,t1_Paradigm,2021.1.4,60.09604762687917,
T,right,Target,0,5,5,5,3196.789547823224,3198.7916962339077,right,1,1,1.21,0.8145184056920698,W21A06,2022-11-15_16h26.08.495,t1_Paradigm,2021.1.4,60.09604762687917,
L,left,Distractor,0,6,6,6,3200.2896065299865,3202.2909946400323,left,1,1,1.21,0.8031841518677538,W21A06,2022-11-15_16h26.08.495,t1_Paradigm,2021.1.4,60.09604762687917,
T,right,Target,0,7,7,7,3203.7896434222057,3205.7914152113954,right,1,1,1.21,0.7590722792374436,W21A06,2022-11-15_16h26.08.495,t1_Paradigm,2021.1.4,60.09604762687917,
Z,left,Lure,0,8,8,8,3207.289606209175,3209.2916423391725,left,1,1,1.21,1.0025381850573467,W21A06,2022-11-15_16h26.08.495,t1_Paradigm,2021.1.4,60.09604762687917,
J,left,Distractor,0,9,9,9,3210.78955327686,3212.791577857992,left,1,1,1.21,1.0226630540128099,W21A06,2022-11-15_16h26.08.495,t1_Paradigm,2021.1.4,60.09604762687917,
D,left,Pretarget,0,10,10,10,3214.2895102893963,3216.291689176258,left,1,1,1.21,0.8824671466718428,W21A06,2022-11-15_16h26.08.495,t1_Paradigm,2021.1.4,60.09604762687917,
H,left,Distractor,0,11,11,11,3217.7895343495475,3219.791422269045,left,1,1,1.21,0.7266655075072777,W21A06,2022-11-15_16h26.08.495,t1_Paradigm,2021.1.4,60.09604762687917,
D,right,Target,0,12,12,12,3221.2893219786492,3223.2917440333986,right,1,1,1.21,0.6504022214940051,W21A06,2022-11-15_16h26.08.495,t1_Paradigm,2021.1.4,60.09604762687917,
S,left,Distractor,0,13,13,13,3224.789581828227,3226.7917815672263,left,1,1,1.21,0.8307711950619705,W21A06,2022-11-15_16h26.08.495,t1_Paradigm,2021.1.4,60.09604762687917,
R,left,Pretarget,0,14,14,14,3228.2895548808738,3230.291531983312,left,1,1,1.21,0.9468123193073552,W21A06,2022-11-15_16h26.08.495,t1_Paradigm,2021.1.4,60.09604762687917,
Z,left,Distractor,0,15,15,15,3231.789507722977,3233.791736334155,left,1,1,1.21,0.8545002739556367,W21A06,2022-11-15_16h26.08.495,t1_Paradigm,2021.1.4,60.09604762687917,
R,right,Target,0,16,16,16,3235.2895606553066,3237.291755261467,right,1,1,1.21,0.7307121033518342,W21A06,2022-11-15_16h26.08.495,t1_Paradigm,2021.1.4,60.09604762687917,
T,left,Distractor,0,17,17,17,3238.789588244268,3240.791848935638,left,1,1,1.21,0.7662790951289935,W21A06,2022-11-15_16h26.08.495,t1_Paradigm,2021.1.4,60.09604762687917,
M,left,Distractor,0,18,18,18,3242.289301447323,3244.2916198830353,left,1,1,1.21,0.7865925956430146,W21A06,2022-11-15_16h26.08.495,t1_Paradigm,2021.1.4,60.09604762687917,
R,left,Lure,0,19,19,19,3245.7895840738493,3247.791733126127,left,1,1,1.21,0.9342519604106201,W21A06,2022-11-15_16h26.08.495,t1_Paradigm,2021.1.4,60.09604762687917,
J,left,Distractor,0,20,20,20,3249.289487833259,3251.2916282238875,left,1,1,1.21,1.0985320744221099,W21A06,2022-11-15_16h26.08.495,t1_Paradigm,2021.1.4,60.09604762687917,
K,left,Distractor,0,21,21,21,3252.7894887956645,3254.791498619903,left,1,1,1.21,1.0064885403116932,W21A06,2022-11-15_16h26.08.495,t1_Paradigm,2021.1.4,60.09604762687917,
Z,left,Distractor,0,22,22,22,3256.2894679435412,3258.2918765245995,left,1,1,1.21,0.8502679337834707,W21A06,2022-11-15_16h26.08.495,t1_Paradigm,2021.1.4,60.09604762687917,
W,left,Pretarget,0,23,23,23,3259.7895712417667,3261.7917793216184,left,1,1,1.21,0.8701887727074791,W21A06,2022-11-15_16h26.08.495,t1_Paradigm,2021.1.4,60.09604762687917,
Q,left,Distractor,0,24,24,24,3263.289579261822,3265.291713557206,left,1,1,1.21,0.938564501091605,W21A06,2022-11-15_16h26.08.495,t1_Paradigm,2021.1.4,60.09604762687917,
W,right,Target,0,25,25,25,3266.789567392145,3268.7915416073665,right,1,1,1.21,0.7665960474696476,W21A06,2022-11-15_16h26.08.495,t1_Paradigm,2021.1.4,60.09604762687917,
D,left,Pretarget,0,26,26,26,3270.2895131766127,3272.291620845441,left,1,1,1.21,1.2185938095499296,W21A06,2022-11-15_16h26.08.495,t1_Paradigm,2021.1.4,60.09604762687917,
W,right,Target,0,27,27,27,3273.7895426903997,3275.791882619844,right,1,1,1.21,0.8224078881466994,W21A06,2022-11-15_16h26.08.495,t1_Paradigm,2021.1.4,60.09604762687917,
D,right,Target,0,28,28,28,3277.289718169064,3279.291420985828,right,1,1,1.21,0.8908654210099485,W21A06,2022-11-15_16h26.08.495,t1_Paradigm,2021.1.4,60.09604762687917,
L,left,Pretarget,0,29,29,29,3280.7894871916506,3282.791773226374,left,1,1,1.21,1.3105090228636982,W21A06,2022-11-15_16h26.08.495,t1_Paradigm,2021.1.4,60.09604762687917,
P,left,Distractor,0,30,30,30,3284.289565467334,3286.2911187903956,left,1,1,1.21,1.2670365085505182,W21A06,2022-11-15_16h26.08.495,t1_Paradigm,2021.1.4,60.09604762687917,
L,right,Target,0,31,31,31,3287.7893527756387,3289.7913988505024,right,1,1,1.21,0.7426295751211001,W21A06,2022-11-15_16h26.08.495,t1_Paradigm,2021.1.4,60.09604762687917,
R,left,Distractor,0,32,32,32,3291.2894990613277,3293.291133868086,left,1,1,1.21,1.003015538371983,W21A06,2022-11-15_16h26.08.495,t1_Paradigm,2021.1.4,60.09604762687917,
V,left,Distractor,0,33,33,33,3294.7894727555686,3296.791388264028,left,1,1,1.21,1.2629559077031445,W21A06,2022-11-15_16h26.08.495,t1_Paradigm,2021.1.4,60.09604762687917,
L,left,Lure,0,34,34,34,3298.289543652805,3300.291837065961,None,0,1,1.21,,W21A06,2022-11-15_16h26.08.495,t1_Paradigm,2021.1.4,60.09604762687917,
H,left,Distractor,0,35,35,35,3301.7895269711007,3303.7908785097243,left,1,1,1.21,1.2233795330976136,W21A06,2022-11-15_16h26.08.495,t1_Paradigm,2021.1.4,60.09604762687917,
K,left,Pretarget,0,36,36,36,3305.289543973602,3307.2914094369626,left,1,1,1.21,0.8590729850111529,W21A06,2022-11-15_16h26.08.495,t1_Paradigm,2021.1.4,60.09604762687917,
F,left,Distractor,0,37,37,37,3308.789634118948,3310.7913019683037,left,1,1,1.21,1.1348138129687868,W21A06,2022-11-15_16h26.08.495,t1_Paradigm,2021.1.4,60.09604762687917,
K,right,Target,0,38,38,38,3312.289634118948,3314.2918341787445,right,1,1,1.21,0.5622987769747851,W21A06,2022-11-15_16h26.08.495,t1_Paradigm,2021.1.4,60.09604762687917,
S,left,Pretarget,0,39,39,39,3315.789527933506,3317.791208294133,left,1,1,1.21,0.679064272029791,W21A06,2022-11-15_16h26.08.495,t1_Paradigm,2021.1.4,60.09604762687917,
W,left,Distractor,0,40,40,40,3319.288697056443,3321.288398389821,left,1,1,1.21,0.813832210318651,W21A06,2022-11-15_16h26.08.495,t1_Paradigm,2021.1.4,60.09604762687917,
S,right,Target,0,41,41,41,3322.7894750011765,3324.789784254259,right,1,1,1.21,0.8003867588413414,W21A06,2022-11-15_16h26.08.495,t1_Paradigm,2021.1.4,60.09604762687917,
F,left,Pretarget,0,42,42,42,3326.289456394661,3328.291444404371,left,1,1,1.21,0.8666824073443422,W21A06,2022-11-15_16h26.08.495,t1_Paradigm,2021.1.4,60.09604762687917,
Y,left,Distractor,0,43,43,43,3329.789531462331,3331.7912294670678,left,1,1,1.21,1.3351247983810026,W21A06,2022-11-15_16h26.08.495,t1_Paradigm,2021.1.4,60.09604762687917,
F,right,Target,0,44,44,44,3333.289625457299,3335.2912849658023,right,1,1,1.21,0.7311804741912056,W21A06,2022-11-15_16h26.08.495,t1_Paradigm,2021.1.4,60.09604762687917,
F,left,Lure,0,45,45,45,3336.789477246799,3338.78962032446,left,1,1,1.21,0.8967428336036392,W21A06,2022-11-15_16h26.08.495,t1_Paradigm,2021.1.4,60.09604762687917,
B,left,Pretarget,0,46,46,46,3340.2896123044193,3342.291528775284,left,1,1,1.21,0.9309425674728118,W21A06,2022-11-15_16h26.08.495,t1_Paradigm,2021.1.4,60.09604762687917,
W,left,Distractor,0,47,47,47,3343.7895417279797,3345.79098629918,left,1,1,1.21,1.047329837019788,W21A06,2022-11-15_16h26.08.495,t1_Paradigm,2021.1.4,60.09604762687917,
B,right,Target,0,48,48,48,3347.2894782092044,3349.291395000866,right,1,1,1.21,0.7309979378915159,W21A06,2022-11-15_16h26.08.495,t1_Paradigm,2021.1.4,60.09604762687917,
R,left,Pretarget,0,49,49,49,3350.7895170262345,3352.791503752742,left,1,1,1.21,0.9586961068707751,W21A06,2022-11-15_16h26.08.495,t1_Paradigm,2021.1.4,60.09604762687917,
N,left,Distractor,0,50,50,50,3354.2893806854117,3356.291192254037,left,1,1,1.21,0.8829281390790129,W21A06,2022-11-15_16h26.08.495,t1_Paradigm,2021.1.4,60.09604762687917,
R,right,Target,0,51,51,51,3357.7894409961737,3359.791546419394,right,1,1,1.21,0.9504566294926917,W21A06,2022-11-15_16h26.08.495,t1_Paradigm,2021.1.4,60.09604762687917,
V,left,Distractor,0,52,52,52,3361.289551993643,3363.291264434476,left,1,1,1.21,0.763042203427176,W21A06,2022-11-15_16h26.08.495,t1_Paradigm,2021.1.4,60.09604762687917,
G,left,Distractor,0,53,53,53,3364.789449016229,3366.791636243943,left,1,1,1.21,1.2146627024194458,W21A06,2022-11-15_16h26.08.495,t1_Paradigm,2021.1.4,60.09604762687917,
H,left,Distractor,0,54,54,54,3368.2895962643233,3370.29140366253,left,1,1,1.21,1.0426932863920229,W21A06,2022-11-15_16h26.08.495,t1_Paradigm,2021.1.4,60.09604762687917,
V,left,Lure,0,55,55,55,3371.789449657823,3373.7908813969407,left,1,1,1.21,0.9991601404908579,W21A06,2022-11-15_16h26.08.495,t1_Paradigm,2021.1.4,60.09604762687917,
L,left,Distractor,0,56,56,56,3375.2895256878837,3377.291546098597,left,1,1,1.21,0.9866122928651748,W21A06,2022-11-15_16h26.08.495,t1_Paradigm,2021.1.4,60.09604762687917,
K,left,Distractor,0,57,57,57,3378.789458319472,3380.791246148772,left,1,1,1.21,1.4230216464347905,W21A06,2022-11-15_16h26.08.495,t1_Paradigm,2021.1.4,60.09604762687917,
D,left,Pretarget,0,58,58,58,3382.289502269341,3384.2912615472596,left,1,1,1.21,0.9630673542851582,W21A06,2022-11-15_16h26.08.495,t1_Paradigm,2021.1.4,60.09604762687917,
T,left,Pretarget,0,59,59,59,3385.7895247254783,3387.791438629938,left,1,1,1.21,0.9665644163906109,W21A06,2022-11-15_16h26.08.495,t1_Paradigm,2021.1.4,60.09604762687917,
D,right,Target,0,60,60,60,3389.2896123044193,3391.2913257076434,right,1,1,1.21,0.7949870203592582,W21A06,2022-11-15_16h26.08.495,t1_Paradigm,2021.1.4,60.09604762687917,
T,right,Target,0,61,61,61,3392.789395763102,3394.7915262088645,right,1,1,1.21,0.7986226688954048,W21A06,2022-11-15_16h26.08.495,t1_Paradigm,2021.1.4,60.09604762687917,
T,left,Lure,0,62,62,62,3396.2895067605714,3398.2895006653416,left,1,1,1.21,1.2686334606696619,W21A06,2022-11-15_16h26.08.495,t1_Paradigm,2021.1.4,60.09604762687917,
F,left,Distractor,0,63,63,63,3399.7895147806266,3401.791373827946,left,1,1,1.21,1.2547995180211728,W21A06,2022-11-15_16h26.08.495,t1_Paradigm,2021.1.4,60.09604762687917,
