Letter,CorrAnswer,Stimulus,finaln_nback_run.thisRepN,finaln_nback_run.thisTrialN,finaln_nback_run.thisN,finaln_nback_run.thisIndex,finaln_fixcross.started,finaln_nback_trial.started,finaln_trial_resp.keys,finaln_trial_resp.corr,finaln_trial_resp.rt,finaln_level,finaln_money,Participant,date,expName,psychopyVersion,frameRate,
T,left,Distractor,0,0,0,0,3193.653110110783,3195.656452225521,left,1,0.5695710363797843,0,2.21,Z15R03,2022-10-20_16h10.29.510,t1_Paradigm,2021.1.4,59.98549042591078,
F,left,Distractor,0,1,1,1,3197.1548770879162,3199.1565272931475,left,1,1.2135921862209216,0,2.21,Z15R03,2022-10-20_16h10.29.510,t1_Paradigm,2021.1.4,59.98549042591078,
G,left,Distractor,0,2,2,2,3200.6549377194606,3202.656526972307,left,1,0.9615441866917536,0,2.21,Z15R03,2022-10-20_16h10.29.510,t1_Paradigm,2021.1.4,59.98549042591078,
V,left,Distractor,0,3,3,3,3204.1549264914356,3206.156727794325,left,1,0.7092565478524193,0,2.21,Z15R03,2022-10-20_16h10.29.510,t1_Paradigm,2021.1.4,59.98549042591078,
H,left,Distractor,0,4,4,4,3207.6548443661304,3209.656402180437,left,1,0.6817545171361417,0,2.21,Z15R03,2022-10-20_16h10.29.510,t1_Paradigm,2021.1.4,59.98549042591078,
C,left,Pretarget,0,5,5,5,3211.1548745215405,3213.1563027318334,left,1,0.6377234866376966,0,2.21,Z15R03,2022-10-20_16h10.29.510,t1_Paradigm,2021.1.4,59.98549042591078,
C,right,Target,0,6,6,6,3214.6547494087135,3216.6549928974127,right,1,0.7071058916626498,0,2.21,Z15R03,2022-10-20_16h10.29.510,t1_Paradigm,2021.1.4,59.98549042591078,
C,right,Target,0,7,7,7,3218.15485463175,3220.1548706719186,right,1,0.6312083197990432,0,2.21,Z15R03,2022-10-20_16h10.29.510,t1_Paradigm,2021.1.4,59.98549042591078,
W,left,Distractor,0,8,8,8,3221.654818060342,3223.656431373325,left,1,1.2257759236963466,0,2.21,Z15R03,2022-10-20_16h10.29.510,t1_Paradigm,2021.1.4,59.98549042591078,
R,left,Pretarget,0,9,9,9,3225.1548956944607,3227.155850401032,left,1,0.5899403565563262,0,2.21,Z15R03,2022-10-20_16h10.29.510,t1_Paradigm,2021.1.4,59.98549042591078,
