Letter,CorrAnswer,Stimulus,finaln_nback_run.thisRepN,finaln_nback_run.thisTrialN,finaln_nback_run.thisN,finaln_nback_run.thisIndex,finaln_fixcross.started,finaln_nback_trial.started,finaln_trial_resp.keys,finaln_trial_resp.corr,finaln_level,finaln_money,finaln_trial_resp.rt,Participant,date,expName,psychopyVersion,frameRate,
F,left,Distractor,0,0,0,0,2300.4936173283495,2302.4953788504936,None,0,1,1.47,,H24B02,2023-01-09_16h16.57.673,t1_Paradigm,2021.1.4,60.00019250499381,
T,left,Pretarget,0,1,1,1,2303.993848626502,2305.9954439736903,None,0,1,1.47,,H24B02,2023-01-09_16h16.57.673,t1_Paradigm,2021.1.4,60.00019250499381,
B,left,Distractor,0,2,2,2,2307.494148255326,2309.4961587195285,left,1,1,1.47,0.46787715842947364,H24B02,2023-01-09_16h16.57.673,t1_Paradigm,2021.1.4,60.00019250499381,
T,right,Target,0,3,3,3,2310.993869157508,2312.9953984194435,right,1,1,1.47,0.44078833842650056,H24B02,2023-01-09_16h16.57.673,t1_Paradigm,2021.1.4,60.00019250499381,
Z,left,Distractor,0,4,4,4,2314.49420407461,2316.495921968017,left,1,1,1.47,0.4283848595805466,H24B02,2023-01-09_16h16.57.673,t1_Paradigm,2021.1.4,60.00019250499381,
T,right,Target,0,5,5,5,2317.9941177791916,2319.995488244109,right,1,1,1.47,0.4005658943206072,H24B02,2023-01-09_16h16.57.673,t1_Paradigm,2021.1.4,60.00019250499381,
L,left,Distractor,0,6,6,6,2321.4942210773006,2323.495073126629,left,1,1,1.47,0.40511293848976493,H24B02,2023-01-09_16h16.57.673,t1_Paradigm,2021.1.4,60.00019250499381,
T,right,Target,0,7,7,7,2324.993863383308,2326.9957593213767,right,1,1,1.47,0.39243709901347756,H24B02,2023-01-09_16h16.57.673,t1_Paradigm,2021.1.4,60.00019250499381,
Z,left,Lure,0,8,8,8,2328.4940157639794,2330.4954365948215,left,1,1,1.47,0.49270208086818457,H24B02,2023-01-09_16h16.57.673,t1_Paradigm,2021.1.4,60.00019250499381,
J,left,Distractor,0,9,9,9,2331.9940882651135,2333.995152364485,left,1,1,1.47,0.5290704127401114,H24B02,2023-01-09_16h16.57.673,t1_Paradigm,2021.1.4,60.00019250499381,
D,left,Pretarget,0,10,10,10,2335.494169748854,2337.4942201147787,left,1,1,1.47,0.4218591102398932,H24B02,2023-01-09_16h16.57.673,t1_Paradigm,2021.1.4,60.00019250499381,
H,left,Distractor,0,11,11,11,2338.9937998643145,2341.0067410068586,left,1,1,1.47,0.42948264302685857,H24B02,2023-01-09_16h16.57.673,t1_Paradigm,2021.1.4,60.00019250499381,
D,right,Target,0,12,12,12,2342.494154029526,2344.494616946671,left,0,1,1.47,0.605517148040235,H24B02,2023-01-09_16h16.57.673,t1_Paradigm,2021.1.4,60.00019250499381,
S,left,Distractor,0,13,13,13,2345.9938807063736,2347.995734619908,left,1,1,1.47,0.5124532030895352,H24B02,2023-01-09_16h16.57.673,t1_Paradigm,2021.1.4,60.00019250499381,
R,left,Pretarget,0,14,14,14,2349.494166861754,2351.510472893715,left,1,1,1.47,0.46954564843326807,H24B02,2023-01-09_16h16.57.673,t1_Paradigm,2021.1.4,60.00019250499381,
