Currentstep,EDround.thisRepN,EDround.thisTrialN,EDround.thisN,EDround.thisIndex,question.started,EDclick.clicked_name,EDleftbutton.wasclicked,EDrightbutton.wasclicked,EDleftbutton.value,EDrightbutton.value,EDleftbutton.nback,EDrightbutton.nback,Participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,C13H11,2022-11-15_12h12.27.442,t1_Paradigm,2021.1.4,59.97071866349109,
0,0,0,0,0,2926.771068347487,EDrightbutton,0,1,1.00,2.00,1,3,C13H11,2022-11-15_12h12.27.442,t1_Paradigm,2021.1.4,59.97071866349109,
1,0,1,1,1,2932.535619924107,EDleftbutton,1,0,1.50,2.00,1,3,C13H11,2022-11-15_12h12.27.442,t1_Paradigm,2021.1.4,59.97071866349109,
2,0,2,2,2,2936.815050616133,EDrightbutton,0,1,1.25,2.00,1,3,C13H11,2022-11-15_12h12.27.442,t1_Paradigm,2021.1.4,59.97071866349109,
3,0,3,3,3,2939.27592913869,EDrightbutton,0,1,1.38,2.00,1,3,C13H11,2022-11-15_12h12.27.442,t1_Paradigm,2021.1.4,59.97071866349109,
4,0,4,4,4,2941.3167547160992,EDrightbutton,0,1,1.44,2.00,1,3,C13H11,2022-11-15_12h12.27.442,t1_Paradigm,2021.1.4,59.97071866349109,
5,0,5,5,5,2943.0132783136505,EDrightbutton,0,1,1.47,2.00,1,3,C13H11,2022-11-15_12h12.27.442,t1_Paradigm,2021.1.4,59.97071866349109,
0,0,0,0,0,2944.8804281294433,EDrightbutton,0,1,1.00,2.00,3,4,C13H11,2022-11-15_12h12.27.442,t1_Paradigm,2021.1.4,59.97071866349109,
1,0,1,1,1,2954.025805950747,EDleftbutton,1,0,1.50,2.00,3,4,C13H11,2022-11-15_12h12.27.442,t1_Paradigm,2021.1.4,59.97071866349109,
2,0,2,2,2,2956.9321786173823,EDrightbutton,0,1,1.25,2.00,3,4,C13H11,2022-11-15_12h12.27.442,t1_Paradigm,2021.1.4,59.97071866349109,
3,0,3,3,3,2958.6822222464543,EDrightbutton,0,1,1.38,2.00,3,4,C13H11,2022-11-15_12h12.27.442,t1_Paradigm,2021.1.4,59.97071866349109,
4,0,4,4,4,2960.233373155541,EDrightbutton,0,1,1.44,2.00,3,4,C13H11,2022-11-15_12h12.27.442,t1_Paradigm,2021.1.4,59.97071866349109,
5,0,5,5,5,2961.247755027929,EDrightbutton,0,1,1.47,2.00,3,4,C13H11,2022-11-15_12h12.27.442,t1_Paradigm,2021.1.4,59.97071866349109,
0,0,0,0,0,2962.262611687198,EDleftbutton,1,0,1.00,2.00,1,2,C13H11,2022-11-15_12h12.27.442,t1_Paradigm,2021.1.4,59.97071866349109,
1,0,1,1,1,2972.9485055120167,EDrightbutton,0,1,0.50,2.00,1,2,C13H11,2022-11-15_12h12.27.442,t1_Paradigm,2021.1.4,59.97071866349109,
2,0,2,2,2,2975.380465021677,EDrightbutton,0,1,0.75,2.00,1,2,C13H11,2022-11-15_12h12.27.442,t1_Paradigm,2021.1.4,59.97071866349109,
3,0,3,3,3,2978.330537330432,EDrightbutton,0,1,0.88,2.00,1,2,C13H11,2022-11-15_12h12.27.442,t1_Paradigm,2021.1.4,59.97071866349109,
4,0,4,4,4,2981.019247796401,EDrightbutton,0,1,0.94,2.00,1,2,C13H11,2022-11-15_12h12.27.442,t1_Paradigm,2021.1.4,59.97071866349109,
5,0,5,5,5,2982.815270365463,EDrightbutton,0,1,0.97,2.00,1,2,C13H11,2022-11-15_12h12.27.442,t1_Paradigm,2021.1.4,59.97071866349109,
0,0,0,0,0,2984.7626338225236,EDrightbutton,0,1,1.00,2.00,2,3,C13H11,2022-11-15_12h12.27.442,t1_Paradigm,2021.1.4,59.97071866349109,
1,0,1,1,1,2993.847913568243,EDleftbutton,1,0,1.50,2.00,2,3,C13H11,2022-11-15_12h12.27.442,t1_Paradigm,2021.1.4,59.97071866349109,
2,0,2,2,2,2996.6453293801897,EDrightbutton,0,1,1.25,2.00,2,3,C13H11,2022-11-15_12h12.27.442,t1_Paradigm,2021.1.4,59.97071866349109,
3,0,3,3,3,2997.8293670449057,EDrightbutton,0,1,1.38,2.00,2,3,C13H11,2022-11-15_12h12.27.442,t1_Paradigm,2021.1.4,59.97071866349109,
4,0,4,4,4,2998.748190356171,EDrightbutton,0,1,1.44,2.00,2,3,C13H11,2022-11-15_12h12.27.442,t1_Paradigm,2021.1.4,59.97071866349109,
5,0,5,5,5,3000.6642435425747,EDrightbutton,0,1,1.47,2.00,2,3,C13H11,2022-11-15_12h12.27.442,t1_Paradigm,2021.1.4,59.97071866349109,
0,0,0,0,0,3001.914780244246,EDleftbutton,1,0,1.00,2.00,1,4,C13H11,2022-11-15_12h12.27.442,t1_Paradigm,2021.1.4,59.97071866349109,
1,0,1,1,1,3011.38285499622,EDrightbutton,0,1,0.50,2.00,1,4,C13H11,2022-11-15_12h12.27.442,t1_Paradigm,2021.1.4,59.97071866349109,
2,0,2,2,2,3015.0425348102144,EDrightbutton,0,1,0.75,2.00,1,4,C13H11,2022-11-15_12h12.27.442,t1_Paradigm,2021.1.4,59.97071866349109,
3,0,3,3,3,3017.1395911956497,EDrightbutton,0,1,0.88,2.00,1,4,C13H11,2022-11-15_12h12.27.442,t1_Paradigm,2021.1.4,59.97071866349109,
4,0,4,4,4,3018.645087816316,EDrightbutton,0,1,0.94,2.00,1,4,C13H11,2022-11-15_12h12.27.442,t1_Paradigm,2021.1.4,59.97071866349109,
5,0,5,5,5,3019.915145958468,EDrightbutton,0,1,0.97,2.00,1,4,C13H11,2022-11-15_12h12.27.442,t1_Paradigm,2021.1.4,59.97071866349109,
