Currentstep,EDround.thisRepN,EDround.thisTrialN,EDround.thisN,EDround.thisIndex,question.started,EDclick.clicked_name,EDleftbutton.wasclicked,EDrightbutton.wasclicked,EDleftbutton.value,EDrightbutton.value,EDleftbutton.nback,EDrightbutton.nback,Participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,C23A08,2022-11-29_11h35.16.260,t1_Paradigm,2021.1.4,59.96964181962401,
0,0,0,0,0,2619.161675947473,EDrightbutton,0,1,1.00,2.00,1,3,C23A08,2022-11-29_11h35.16.260,t1_Paradigm,2021.1.4,59.96964181962401,
1,0,1,1,1,2624.6959478837643,EDleftbutton,1,0,1.50,2.00,1,3,C23A08,2022-11-29_11h35.16.260,t1_Paradigm,2021.1.4,59.96964181962401,
2,0,2,2,2,2631.037660248699,EDleftbutton,1,0,1.25,2.00,1,3,C23A08,2022-11-29_11h35.16.260,t1_Paradigm,2021.1.4,59.96964181962401,
3,0,3,3,3,2637.7046807601473,EDleftbutton,1,0,1.12,2.00,1,3,C23A08,2022-11-29_11h35.16.260,t1_Paradigm,2021.1.4,59.96964181962401,
4,0,4,4,4,2647.6480739359154,EDrightbutton,0,1,1.06,2.00,1,3,C23A08,2022-11-29_11h35.16.260,t1_Paradigm,2021.1.4,59.96964181962401,
5,0,5,5,5,2649.5845936046167,EDrightbutton,0,1,1.09,2.00,1,3,C23A08,2022-11-29_11h35.16.260,t1_Paradigm,2021.1.4,59.96964181962401,
0,0,0,0,0,2657.021097874814,EDleftbutton,1,0,1.00,2.00,1,4,C23A08,2022-11-29_11h35.16.260,t1_Paradigm,2021.1.4,59.96964181962401,
1,0,1,1,1,2660.887966261879,EDrightbutton,0,1,0.50,2.00,1,4,C23A08,2022-11-29_11h35.16.260,t1_Paradigm,2021.1.4,59.96964181962401,
2,0,2,2,2,2664.7460542938406,EDleftbutton,1,0,0.75,2.00,1,4,C23A08,2022-11-29_11h35.16.260,t1_Paradigm,2021.1.4,59.96964181962401,
3,0,3,3,3,2670.9225814564807,EDrightbutton,0,1,0.62,2.00,1,4,C23A08,2022-11-29_11h35.16.260,t1_Paradigm,2021.1.4,59.96964181962401,
4,0,4,4,4,2674.7922645616914,EDrightbutton,0,1,0.68,2.00,1,4,C23A08,2022-11-29_11h35.16.260,t1_Paradigm,2021.1.4,59.96964181962401,
5,0,5,5,5,2678.6194522880573,EDleftbutton,1,0,0.71,2.00,1,4,C23A08,2022-11-29_11h35.16.260,t1_Paradigm,2021.1.4,59.96964181962401,
0,0,0,0,0,2680.639289731187,EDleftbutton,1,0,1.00,2.00,3,4,C23A08,2022-11-29_11h35.16.260,t1_Paradigm,2021.1.4,59.96964181962401,
1,0,1,1,1,2685.264676538391,EDrightbutton,0,1,0.50,2.00,3,4,C23A08,2022-11-29_11h35.16.260,t1_Paradigm,2021.1.4,59.96964181962401,
2,0,2,2,2,2688.004619230293,EDrightbutton,0,1,0.75,2.00,3,4,C23A08,2022-11-29_11h35.16.260,t1_Paradigm,2021.1.4,59.96964181962401,
3,0,3,3,3,2692.641817010599,EDleftbutton,1,0,0.88,2.00,3,4,C23A08,2022-11-29_11h35.16.260,t1_Paradigm,2021.1.4,59.96964181962401,
4,0,4,4,4,2694.0195484003843,EDleftbutton,1,0,0.82,2.00,3,4,C23A08,2022-11-29_11h35.16.260,t1_Paradigm,2021.1.4,59.96964181962401,
5,0,5,5,5,2697.8059615306884,EDrightbutton,0,1,0.79,2.00,3,4,C23A08,2022-11-29_11h35.16.260,t1_Paradigm,2021.1.4,59.96964181962401,
0,0,0,0,0,2699.438482977917,EDrightbutton,0,1,1.00,2.00,2,4,C23A08,2022-11-29_11h35.16.260,t1_Paradigm,2021.1.4,59.96964181962401,
