Letter,CorrAnswer,Stimulus,nback_run.thisRepN,nback_run.thisTrialN,nback_run.thisN,nback_run.thisIndex,fixcross.started,nback_trial.started,trial_resp.keys,trial_resp.corr,currentlevel,trial_resp.rt,Participant,date,expName,psychopyVersion,frameRate,
H,left,Distractor,0,0,0,0,178.11662103782874,180.05579366232269,None,0,1,,B02R06,2022-11-04_14h40.05.354,t1_Paradigm,2021.1.4,59.99530383357985,
Q,left,Pretarget,0,1,1,1,181.55493391142227,183.5562559388345,left,1,1,0.7988503718515858,B02R06,2022-11-04_14h40.05.354,t1_Paradigm,2021.1.4,59.99530383357985,
Q,right,Target,0,2,2,2,185.05255227314774,187.0527928750962,left,0,1,0.5826579905115068,B02R06,2022-11-04_14h40.05.354,t1_Paradigm,2021.1.4,59.99530383357985,
T,left,Distractor,0,3,3,3,188.55252372170798,190.55451301846188,left,1,1,0.6006126687861979,B02R06,2022-11-04_14h40.05.354,t1_Paradigm,2021.1.4,59.99530383357985,
Q,left,Lure,0,4,4,4,192.05257408774924,194.05455119395629,left,1,1,0.5567121200729162,B02R06,2022-11-04_14h40.05.354,t1_Paradigm,2021.1.4,59.99530383357985,
L,left,Distractor,0,5,5,5,195.55269984237384,197.55452585057355,left,1,1,0.7526358743198216,B02R06,2022-11-04_14h40.05.354,t1_Paradigm,2021.1.4,59.99530383357985,
V,left,Pretarget,0,6,6,6,199.0524871503003,201.05407416052185,left,1,1,0.5652284660609439,B02R06,2022-11-04_14h40.05.354,t1_Paradigm,2021.1.4,59.99530383357985,
V,right,Target,0,7,7,7,202.55244608747307,204.55253206263296,right,1,1,0.45872425800189376,B02R06,2022-11-04_14h40.05.354,t1_Paradigm,2021.1.4,59.99530383357985,
K,left,Distractor,0,8,8,8,206.05274250905495,208.0553833558224,left,1,1,1.0198057091329247,B02R06,2022-11-04_14h40.05.354,t1_Paradigm,2021.1.4,59.99530383357985,
G,left,Pretarget,0,9,9,9,209.5525558020454,211.5542429027846,left,1,1,0.768916925531812,B02R06,2022-11-04_14h40.05.354,t1_Paradigm,2021.1.4,59.99530383357985,
G,right,Target,0,10,10,10,213.0525487443665,215.0526100175921,right,1,1,0.6626558859134093,B02R06,2022-11-04_14h40.05.354,t1_Paradigm,2021.1.4,59.99530383357985,
G,right,Target,0,11,11,11,216.55269727599807,218.55274924600963,right,1,1,0.5225325310602784,B02R06,2022-11-04_14h40.05.354,t1_Paradigm,2021.1.4,59.99530383357985,
P,left,Pretarget,0,12,12,12,220.05260905518662,222.05434973002411,left,1,1,0.4450933567713946,B02R06,2022-11-04_14h40.05.354,t1_Paradigm,2021.1.4,59.99530383357985,
P,right,Target,0,13,13,13,223.5526247745147,225.5525487443665,right,1,1,0.4346509122988209,B02R06,2022-11-04_14h40.05.354,t1_Paradigm,2021.1.4,59.99530383357985,
G,left,Lure,0,14,14,14,227.05254232825246,229.05447612621356,left,1,1,0.46877500251866877,B02R06,2022-11-04_14h40.05.354,t1_Paradigm,2021.1.4,59.99530383357985,
Y,left,Distractor,0,15,15,15,230.55256093479693,232.5542762662517,left,1,1,0.42505795299075544,B02R06,2022-11-04_14h40.05.354,t1_Paradigm,2021.1.4,59.99530383357985,
B,left,Distractor,0,16,16,16,234.05249773676042,236.05439688800834,left,1,1,0.4129983427701518,B02R06,2022-11-04_14h40.05.354,t1_Paradigm,2021.1.4,59.99530383357985,
T,left,Pretarget,0,17,17,17,237.55273769702762,239.5548187433742,left,1,1,0.4163719025673345,B02R06,2022-11-04_14h40.05.354,t1_Paradigm,2021.1.4,59.99530383357985,
T,right,Target,0,18,18,18,241.0525516315829,243.05259718559682,right,1,1,0.42269363813102245,B02R06,2022-11-04_14h40.05.354,t1_Paradigm,2021.1.4,59.99530383357985,
S,left,Distractor,0,19,19,19,244.5526568548521,246.55509431276005,left,1,1,0.5041322580073029,B02R06,2022-11-04_14h40.05.354,t1_Paradigm,2021.1.4,59.99530383357985,
T,left,Lure,0,20,20,20,248.052559009986,250.0539314034395,left,1,1,0.861424517352134,B02R06,2022-11-04_14h40.05.354,t1_Paradigm,2021.1.4,59.99530383357985,
J,left,Distractor,0,21,21,21,251.5525808245875,253.55429102305789,left,1,1,0.4329461674205959,B02R06,2022-11-04_14h40.05.354,t1_Paradigm,2021.1.4,59.99530383357985,
P,left,Distractor,0,22,22,22,255.05268123582937,257.05341747775674,left,1,1,0.42187655391171575,B02R06,2022-11-04_14h40.05.354,t1_Paradigm,2021.1.4,59.99530383357985,
F,left,Distractor,0,23,23,23,258.55286826367956,260.55527139571495,left,1,1,0.42404678324237466,B02R06,2022-11-04_14h40.05.354,t1_Paradigm,2021.1.4,59.99530383357985,
L,left,Distractor,0,24,24,24,262.0525952606695,264.0546596252825,left,1,1,0.4607183667831123,B02R06,2022-11-04_14h40.05.354,t1_Paradigm,2021.1.4,59.99530383357985,
W,left,Pretarget,0,25,25,25,265.5526215665741,267.5552383530885,left,1,1,0.39999236492440104,B02R06,2022-11-04_14h40.05.354,t1_Paradigm,2021.1.4,59.99530383357985,
W,right,Target,0,26,26,26,269.05264273949433,271.05281116080005,right,1,1,0.39048634306527674,B02R06,2022-11-04_14h40.05.354,t1_Paradigm,2021.1.4,59.99530383357985,
V,left,Distractor,0,27,27,27,272.55229049827904,274.55437828146387,left,1,1,0.5528887951513752,B02R06,2022-11-04_14h40.05.354,t1_Paradigm,2021.1.4,59.99530383357985,
W,left,Lure,0,28,28,28,276.05267931101844,278.0545454195235,left,1,1,0.5728792864829302,B02R06,2022-11-04_14h40.05.354,t1_Paradigm,2021.1.4,59.99530383357985,
R,left,Pretarget,0,29,29,29,279.55270433356054,281.5542008775519,left,1,1,0.577139223809354,B02R06,2022-11-04_14h40.05.354,t1_Paradigm,2021.1.4,59.99530383357985,
R,right,Target,0,30,30,30,283.0527081831824,285.0527835718822,right,1,1,0.5024891071952879,B02R06,2022-11-04_14h40.05.354,t1_Paradigm,2021.1.4,59.99530383357985,
G,left,Distractor,0,31,31,31,286.55270561680663,288.5537007463863,left,1,1,0.4896685532294214,B02R06,2022-11-04_14h40.05.354,t1_Paradigm,2021.1.4,59.99530383357985,
R,left,Lure,0,32,32,32,290.0528044239618,292.05386788456235,left,1,1,0.5735731824534014,B02R06,2022-11-04_14h40.05.354,t1_Paradigm,2021.1.4,59.99530383357985,
S,left,Distractor,0,33,33,33,293.552784213447,295.5546246578451,None,0,1,,B02R06,2022-11-04_14h40.05.354,t1_Paradigm,2021.1.4,59.99530383357985,
R,left,Lure,0,34,34,34,297.05259622307494,299.0545868030749,left,1,1,0.484862609882839,B02R06,2022-11-04_14h40.05.354,t1_Paradigm,2021.1.4,59.99530383357985,
P,left,Pretarget,0,35,35,35,300.5526716117747,302.55496727488935,left,1,1,0.584135607117787,B02R06,2022-11-04_14h40.05.354,t1_Paradigm,2021.1.4,59.99530383357985,
P,right,Target,0,36,36,36,304.0526481932029,306.05265749641694,right,1,1,0.3990360525203869,B02R06,2022-11-04_14h40.05.354,t1_Paradigm,2021.1.4,59.99530383357985,
Y,left,Pretarget,0,37,37,37,307.55273128103,309.5548248386476,left,1,1,0.4325108383782208,B02R06,2022-11-04_14h40.05.354,t1_Paradigm,2021.1.4,59.99530383357985,
Y,right,Target,0,38,38,38,311.05283169227187,313.0529199129669,right,1,1,0.4544341651489958,B02R06,2022-11-04_14h40.05.354,t1_Paradigm,2021.1.4,59.99530383357985,
J,left,Distractor,0,39,39,39,314.5527595116291,316.55460605118424,left,1,1,0.5527014463441446,B02R06,2022-11-04_14h40.05.354,t1_Paradigm,2021.1.4,59.99530383357985,
Y,left,Lure,0,40,40,40,318.05261547130067,320.0545338706579,left,1,1,0.4928101727273315,B02R06,2022-11-04_14h40.05.354,t1_Paradigm,2021.1.4,59.99530383357985,
T,left,Distractor,0,41,41,41,321.55269695515744,323.5541331882123,left,1,1,0.5773012291174382,B02R06,2022-11-04_14h40.05.354,t1_Paradigm,2021.1.4,59.99530383357985,
V,left,Distractor,0,42,42,42,325.05246886448003,327.0543077047914,left,1,1,0.5974084927001968,B02R06,2022-11-04_14h40.05.354,t1_Paradigm,2021.1.4,59.99530383357985,
N,left,Pretarget,0,43,43,43,328.5528525443515,330.5550317562884,left,1,1,0.44043466181028634,B02R06,2022-11-04_14h40.05.354,t1_Paradigm,2021.1.4,59.99530383357985,
N,right,Target,0,44,44,44,332.0527360930573,334.05277330614626,right,1,1,0.38303666573483497,B02R06,2022-11-04_14h40.05.354,t1_Paradigm,2021.1.4,59.99530383357985,
N,right,Target,0,45,45,45,335.552752133226,337.55278196779545,right,1,1,0.6266692159697413,B02R06,2022-11-04_14h40.05.354,t1_Paradigm,2021.1.4,59.99530383357985,
X,left,Distractor,0,46,46,46,339.0527867798228,341.05536346614826,left,1,1,0.420141011942178,B02R06,2022-11-04_14h40.05.354,t1_Paradigm,2021.1.4,59.99530383357985,
Z,left,Distractor,0,47,47,47,342.5527283938136,344.552570558968,left,1,1,0.4749597553163767,B02R06,2022-11-04_14h40.05.354,t1_Paradigm,2021.1.4,59.99530383357985,
H,left,Pretarget,0,48,48,48,346.05276400293224,348.05431219609454,left,1,1,0.5731176428962499,B02R06,2022-11-04_14h40.05.354,t1_Paradigm,2021.1.4,59.99530383357985,
H,right,Target,0,49,49,49,349.5527858174173,351.5529067600146,right,1,1,0.4667183372657746,B02R06,2022-11-04_14h40.05.354,t1_Paradigm,2021.1.4,59.99530383357985,
K,left,Distractor,0,50,50,50,353.05274090508465,355.0543497300241,left,1,1,0.4851250264327973,B02R06,2022-11-04_14h40.05.354,t1_Paradigm,2021.1.4,59.99530383357985,
V,left,Pretarget,0,51,51,51,356.5526931055356,358.5543057799805,left,1,1,0.40934921347070485,B02R06,2022-11-04_14h40.05.354,t1_Paradigm,2021.1.4,59.99530383357985,
