Currentstep,EDround.thisRepN,EDround.thisTrialN,EDround.thisN,EDround.thisIndex,question.started,EDclick.clicked_name,EDleftbutton.wasclicked,EDrightbutton.wasclicked,EDleftbutton.value,EDrightbutton.value,EDleftbutton.nback,EDrightbutton.nback,Participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,M13I01,2022-09-01_16h19.32.038,t1_Paradigm,2021.1.4,59.972372451560396,
0,0,0,0,0,2625.7393569208216,EDrightbutton,0,1,1.00,2.00,2,3,M13I01,2022-09-01_16h19.32.038,t1_Paradigm,2021.1.4,59.972372451560396,
1,0,1,1,1,2630.0933959752147,EDrightbutton,0,1,1.50,2.00,2,3,M13I01,2022-09-01_16h19.32.038,t1_Paradigm,2021.1.4,59.972372451560396,
2,0,2,2,2,2633.3462089253444,EDrightbutton,0,1,1.75,2.00,2,3,M13I01,2022-09-01_16h19.32.038,t1_Paradigm,2021.1.4,59.972372451560396,
3,0,3,3,3,2635.366002713985,EDrightbutton,0,1,1.88,2.00,2,3,M13I01,2022-09-01_16h19.32.038,t1_Paradigm,2021.1.4,59.972372451560396,
4,0,4,4,4,2638.313986635403,EDleftbutton,1,0,1.94,2.00,2,3,M13I01,2022-09-01_16h19.32.038,t1_Paradigm,2021.1.4,59.972372451560396,
5,0,5,5,5,2640.3444525357772,EDrightbutton,0,1,1.91,2.00,2,3,M13I01,2022-09-01_16h19.32.038,t1_Paradigm,2021.1.4,59.972372451560396,
0,0,0,0,0,2645.3956040536577,EDrightbutton,0,1,1.00,2.00,1,3,M13I01,2022-09-01_16h19.32.038,t1_Paradigm,2021.1.4,59.972372451560396,
1,0,1,1,1,2648.341984287137,EDrightbutton,0,1,1.50,2.00,1,3,M13I01,2022-09-01_16h19.32.038,t1_Paradigm,2021.1.4,59.972372451560396,
2,0,2,2,2,2649.2041088287806,EDrightbutton,0,1,1.75,2.00,1,3,M13I01,2022-09-01_16h19.32.038,t1_Paradigm,2021.1.4,59.972372451560396,
3,0,3,3,3,2650.2164487888076,EDrightbutton,0,1,1.88,2.00,1,3,M13I01,2022-09-01_16h19.32.038,t1_Paradigm,2021.1.4,59.972372451560396,
4,0,4,4,4,2652.7559853586135,EDleftbutton,1,0,1.94,2.00,1,3,M13I01,2022-09-01_16h19.32.038,t1_Paradigm,2021.1.4,59.972372451560396,
5,0,5,5,5,2655.0330621489265,EDrightbutton,0,1,1.91,2.00,1,3,M13I01,2022-09-01_16h19.32.038,t1_Paradigm,2021.1.4,59.972372451560396,
0,0,0,0,0,2657.7847933555604,EDrightbutton,0,1,1.00,2.00,2,4,M13I01,2022-09-01_16h19.32.038,t1_Paradigm,2021.1.4,59.972372451560396,
1,0,1,1,1,2661.904081560642,EDrightbutton,0,1,1.50,2.00,2,4,M13I01,2022-09-01_16h19.32.038,t1_Paradigm,2021.1.4,59.972372451560396,
2,0,2,2,2,2663.21667431244,EDrightbutton,0,1,1.75,2.00,2,4,M13I01,2022-09-01_16h19.32.038,t1_Paradigm,2021.1.4,59.972372451560396,
3,0,3,3,3,2664.983039532395,EDrightbutton,0,1,1.88,2.00,2,4,M13I01,2022-09-01_16h19.32.038,t1_Paradigm,2021.1.4,59.972372451560396,
4,0,4,4,4,2668.5439748619683,EDleftbutton,1,0,1.94,2.00,2,4,M13I01,2022-09-01_16h19.32.038,t1_Paradigm,2021.1.4,59.972372451560396,
5,0,5,5,5,2670.392856707491,EDrightbutton,0,1,1.91,2.00,2,4,M13I01,2022-09-01_16h19.32.038,t1_Paradigm,2021.1.4,59.972372451560396,
0,0,0,0,0,2672.1373878396844,EDrightbutton,0,1,1.00,2.00,1,4,M13I01,2022-09-01_16h19.32.038,t1_Paradigm,2021.1.4,59.972372451560396,
1,0,1,1,1,2674.8851529743115,EDrightbutton,0,1,1.50,2.00,1,4,M13I01,2022-09-01_16h19.32.038,t1_Paradigm,2021.1.4,59.972372451560396,
2,0,2,2,2,2676.5182581106637,EDrightbutton,0,1,1.75,2.00,1,4,M13I01,2022-09-01_16h19.32.038,t1_Paradigm,2021.1.4,59.972372451560396,
3,0,3,3,3,2677.6349904882227,EDleftbutton,1,0,1.88,2.00,1,4,M13I01,2022-09-01_16h19.32.038,t1_Paradigm,2021.1.4,59.972372451560396,
4,0,4,4,4,2678.537027258528,EDrightbutton,0,1,1.82,2.00,1,4,M13I01,2022-09-01_16h19.32.038,t1_Paradigm,2021.1.4,59.972372451560396,
