vsx,EDround.thisRepN,EDround.thisTrialN,EDround.thisN,EDround.thisIndex,question.started,VS1click.clicked_name,VS1leftbutton.wasclicked,VS1rightbutton.wasclicked,VS1leftbutton.nback,VS1rightbutton.nback,Participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,L07B10,2022-09-21_16h09.24.822,t1_Paradigm,2021.1.4,59.98356658772844,
0,0,0,0,0,2490.5788782439486,VS1leftbutton,1,0,1,2,L07B10,2022-09-21_16h09.24.822,t1_Paradigm,2021.1.4,59.98356658772844,
1,0,1,1,1,2501.779806389357,VS1rightbutton,0,1,4,1,L07B10,2022-09-21_16h09.24.822,t1_Paradigm,2021.1.4,59.98356658772844,
2,0,2,2,2,2504.917321210436,VS1leftbutton,1,0,1,4,L07B10,2022-09-21_16h09.24.822,t1_Paradigm,2021.1.4,59.98356658772844,
3,0,3,3,3,2507.368946459377,VS1rightbutton,0,1,2,1,L07B10,2022-09-21_16h09.24.822,t1_Paradigm,2021.1.4,59.98356658772844,
4,0,4,4,4,2509.4408616879955,VS1leftbutton,1,0,1,3,L07B10,2022-09-21_16h09.24.822,t1_Paradigm,2021.1.4,59.98356658772844,
5,0,5,5,5,2513.0666027414554,VS1rightbutton,0,1,3,1,L07B10,2022-09-21_16h09.24.822,t1_Paradigm,2021.1.4,59.98356658772844,
6,0,6,6,6,2515.429251850379,VS1leftbutton,1,0,3,4,L07B10,2022-09-21_16h09.24.822,t1_Paradigm,2021.1.4,59.98356658772844,
7,0,7,7,7,2518.3700227513036,VS1leftbutton,1,0,3,4,L07B10,2022-09-21_16h09.24.822,t1_Paradigm,2021.1.4,59.98356658772844,
8,0,8,8,8,2520.3672898359655,VS1leftbutton,1,0,2,4,L07B10,2022-09-21_16h09.24.822,t1_Paradigm,2021.1.4,59.98356658772844,
9,0,9,9,9,2522.7999155648286,VS1leftbutton,1,0,1,2,L07B10,2022-09-21_16h09.24.822,t1_Paradigm,2021.1.4,59.98356658772844,
10,0,10,10,10,2524.7163289045566,VS1rightbutton,0,1,3,2,L07B10,2022-09-21_16h09.24.822,t1_Paradigm,2021.1.4,59.98356658772844,
11,0,11,11,11,2526.8196323989832,VS1rightbutton,0,1,4,2,L07B10,2022-09-21_16h09.24.822,t1_Paradigm,2021.1.4,59.98356658772844,
12,0,12,12,12,2528.9699408183806,VS1leftbutton,1,0,1,4,L07B10,2022-09-21_16h09.24.822,t1_Paradigm,2021.1.4,59.98356658772844,
13,0,13,13,13,2530.8675461570383,VS1rightbutton,0,1,3,2,L07B10,2022-09-21_16h09.24.822,t1_Paradigm,2021.1.4,59.98356658772844,
14,0,14,14,14,2533.482432220888,VS1rightbutton,0,1,3,2,L07B10,2022-09-21_16h09.24.822,t1_Paradigm,2021.1.4,59.98356658772844,
15,0,15,15,15,2535.5407483164163,VS1rightbutton,0,1,4,3,L07B10,2022-09-21_16h09.24.822,t1_Paradigm,2021.1.4,59.98356658772844,
16,0,16,16,16,2537.7295703429845,VS1leftbutton,1,0,1,3,L07B10,2022-09-21_16h09.24.822,t1_Paradigm,2021.1.4,59.98356658772844,
17,0,17,17,17,2539.6133227939135,VS1rightbutton,0,1,4,2,L07B10,2022-09-21_16h09.24.822,t1_Paradigm,2021.1.4,59.98356658772844,
