vsx,EDround.thisRepN,EDround.thisTrialN,EDround.thisN,EDround.thisIndex,question.started,VS1click.clicked_name,VS1leftbutton.wasclicked,VS1rightbutton.wasclicked,VS1leftbutton.nback,VS1rightbutton.nback,Participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,B10L08,2023-01-25_16h26.01.542,t1_Paradigm,2021.1.4,59.972314730904046,
0,0,0,0,0,2430.2720520135617,VS1leftbutton,1,0,3,2,B10L08,2023-01-25_16h26.01.542,t1_Paradigm,2021.1.4,59.972314730904046,
1,0,1,1,1,2446.042490553181,VS1leftbutton,1,0,4,2,B10L08,2023-01-25_16h26.01.542,t1_Paradigm,2021.1.4,59.972314730904046,
2,0,2,2,2,2458.33486826424,VS1leftbutton,1,0,1,4,B10L08,2023-01-25_16h26.01.542,t1_Paradigm,2021.1.4,59.972314730904046,
3,0,3,3,3,2462.013161225169,VS1rightbutton,0,1,1,3,B10L08,2023-01-25_16h26.01.542,t1_Paradigm,2021.1.4,59.972314730904046,
4,0,4,4,4,2466.6776231262347,VS1leftbutton,1,0,2,1,B10L08,2023-01-25_16h26.01.542,t1_Paradigm,2021.1.4,59.972314730904046,
5,0,5,5,5,2471.49737599958,VS1rightbutton,0,1,1,3,B10L08,2023-01-25_16h26.01.542,t1_Paradigm,2021.1.4,59.972314730904046,
6,0,6,6,6,2474.2362796970474,VS1rightbutton,0,1,1,4,B10L08,2023-01-25_16h26.01.542,t1_Paradigm,2021.1.4,59.972314730904046,
7,0,7,7,7,2476.253023960385,VS1rightbutton,0,1,3,4,B10L08,2023-01-25_16h26.01.542,t1_Paradigm,2021.1.4,59.972314730904046,
8,0,8,8,8,2479.042807184812,VS1rightbutton,0,1,2,4,B10L08,2023-01-25_16h26.01.542,t1_Paradigm,2021.1.4,59.972314730904046,
9,0,9,9,9,2480.997223458201,VS1rightbutton,0,1,2,4,B10L08,2023-01-25_16h26.01.542,t1_Paradigm,2021.1.4,59.972314730904046,
10,0,10,10,10,2482.948527310039,VS1rightbutton,0,1,1,2,B10L08,2023-01-25_16h26.01.542,t1_Paradigm,2021.1.4,59.972314730904046,
11,0,11,11,11,2495.613877832803,VS1leftbutton,1,0,3,2,B10L08,2023-01-25_16h26.01.542,t1_Paradigm,2021.1.4,59.972314730904046,
12,0,12,12,12,2501.648238941071,VS1rightbutton,0,1,3,4,B10L08,2023-01-25_16h26.01.542,t1_Paradigm,2021.1.4,59.972314730904046,
13,0,13,13,13,2503.860929421303,VS1leftbutton,1,0,4,3,B10L08,2023-01-25_16h26.01.542,t1_Paradigm,2021.1.4,59.972314730904046,
14,0,14,14,14,2507.072401495322,VS1leftbutton,1,0,2,1,B10L08,2023-01-25_16h26.01.542,t1_Paradigm,2021.1.4,59.972314730904046,
15,0,15,15,15,2514.0108203325626,VS1rightbutton,0,1,1,3,B10L08,2023-01-25_16h26.01.542,t1_Paradigm,2021.1.4,59.972314730904046,
16,0,16,16,16,2516.4452344373303,VS1rightbutton,0,1,2,3,B10L08,2023-01-25_16h26.01.542,t1_Paradigm,2021.1.4,59.972314730904046,
17,0,17,17,17,2519.762023260074,VS1rightbutton,0,1,1,4,B10L08,2023-01-25_16h26.01.542,t1_Paradigm,2021.1.4,59.972314730904046,
