Currentstep,EDround.thisRepN,EDround.thisTrialN,EDround.thisN,EDround.thisIndex,question.started,EDclick.clicked_name,EDleftbutton.wasclicked,EDrightbutton.wasclicked,EDleftbutton.value,EDrightbutton.value,EDleftbutton.nback,EDrightbutton.nback,Participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,D24O05,2022-11-04_10h42.41.050,t1_Paradigm,2021.1.4,59.902263378370556,
0,0,0,0,0,2192.000077954959,EDleftbutton,1,0,2.00,1.00,2,4,D24O05,2022-11-04_10h42.41.050,t1_Paradigm,2021.1.4,59.902263378370556,
1,0,1,1,1,2199.524355331203,EDleftbutton,1,0,2.00,1.50,2,4,D24O05,2022-11-04_10h42.41.050,t1_Paradigm,2021.1.4,59.902263378370556,
2,0,2,2,2,2203.170739789959,EDleftbutton,1,0,2.00,1.75,2,4,D24O05,2022-11-04_10h42.41.050,t1_Paradigm,2021.1.4,59.902263378370556,
3,0,3,3,3,2206.904389605741,EDleftbutton,1,0,2.00,1.88,2,4,D24O05,2022-11-04_10h42.41.050,t1_Paradigm,2021.1.4,59.902263378370556,
4,0,4,4,4,2209.450438890024,EDleftbutton,1,0,2.00,1.94,2,4,D24O05,2022-11-04_10h42.41.050,t1_Paradigm,2021.1.4,59.902263378370556,
5,0,5,5,5,2211.312758125714,EDleftbutton,1,0,2.00,1.97,2,4,D24O05,2022-11-04_10h42.41.050,t1_Paradigm,2021.1.4,59.902263378370556,
0,0,0,0,0,2213.312364821788,EDrightbutton,0,1,1.00,2.00,3,4,D24O05,2022-11-04_10h42.41.050,t1_Paradigm,2021.1.4,59.902263378370556,
1,0,1,1,1,2215.232849734137,EDrightbutton,0,1,1.50,2.00,3,4,D24O05,2022-11-04_10h42.41.050,t1_Paradigm,2021.1.4,59.902263378370556,
2,0,2,2,2,2217.165897595929,EDrightbutton,0,1,1.75,2.00,3,4,D24O05,2022-11-04_10h42.41.050,t1_Paradigm,2021.1.4,59.902263378370556,
3,0,3,3,3,2218.7327451524325,EDrightbutton,0,1,1.88,2.00,3,4,D24O05,2022-11-04_10h42.41.050,t1_Paradigm,2021.1.4,59.902263378370556,
4,0,4,4,4,2220.606321671279,EDrightbutton,0,1,1.94,2.00,3,4,D24O05,2022-11-04_10h42.41.050,t1_Paradigm,2021.1.4,59.902263378370556,
5,0,5,5,5,2222.570828716387,EDrightbutton,0,1,1.97,2.00,3,4,D24O05,2022-11-04_10h42.41.050,t1_Paradigm,2021.1.4,59.902263378370556,
