Letter,CorrAnswer,Stimulus,nback_run.thisRepN,nback_run.thisTrialN,nback_run.thisN,nback_run.thisIndex,fixcross.started,nback_trial.started,trial_resp.keys,trial_resp.corr,currentlevel,trial_resp.rt,Participant,date,expName,psychopyVersion,frameRate,
H,left,Distractor,0,0,0,0,223.9697538294131,225.90710986958584,None,0,1,,Z20J04,2022-10-20_09h15.43.177,t1_Paradigm,2021.1.4,60.070453752061105,
Q,left,Pretarget,0,1,1,1,227.40939622506266,229.40870361367706,left,1,1,0.6186229384038597,Z20J04,2022-10-20_09h15.43.177,t1_Paradigm,2021.1.4,60.070453752061105,
Q,right,Target,0,2,2,2,230.9069584510289,232.90666748367948,right,1,1,0.768548448162619,Z20J04,2022-10-20_09h15.43.177,t1_Paradigm,2021.1.4,60.070453752061105,
T,left,Distractor,0,3,3,3,234.40600919805001,236.40845563373296,left,1,1,0.498802125453949,Z20J04,2022-10-20_09h15.43.177,t1_Paradigm,2021.1.4,60.070453752061105,
Q,left,Lure,0,4,4,4,237.9065680350759,239.90697513276245,left,1,1,0.8404420907609165,Z20J04,2022-10-20_09h15.43.177,t1_Paradigm,2021.1.4,60.070453752061105,
L,left,Distractor,0,5,5,5,241.40685066155856,243.40884444571566,left,1,1,0.5705421040183865,Z20J04,2022-10-20_09h15.43.177,t1_Paradigm,2021.1.4,60.070453752061105,
V,left,Pretarget,0,6,6,6,244.907159273047,246.90850407484686,left,1,1,0.5749701333115809,Z20J04,2022-10-20_09h15.43.177,t1_Paradigm,2021.1.4,60.070453752061105,
V,right,Target,0,7,7,7,248.40653467166703,250.4065840751864,right,1,1,0.4846964636235498,Z20J04,2022-10-20_09h15.43.177,t1_Paradigm,2021.1.4,60.070453752061105,
K,left,Distractor,0,8,8,8,251.90699534327723,253.90857914253138,left,1,1,0.5986478839768097,Z20J04,2022-10-20_09h15.43.177,t1_Paradigm,2021.1.4,60.070453752061105,
G,left,Pretarget,0,9,9,9,255.4065138195292,257.4080645761569,left,1,1,0.5713046502205543,Z20J04,2022-10-20_09h15.43.177,t1_Paradigm,2021.1.4,60.070453752061105,
