Letter,CorrAnswer,Stimulus,nback_run.thisRepN,nback_run.thisTrialN,nback_run.thisN,nback_run.thisIndex,fixcross.started,nback_trial.started,trial_resp.keys,trial_resp.corr,currentlevel,trial_resp.rt,Participant,date,expName,psychopyVersion,frameRate
X,left,Distractor,0,38,38,38,918.9176787,920.9194646,left,1,2,0.456781268,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
C,left,Distractor,0,39,39,39,922.4175219,924.4193758,left,1,2,0.540994293,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
R,left,Distractor,0,40,40,40,925.9175928,927.9189058,left,1,2,0.481884967,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
B,left,Pretarget,0,41,41,41,929.4177397,931.419192,left,1,2,0.437144993,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
H,left,Distractor,0,42,42,42,932.9176255,934.9198506,left,1,2,0.568456527,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
B,right,Target,0,43,43,43,936.4173814,938.4195846,right,1,2,0.477003968,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
W,left,Pretarget,0,44,44,44,939.9174558,941.9199298,left,1,2,0.560553255,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
L,left,Pretarget,0,45,45,45,943.4175722,945.4195692,left,1,2,0.468723434,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
W,right,Target,0,46,46,46,946.9176268,948.918585,right,1,2,0.649782978,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
L,right,Target,0,47,47,47,950.4176335,952.4190457,right,1,2,0.509282399,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
W,right,Target,0,48,48,48,953.9176592,955.9193966,right,1,2,0.64086918,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
X,left,Distractor,0,49,49,49,957.4176027,959.4193889,left,1,2,0.48496338,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
R,left,Distractor,0,50,50,50,960.9176319,962.9183037,left,1,2,0.505928416,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
V,left,Pretarget,0,51,51,51,964.4176364,966.418371,left,1,2,0.637932882,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
Z,left,Distractor,0,52,52,52,967.9177169,969.9196574,left,1,2,0.592871464,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
V,right,Target,0,53,53,53,971.4174413,973.4181394,right,1,2,0.438095849,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
V,left,Lure,0,54,54,54,974.9173926,976.9175998,left,1,2,0.81073531,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
N,left,Distractor,0,55,55,55,978.4175963,980.4196889,left,1,2,0.700554025,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
B,left,Distractor,0,56,56,56,981.9171988,983.9181879,left,1,2,0.722115431,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
V,left,Lure,0,57,57,57,985.4174657,987.4179636,left,1,2,0.838302125,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
J,left,Distractor,0,58,58,58,988.9173794,990.9193957,left,1,2,0.600791097,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
H,left,Distractor,0,59,59,59,992.4176297,994.418824,left,1,2,0.63744783,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
X,left,Pretarget,0,60,60,60,995.9177872,997.919379,left,1,2,0.848918738,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
P,left,Distractor,0,61,61,61,999.4170968,1001.418297,left,1,2,0.566077461,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
X,right,Target,0,62,62,62,1002.917265,1004.918126,right,1,2,0.489977191,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
Q,left,Distractor,0,63,63,63,1006.41729,1008.419283,left,1,2,0.525140912,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
B,left,Pretarget,0,0,0,0,1015.650166,1017.635631,None,0,2,,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
F,left,Distractor,0,1,1,1,1019.134229,1021.135155,None,0,2,,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
B,right,Target,0,2,2,2,1022.633773,1024.636045,right,1,2,0.468324998,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
V,left,Distractor,0,3,3,3,1026.134037,1028.134919,left,1,2,0.633301788,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
G,left,Pretarget,0,4,4,4,1029.634153,1031.636261,left,1,2,0.747898267,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
B,left,Lure,0,5,5,5,1033.134091,1035.134628,left,1,2,0.881707564,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
G,right,Target,0,6,6,6,1036.634067,1038.636474,right,1,2,0.819528486,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
Y,left,Pretarget,0,7,7,7,1040.133859,1042.136219,left,1,2,0.920021879,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
P,left,Distractor,0,8,8,8,1043.634031,1045.635816,left,1,2,0.52454775,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
Y,right,Target,0,9,9,9,1047.134167,1049.134684,right,1,2,0.562003279,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
X,left,Distractor,0,10,10,10,1050.634266,1052.635729,left,1,2,0.836324703,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
Y,right,Target,0,11,11,11,1054.134161,1056.13632,right,1,2,0.999878095,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
N,left,Distractor,0,12,12,12,1057.633916,1059.636077,left,1,2,0.731935172,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
Y,right,Target,0,13,13,13,1061.133972,1063.135974,right,1,2,0.752222033,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
Y,left,Lure,0,14,14,14,1064.633867,1066.634166,left,1,2,0.853804548,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
K,left,Distractor,0,15,15,15,1068.134192,1070.135357,left,1,2,0.585012784,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
T,left,Pretarget,0,16,16,16,1071.634003,1073.633326,left,1,2,0.670919322,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
J,left,Distractor,0,17,17,17,1075.1342,1077.136178,left,1,2,0.608093187,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
T,right,Target,0,18,18,18,1078.650719,1080.635075,right,1,2,0.740961892,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
S,left,Pretarget,0,19,19,19,1082.133981,1084.135885,left,1,2,0.952294214,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
R,left,Distractor,0,20,20,20,1085.633909,1087.634424,left,1,2,0.685785595,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
S,right,Target,0,21,21,21,1089.133774,1091.135054,right,1,2,0.54531838,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
Q,left,Distractor,0,22,22,22,1092.633909,1094.635983,left,1,2,0.852063878,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
D,left,Distractor,0,23,23,23,1096.133932,1098.136307,left,1,2,0.6799377,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
F,left,Distractor,0,24,24,24,1099.634046,1101.635852,left,1,2,0.636316041,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
Z,left,Distractor,0,25,25,25,1103.1341,1105.134901,left,1,2,0.801260109,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
P,left,Distractor,0,26,26,26,1106.633857,1108.635075,left,1,2,0.836900542,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
H,left,Distractor,0,27,27,27,1110.133999,1112.13584,left,1,2,1.016341962,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
Z,left,Pretarget,0,28,28,28,1113.634133,1115.63471,left,1,2,0.781418521,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
J,left,Pretarget,0,29,29,29,1117.133857,1119.135981,left,1,2,1.280277429,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
Z,right,Target,0,30,30,30,1120.634073,1122.634933,left,0,2,1.317219034,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
J,right,Target,0,31,31,31,1124.133942,1126.136159,right,1,2,0.487958065,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
V,left,Pretarget,0,32,32,32,1127.633989,1129.634788,left,1,2,0.749220612,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
Z,left,Lure,0,33,33,33,1131.13371,1133.135225,left,1,2,1.08904462,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
V,right,Target,0,34,34,34,1134.634118,1136.63624,right,1,2,1.219955152,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
X,left,Distractor,0,35,35,35,1138.133781,1140.134556,left,1,2,0.873706126,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
S,left,Distractor,0,36,36,36,1141.633795,1143.634723,None,0,2,,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
Q,left,Distractor,0,37,37,37,1145.134016,1147.13474,left,1,2,0.705498221,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
P,left,Distractor,0,38,38,38,1148.633749,1150.636012,left,1,2,0.835986578,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
S,left,Lure,0,39,39,39,1152.133741,1154.136043,left,1,2,0.9680459,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
K,left,Pretarget,0,40,40,40,1155.633806,1157.636442,left,1,2,0.699684973,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
L,left,Distractor,0,41,41,41,1159.133715,1161.135841,left,1,2,0.672426769,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
K,right,Target,0,42,42,42,1162.634105,1164.635928,right,1,2,0.500175479,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
B,left,Distractor,0,43,43,43,1166.133901,1168.146578,left,1,2,0.765519587,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
N,left,Distractor,0,44,44,44,1169.634141,1171.636359,left,1,2,0.811998627,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
S,left,Pretarget,0,45,45,45,1173.133715,1175.133973,left,1,2,0.738125684,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
Z,left,Distractor,0,46,46,46,1176.633954,1178.635763,left,1,2,0.564613322,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
S,right,Target,0,47,47,47,1180.133853,1182.135494,right,1,2,0.376883026,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
C,left,Distractor,0,48,48,48,1183.63392,1185.634952,left,1,2,0.669105188,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
T,left,Pretarget,0,49,49,49,1187.134014,1189.135084,left,1,2,0.865335126,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
S,left,Lure,0,50,50,50,1190.633771,1192.636122,left,1,2,0.66044322,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
T,right,Target,0,51,51,51,1194.134,1196.136411,right,1,2,0.535702668,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
N,left,Pretarget,0,52,52,52,1197.633938,1199.635423,left,1,2,0.620675031,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
B,left,Distractor,0,53,53,53,1201.134153,1203.135455,left,1,2,0.576629913,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
N,right,Target,0,54,54,54,1204.634102,1206.636325,right,1,2,0.403715205,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
N,left,Lure,0,55,55,55,1208.133812,1210.133749,left,1,2,1.050394747,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
X,left,Distractor,0,56,56,56,1211.633893,1213.634643,left,1,2,0.573558558,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
W,left,Distractor,0,57,57,57,1215.133638,1217.135583,left,1,2,0.544855784,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
S,left,Distractor,0,58,58,58,1218.63403,1220.63453,left,1,2,0.421553065,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
L,left,Distractor,0,59,59,59,1222.13417,1224.135408,left,1,2,0.584686208,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
K,left,Pretarget,0,60,60,60,1225.633886,1227.636064,left,1,2,0.491939535,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
V,left,Pretarget,0,61,61,61,1229.13372,1231.136093,left,1,2,0.528215155,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
K,right,Target,0,62,62,62,1232.633358,1234.635209,right,1,2,0.932736535,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
V,right,Target,0,63,63,63,1236.134008,1238.135764,right,1,2,0.664837883,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
R,left,Distractor,0,0,0,0,1317.140916,1319.135619,None,0,3,,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
P,left,Lure,0,1,1,1,1320.633626,1322.635903,None,0,3,,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
V,left,Distractor,0,2,2,2,1324.133718,1326.135816,None,0,3,,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
P,left,Pretarget,0,3,3,3,1327.633668,1329.635144,left,1,3,0.557004225,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
Z,left,Distractor,0,4,4,4,1331.133919,1333.136074,left,1,3,0.528083306,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
L,left,Pretarget,0,5,5,5,1334.633541,1336.634427,left,1,3,0.549485594,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
P,right,Target,0,6,6,6,1338.133661,1340.134232,right,1,3,0.505565269,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
S,left,Distractor,0,7,7,7,1341.63366,1343.635791,left,1,3,0.540279226,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
L,right,Target,0,8,8,8,1345.133862,1347.13556,right,1,3,0.464266535,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
D,left,Distractor,0,9,9,9,1348.633582,1350.63584,left,1,3,0.580503915,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
G,left,Distractor,0,10,10,10,1352.133562,1354.134643,left,1,3,0.985335831,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
M,left,Pretarget,0,11,11,11,1355.633888,1357.634743,left,1,3,0.509463652,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
Y,left,Distractor,0,12,12,12,1359.133864,1361.134338,left,1,3,0.673758738,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
V,left,Distractor,0,13,13,13,1362.63388,1364.635597,left,1,3,0.788308701,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
M,right,Target,0,14,14,14,1366.133858,1368.135005,right,1,3,0.424737664,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
S,left,Pretarget,0,15,15,15,1369.633923,1371.636185,left,1,3,0.651798896,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
Q,left,Distractor,0,16,16,16,1373.133622,1375.134547,left,1,3,0.593394371,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
R,left,Pretarget,0,17,17,17,1376.63383,1378.635607,left,1,3,0.948644131,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
S,right,Target,0,18,18,18,1380.133008,1382.135644,right,1,3,0.920349738,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
F,left,Distractor,0,19,19,19,1383.633965,1385.635946,left,1,3,0.796340294,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
R,right,Target,0,20,20,20,1387.133754,1389.135823,right,1,3,0.896277096,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
P,left,Distractor,0,21,21,21,1390.63364,1392.635582,left,1,3,0.628498744,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
L,left,Distractor,0,22,22,22,1394.133859,1396.13623,left,1,3,0.935744372,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
R,right,Target,0,23,23,23,1397.633741,1399.635169,right,1,3,0.684759351,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
H,left,Pretarget,0,24,24,24,1401.133842,1403.135733,left,1,3,0.544335764,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
G,left,Pretarget,0,25,25,25,1404.633521,1406.635937,left,1,3,0.484120313,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
T,left,Distractor,0,26,26,26,1408.133846,1410.135977,None,0,3,,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
H,right,Target,0,27,27,27,1411.63348,1413.63511,right,1,3,0.892682191,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
G,right,Target,0,28,28,28,1415.133497,1417.135886,left,0,3,0.832021789,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
D,left,Distractor,0,29,29,29,1418.632923,1420.635495,left,1,3,1.396407662,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
N,left,Pretarget,0,30,30,30,1422.133736,1424.133564,left,1,3,1.402343778,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
V,left,Distractor,0,31,31,31,1425.633758,1427.635079,left,1,3,1.21300017,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
R,left,Distractor,0,32,32,32,1429.133712,1431.134408,right,0,3,1.057660906,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
N,right,Target,0,33,33,33,1432.633691,1434.636196,right,1,3,1.219737648,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
Z,left,Distractor,0,34,34,34,1436.133675,1438.134722,left,1,3,0.937189584,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
N,left,Lure,0,35,35,35,1439.633792,1441.63459,None,0,3,,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
Y,left,Pretarget,0,36,36,36,1443.133696,1445.135873,left,1,3,0.704061992,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
Y,left,Lure,0,37,37,37,1446.633691,1448.633573,left,1,3,0.710439851,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
B,left,Distractor,0,38,38,38,1450.133807,1452.134511,left,1,3,0.473175841,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
Y,right,Target,0,39,39,39,1453.633653,1455.635169,right,1,3,0.588841874,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
J,left,Distractor,0,40,40,40,1457.133626,1459.135976,left,1,3,0.544033569,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
X,left,Distractor,0,41,41,41,1460.633395,1462.635021,left,1,3,0.661359429,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
W,left,Pretarget,0,42,42,42,1464.133597,1466.134315,left,1,3,0.537406125,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
S,left,Pretarget,0,43,43,43,1467.633335,1469.634494,left,1,3,0.685374648,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
R,left,Distractor,0,44,44,44,1471.133448,1473.134081,left,1,3,0.881943674,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
W,right,Target,0,45,45,45,1474.633601,1476.634126,right,1,3,0.533629968,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
S,right,Target,0,46,46,46,1478.133627,1480.135315,right,1,3,0.85667829,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
D,left,Distractor,0,47,47,47,1481.633625,1483.635554,left,1,3,0.908099282,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
T,left,Distractor,0,48,48,48,1485.133437,1487.135929,left,1,3,1.072081907,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
S,right,Target,0,49,49,49,1488.633649,1490.635038,right,1,3,0.804791495,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
K,left,Distractor,0,50,50,50,1492.133643,1494.135597,left,1,3,0.712460902,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
S,left,Lure,0,51,51,51,1495.650491,1497.634205,left,1,3,1.085608834,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
T,left,Pretarget,0,52,52,52,1499.133706,1501.133972,right,0,3,0.51400845,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
V,left,Distractor,0,53,53,53,1502.633592,1504.634242,left,1,3,0.725634626,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
B,left,Distractor,0,54,54,54,1506.133712,1508.13574,left,1,3,0.792303004,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
T,right,Target,0,55,55,55,1509.63371,1511.634162,right,1,3,0.781821769,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
Y,left,Pretarget,0,56,56,56,1513.132883,1515.135381,left,1,3,0.608433878,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
T,left,Lure,0,57,57,57,1516.633572,1518.635143,left,1,3,0.884660864,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
P,left,Pretarget,0,58,58,58,1520.133403,1522.135429,left,1,3,0.968468075,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
Y,right,Target,0,59,59,59,1523.633091,1525.634823,right,1,3,1.357121959,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
R,left,Distractor,0,60,60,60,1527.133722,1529.135777,left,1,3,1.232020506,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
P,right,Target,0,61,61,61,1530.633337,1532.63431,left,0,3,0.885470568,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
L,left,Distractor,0,62,62,62,1534.133756,1536.135514,left,1,3,0.744559363,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
V,left,Distractor,0,63,63,63,1537.633658,1539.634236,left,1,3,0.861902868,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
H,left,Lure,0,0,0,0,1552.478406,1554.467596,None,0,3,,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
B,left,Distractor,0,1,1,1,1555.966676,1557.967863,None,0,3,,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
T,left,Distractor,0,2,2,2,1559.466095,1561.467652,None,0,3,,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
R,left,Distractor,0,3,3,3,1562.966768,1564.968821,left,1,3,0.470941136,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
H,left,Pretarget,0,4,4,4,1566.467007,1568.468672,left,1,3,0.475073704,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
K,left,Distractor,0,5,5,5,1569.966743,1571.967492,left,1,3,0.704160478,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
G,left,Distractor,0,6,6,6,1573.466524,1575.468788,left,1,3,0.851040841,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
H,right,Target,0,7,7,7,1576.9668,1578.985286,right,1,3,0.486429444,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
Y,left,Pretarget,0,8,8,8,1580.46702,1582.466843,left,1,3,0.636910808,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
S,left,Distractor,0,9,9,9,1583.96682,1585.967795,left,1,3,0.896224805,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
P,left,Distractor,0,10,10,10,1587.467032,1589.467494,left,1,3,0.948254678,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
Y,right,Target,0,11,11,11,1590.966781,1592.96832,right,1,3,0.775481122,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
H,left,Lure,0,12,12,12,1594.466953,1596.469094,left,1,3,1.130576256,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
Q,left,Distractor,0,13,13,13,1597.966933,1599.96733,left,1,3,0.976352741,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
