vsx,EDround.thisRepN,EDround.thisTrialN,EDround.thisN,EDround.thisIndex,question.started,VS1click.clicked_name,VS1leftbutton.wasclicked,VS1rightbutton.wasclicked,VS1leftbutton.nback,VS1rightbutton.nback,Participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,D24A05,2022-11-29_09h19.08.590,t1_Paradigm,2021.1.4,60.002637110659876,
0,0,0,0,0,2647.951943179505,VS1leftbutton,1,0,1,4,D24A05,2022-11-29_09h19.08.590,t1_Paradigm,2021.1.4,60.002637110659876,
1,0,1,1,1,2655.741801336786,VS1rightbutton,0,1,3,2,D24A05,2022-11-29_09h19.08.590,t1_Paradigm,2021.1.4,60.002637110659876,
2,0,2,2,2,2661.358439104515,VS1leftbutton,1,0,3,4,D24A05,2022-11-29_09h19.08.590,t1_Paradigm,2021.1.4,60.002637110659876,
3,0,3,3,3,2669.909152969747,VS1rightbutton,0,1,2,1,D24A05,2022-11-29_09h19.08.590,t1_Paradigm,2021.1.4,60.002637110659876,
4,0,4,4,4,2673.518222370505,VS1leftbutton,1,0,2,3,D24A05,2022-11-29_09h19.08.590,t1_Paradigm,2021.1.4,60.002637110659876,
5,0,5,5,5,2679.074161783792,VS1rightbutton,0,1,2,1,D24A05,2022-11-29_09h19.08.590,t1_Paradigm,2021.1.4,60.002637110659876,
6,0,6,6,6,2682.074789593811,VS1leftbutton,1,0,2,4,D24A05,2022-11-29_09h19.08.590,t1_Paradigm,2021.1.4,60.002637110659876,
7,0,7,7,7,2685.6410559527285,VS1leftbutton,1,0,1,4,D24A05,2022-11-29_09h19.08.590,t1_Paradigm,2021.1.4,60.002637110659876,
8,0,8,8,8,2688.643558210373,VS1rightbutton,0,1,4,3,D24A05,2022-11-29_09h19.08.590,t1_Paradigm,2021.1.4,60.002637110659876,
9,0,9,9,9,2692.108825430638,VS1leftbutton,1,0,2,4,D24A05,2022-11-29_09h19.08.590,t1_Paradigm,2021.1.4,60.002637110659876,
10,0,10,10,10,2695.883232788561,VS1leftbutton,1,0,1,4,D24A05,2022-11-29_09h19.08.590,t1_Paradigm,2021.1.4,60.002637110659876,
11,0,11,11,11,2699.2420921440353,VS1leftbutton,1,0,1,3,D24A05,2022-11-29_09h19.08.590,t1_Paradigm,2021.1.4,60.002637110659876,
12,0,12,12,12,2701.1217383633048,VS1rightbutton,0,1,3,2,D24A05,2022-11-29_09h19.08.590,t1_Paradigm,2021.1.4,60.002637110659876,
13,0,13,13,13,2704.6253770629555,VS1rightbutton,0,1,2,1,D24A05,2022-11-29_09h19.08.590,t1_Paradigm,2021.1.4,60.002637110659876,
14,0,14,14,14,2706.922418784903,VS1leftbutton,1,0,1,3,D24A05,2022-11-29_09h19.08.590,t1_Paradigm,2021.1.4,60.002637110659876,
15,0,15,15,15,2709.108987756583,VS1leftbutton,1,0,3,4,D24A05,2022-11-29_09h19.08.590,t1_Paradigm,2021.1.4,60.002637110659876,
16,0,16,16,16,2712.0074214395427,VS1leftbutton,1,0,3,1,D24A05,2022-11-29_09h19.08.590,t1_Paradigm,2021.1.4,60.002637110659876,
17,0,17,17,17,2716.0099099026847,VS1rightbutton,0,1,4,2,D24A05,2022-11-29_09h19.08.590,t1_Paradigm,2021.1.4,60.002637110659876,
