Currentstep,EDround.thisRepN,EDround.thisTrialN,EDround.thisN,EDround.thisIndex,question.started,EDclick.clicked_name,EDleftbutton.wasclicked,EDrightbutton.wasclicked,EDleftbutton.value,EDrightbutton.value,EDleftbutton.nback,EDrightbutton.nback,Participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,D08E08,2022-11-24_10h52.59.157,t1_Paradigm,2021.1.4,60.01501726997434,
0,0,0,0,0,2518.498423260422,EDrightbutton,0,1,1.00,2.00,1,4,D08E08,2022-11-24_10h52.59.157,t1_Paradigm,2021.1.4,60.01501726997434,
1,0,1,1,1,2525.2823839532502,EDrightbutton,0,1,1.50,2.00,1,4,D08E08,2022-11-24_10h52.59.157,t1_Paradigm,2021.1.4,60.01501726997434,
2,0,2,2,2,2527.948369558244,EDleftbutton,1,0,1.75,2.00,1,4,D08E08,2022-11-24_10h52.59.157,t1_Paradigm,2021.1.4,60.01501726997434,
3,0,3,3,3,2535.7308548847814,EDleftbutton,1,0,1.62,2.00,1,4,D08E08,2022-11-24_10h52.59.157,t1_Paradigm,2021.1.4,60.01501726997434,
4,0,4,4,4,2551.3778686073874,EDrightbutton,0,1,1.56,2.00,1,4,D08E08,2022-11-24_10h52.59.157,t1_Paradigm,2021.1.4,60.01501726997434,
5,0,5,5,5,2554.150056846034,EDrightbutton,0,1,1.59,2.00,1,4,D08E08,2022-11-24_10h52.59.157,t1_Paradigm,2021.1.4,60.01501726997434,
0,0,0,0,0,2560.850677789498,EDleftbutton,1,0,1.00,2.00,2,3,D08E08,2022-11-24_10h52.59.157,t1_Paradigm,2021.1.4,60.01501726997434,
1,0,1,1,1,2566.9614287474105,EDrightbutton,0,1,0.50,2.00,2,3,D08E08,2022-11-24_10h52.59.157,t1_Paradigm,2021.1.4,60.01501726997434,
2,0,2,2,2,2569.17533696994,EDrightbutton,0,1,0.75,2.00,2,3,D08E08,2022-11-24_10h52.59.157,t1_Paradigm,2021.1.4,60.01501726997434,
3,0,3,3,3,2573.415282408014,EDrightbutton,0,1,0.88,2.00,2,3,D08E08,2022-11-24_10h52.59.157,t1_Paradigm,2021.1.4,60.01501726997434,
4,0,4,4,4,2576.31248764914,EDrightbutton,0,1,0.94,2.00,2,3,D08E08,2022-11-24_10h52.59.157,t1_Paradigm,2021.1.4,60.01501726997434,
5,0,5,5,5,2578.410652279359,EDleftbutton,1,0,0.97,2.00,2,3,D08E08,2022-11-24_10h52.59.157,t1_Paradigm,2021.1.4,60.01501726997434,
0,0,0,0,0,2583.139755587721,EDrightbutton,0,1,1.00,2.00,1,3,D08E08,2022-11-24_10h52.59.157,t1_Paradigm,2021.1.4,60.01501726997434,
1,0,1,1,1,2586.708491167692,EDrightbutton,0,1,1.50,2.00,1,3,D08E08,2022-11-24_10h52.59.157,t1_Paradigm,2021.1.4,60.01501726997434,
2,0,2,2,2,2590.818529946182,EDrightbutton,0,1,1.75,2.00,1,3,D08E08,2022-11-24_10h52.59.157,t1_Paradigm,2021.1.4,60.01501726997434,
3,0,3,3,3,2594.5415197395614,EDleftbutton,1,0,1.88,2.00,1,3,D08E08,2022-11-24_10h52.59.157,t1_Paradigm,2021.1.4,60.01501726997434,
4,0,4,4,4,2606.5609657666264,EDrightbutton,0,1,1.82,2.00,1,3,D08E08,2022-11-24_10h52.59.157,t1_Paradigm,2021.1.4,60.01501726997434,
5,0,5,5,5,2611.7519443781457,EDrightbutton,0,1,1.85,2.00,1,3,D08E08,2022-11-24_10h52.59.157,t1_Paradigm,2021.1.4,60.01501726997434,
0,0,0,0,0,2618.1745984847894,EDleftbutton,1,0,1.00,2.00,2,4,D08E08,2022-11-24_10h52.59.157,t1_Paradigm,2021.1.4,60.01501726997434,
1,0,1,1,1,2627.4104655728624,EDrightbutton,0,1,0.50,2.00,2,4,D08E08,2022-11-24_10h52.59.157,t1_Paradigm,2021.1.4,60.01501726997434,
2,0,2,2,2,2629.3170597127155,EDrightbutton,0,1,0.75,2.00,2,4,D08E08,2022-11-24_10h52.59.157,t1_Paradigm,2021.1.4,60.01501726997434,
3,0,3,3,3,2634.767969377568,EDrightbutton,0,1,0.88,2.00,2,4,D08E08,2022-11-24_10h52.59.157,t1_Paradigm,2021.1.4,60.01501726997434,
4,0,4,4,4,2637.393799932761,EDrightbutton,0,1,0.94,2.00,2,4,D08E08,2022-11-24_10h52.59.157,t1_Paradigm,2021.1.4,60.01501726997434,
5,0,5,5,5,2640.6917671417104,EDleftbutton,1,0,0.97,2.00,2,4,D08E08,2022-11-24_10h52.59.157,t1_Paradigm,2021.1.4,60.01501726997434,
0,0,0,0,0,2642.4618201252924,EDleftbutton,1,0,1.00,2.00,3,4,D08E08,2022-11-24_10h52.59.157,t1_Paradigm,2021.1.4,60.01501726997434,
1,0,1,1,1,2647.2260444656604,EDrightbutton,0,1,0.50,2.00,3,4,D08E08,2022-11-24_10h52.59.157,t1_Paradigm,2021.1.4,60.01501726997434,
