vsx,EDround.thisRepN,EDround.thisTrialN,EDround.thisN,EDround.thisIndex,question.started,VS1click.clicked_name,VS1leftbutton.wasclicked,VS1rightbutton.wasclicked,VS1leftbutton.nback,VS1rightbutton.nback,Participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,W16C01,2022-11-28_09h18.44.336,t1_Paradigm,2021.1.4,59.94129298433906,
0,0,0,0,0,2822.7722186702304,VS1rightbutton,0,1,1,3,W16C01,2022-11-28_09h18.44.336,t1_Paradigm,2021.1.4,59.94129298433906,
1,0,1,1,1,2861.595714020368,VS1rightbutton,0,1,4,1,W16C01,2022-11-28_09h18.44.336,t1_Paradigm,2021.1.4,59.94129298433906,
2,0,2,2,2,2868.0977608978865,VS1leftbutton,1,0,3,4,W16C01,2022-11-28_09h18.44.336,t1_Paradigm,2021.1.4,59.94129298433906,
3,0,3,3,3,2871.5466345137393,VS1leftbutton,1,0,2,3,W16C01,2022-11-28_09h18.44.336,t1_Paradigm,2021.1.4,59.94129298433906,
4,0,4,4,4,2880.879659770173,VS1rightbutton,0,1,4,3,W16C01,2022-11-28_09h18.44.336,t1_Paradigm,2021.1.4,59.94129298433906,
5,0,5,5,5,2883.4164767785987,VS1leftbutton,1,0,2,3,W16C01,2022-11-28_09h18.44.336,t1_Paradigm,2021.1.4,59.94129298433906,
6,0,6,6,6,2887.447961896425,VS1rightbutton,0,1,1,3,W16C01,2022-11-28_09h18.44.336,t1_Paradigm,2021.1.4,59.94129298433906,
7,0,7,7,7,2896.850112617569,VS1leftbutton,1,0,3,2,W16C01,2022-11-28_09h18.44.336,t1_Paradigm,2021.1.4,59.94129298433906,
8,0,8,8,8,2907.4523151803296,VS1leftbutton,1,0,2,4,W16C01,2022-11-28_09h18.44.336,t1_Paradigm,2021.1.4,59.94129298433906,
9,0,9,9,9,2910.1143245496787,VS1leftbutton,1,0,3,4,W16C01,2022-11-28_09h18.44.336,t1_Paradigm,2021.1.4,59.94129298433906,
10,0,10,10,10,2912.80057885524,VS1leftbutton,1,0,2,1,W16C01,2022-11-28_09h18.44.336,t1_Paradigm,2021.1.4,59.94129298433906,
11,0,11,11,11,2918.1919268879283,VS1rightbutton,0,1,4,1,W16C01,2022-11-28_09h18.44.336,t1_Paradigm,2021.1.4,59.94129298433906,
12,0,12,12,12,2920.6767499030393,VS1leftbutton,1,0,2,4,W16C01,2022-11-28_09h18.44.336,t1_Paradigm,2021.1.4,59.94129298433906,
13,0,13,13,13,2923.598735975742,VS1leftbutton,1,0,1,4,W16C01,2022-11-28_09h18.44.336,t1_Paradigm,2021.1.4,59.94129298433906,
14,0,14,14,14,2926.44825093908,VS1rightbutton,0,1,1,2,W16C01,2022-11-28_09h18.44.336,t1_Paradigm,2021.1.4,59.94129298433906,
15,0,15,15,15,2930.7666620578093,VS1rightbutton,0,1,1,2,W16C01,2022-11-28_09h18.44.336,t1_Paradigm,2021.1.4,59.94129298433906,
16,0,16,16,16,2938.150059011532,VS1leftbutton,1,0,3,1,W16C01,2022-11-28_09h18.44.336,t1_Paradigm,2021.1.4,59.94129298433906,
17,0,17,17,17,2942.6499780090235,VS1leftbutton,1,0,2,4,W16C01,2022-11-28_09h18.44.336,t1_Paradigm,2021.1.4,59.94129298433906,
