Currentstep,EDround.thisRepN,EDround.thisTrialN,EDround.thisN,EDround.thisIndex,question.started,EDclick.clicked_name,EDleftbutton.wasclicked,EDrightbutton.wasclicked,EDleftbutton.value,EDrightbutton.value,EDleftbutton.nback,EDrightbutton.nback,Participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,K17R10,2022-12-08_10h40.38.421,t1_Paradigm,2021.1.4,59.942637811852876,
0,0,0,0,0,2880.026741704307,EDrightbutton,0,1,1.00,2.00,1,2,K17R10,2022-12-08_10h40.38.421,t1_Paradigm,2021.1.4,59.942637811852876,
1,0,1,1,1,2890.354583341221,EDleftbutton,1,0,1.50,2.00,1,2,K17R10,2022-12-08_10h40.38.421,t1_Paradigm,2021.1.4,59.942637811852876,
2,0,2,2,2,2899.318045317079,EDrightbutton,0,1,1.25,2.00,1,2,K17R10,2022-12-08_10h40.38.421,t1_Paradigm,2021.1.4,59.942637811852876,
3,0,3,3,3,2902.646026181901,EDrightbutton,0,1,1.38,2.00,1,2,K17R10,2022-12-08_10h40.38.421,t1_Paradigm,2021.1.4,59.942637811852876,
4,0,4,4,4,2908.55013568305,EDrightbutton,0,1,1.44,2.00,1,2,K17R10,2022-12-08_10h40.38.421,t1_Paradigm,2021.1.4,59.942637811852876,
5,0,5,5,5,2911.0370647804375,EDleftbutton,1,0,1.47,2.00,1,2,K17R10,2022-12-08_10h40.38.421,t1_Paradigm,2021.1.4,59.942637811852876,
0,0,0,0,0,2914.0316089068656,EDleftbutton,1,0,1.00,2.00,2,3,K17R10,2022-12-08_10h40.38.421,t1_Paradigm,2021.1.4,59.942637811852876,
1,0,1,1,1,2918.2178775698994,EDrightbutton,0,1,0.50,2.00,2,3,K17R10,2022-12-08_10h40.38.421,t1_Paradigm,2021.1.4,59.942637811852876,
2,0,2,2,2,2927.1015779912123,EDleftbutton,1,0,0.75,2.00,2,3,K17R10,2022-12-08_10h40.38.421,t1_Paradigm,2021.1.4,59.942637811852876,
3,0,3,3,3,2930.3395784858876,EDleftbutton,1,0,0.62,2.00,2,3,K17R10,2022-12-08_10h40.38.421,t1_Paradigm,2021.1.4,59.942637811852876,
4,0,4,4,4,2931.762849308885,EDleftbutton,1,0,0.56,2.00,2,3,K17R10,2022-12-08_10h40.38.421,t1_Paradigm,2021.1.4,59.942637811852876,
5,0,5,5,5,2935.3175516033516,EDleftbutton,1,0,0.53,2.00,2,3,K17R10,2022-12-08_10h40.38.421,t1_Paradigm,2021.1.4,59.942637811852876,
0,0,0,0,0,2937.0983773531916,EDleftbutton,1,0,1.00,2.00,1,4,K17R10,2022-12-08_10h40.38.421,t1_Paradigm,2021.1.4,59.942637811852876,
1,0,1,1,1,2942.1842184197303,EDrightbutton,0,1,0.50,2.00,1,4,K17R10,2022-12-08_10h40.38.421,t1_Paradigm,2021.1.4,59.942637811852876,
2,0,2,2,2,2953.733089502697,EDrightbutton,0,1,0.75,2.00,1,4,K17R10,2022-12-08_10h40.38.421,t1_Paradigm,2021.1.4,59.942637811852876,
3,0,3,3,3,2955.5467412808503,EDrightbutton,0,1,0.88,2.00,1,4,K17R10,2022-12-08_10h40.38.421,t1_Paradigm,2021.1.4,59.942637811852876,
4,0,4,4,4,2957.2211709195835,EDrightbutton,0,1,0.94,2.00,1,4,K17R10,2022-12-08_10h40.38.421,t1_Paradigm,2021.1.4,59.942637811852876,
5,0,5,5,5,2958.366304150113,EDrightbutton,0,1,0.97,2.00,1,4,K17R10,2022-12-08_10h40.38.421,t1_Paradigm,2021.1.4,59.942637811852876,
0,0,0,0,0,2960.2172183225193,EDleftbutton,1,0,1.00,2.00,1,3,K17R10,2022-12-08_10h40.38.421,t1_Paradigm,2021.1.4,59.942637811852876,
1,0,1,1,1,2965.908765937027,EDleftbutton,1,0,0.50,2.00,1,3,K17R10,2022-12-08_10h40.38.421,t1_Paradigm,2021.1.4,59.942637811852876,
2,0,2,2,2,2967.3058901427576,EDrightbutton,0,1,0.25,2.00,1,3,K17R10,2022-12-08_10h40.38.421,t1_Paradigm,2021.1.4,59.942637811852876,
3,0,3,3,3,2970.7650458377466,EDleftbutton,1,0,0.38,2.00,1,3,K17R10,2022-12-08_10h40.38.421,t1_Paradigm,2021.1.4,59.942637811852876,
4,0,4,4,4,2972.892370085756,EDleftbutton,1,0,0.32,2.00,1,3,K17R10,2022-12-08_10h40.38.421,t1_Paradigm,2021.1.4,59.942637811852876,
5,0,5,5,5,2974.0176649425703,EDrightbutton,0,1,0.29,2.00,1,3,K17R10,2022-12-08_10h40.38.421,t1_Paradigm,2021.1.4,59.942637811852876,
0,0,0,0,0,2976.247119923035,EDleftbutton,1,0,2.00,1.00,2,4,K17R10,2022-12-08_10h40.38.421,t1_Paradigm,2021.1.4,59.942637811852876,
1,0,1,1,1,2995.429931627543,EDleftbutton,1,0,2.00,1.50,2,4,K17R10,2022-12-08_10h40.38.421,t1_Paradigm,2021.1.4,59.942637811852876,
2,0,2,2,2,2996.41697829873,EDrightbutton,0,1,2.00,1.75,2,4,K17R10,2022-12-08_10h40.38.421,t1_Paradigm,2021.1.4,59.942637811852876,
3,0,3,3,3,3000.3983236830827,EDrightbutton,0,1,2.00,1.62,2,4,K17R10,2022-12-08_10h40.38.421,t1_Paradigm,2021.1.4,59.942637811852876,
4,0,4,4,4,3004.150389886272,EDrightbutton,0,1,2.00,1.56,2,4,K17R10,2022-12-08_10h40.38.421,t1_Paradigm,2021.1.4,59.942637811852876,
5,0,5,5,5,3005.4662470153417,EDleftbutton,1,0,2.00,1.53,2,4,K17R10,2022-12-08_10h40.38.421,t1_Paradigm,2021.1.4,59.942637811852876,
0,0,0,0,0,3008.93815617972,EDrightbutton,0,1,2.00,1.00,3,4,K17R10,2022-12-08_10h40.38.421,t1_Paradigm,2021.1.4,59.942637811852876,
1,0,1,1,1,3014.007391269901,EDrightbutton,0,1,2.00,0.50,3,4,K17R10,2022-12-08_10h40.38.421,t1_Paradigm,2021.1.4,59.942637811852876,
2,0,2,2,2,3017.1316515414073,EDrightbutton,0,1,2.00,0.25,3,4,K17R10,2022-12-08_10h40.38.421,t1_Paradigm,2021.1.4,59.942637811852876,
3,0,3,3,3,3018.1654139897146,EDrightbutton,0,1,2.00,0.12,3,4,K17R10,2022-12-08_10h40.38.421,t1_Paradigm,2021.1.4,59.942637811852876,
4,0,4,4,4,3019.216309812269,EDrightbutton,0,1,2.00,0.06,3,4,K17R10,2022-12-08_10h40.38.421,t1_Paradigm,2021.1.4,59.942637811852876,
5,0,5,5,5,3020.398259843554,EDrightbutton,0,1,2.00,0.03,3,4,K17R10,2022-12-08_10h40.38.421,t1_Paradigm,2021.1.4,59.942637811852876,
