Currentstep,EDround.thisRepN,EDround.thisTrialN,EDround.thisN,EDround.thisIndex,question.started,EDclick.clicked_name,EDleftbutton.wasclicked,EDrightbutton.wasclicked,EDleftbutton.value,EDrightbutton.value,EDleftbutton.nback,EDrightbutton.nback,Participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,W21A06,2022-11-15_16h26.08.495,t1_Paradigm,2021.1.4,60.09604762687917,
0,0,0,0,0,2949.5051867259754,EDleftbutton,1,0,1.00,2.00,1,3,W21A06,2022-11-15_16h26.08.495,t1_Paradigm,2021.1.4,60.09604762687917,
1,0,1,1,1,2954.007915467402,EDleftbutton,1,0,0.50,2.00,1,3,W21A06,2022-11-15_16h26.08.495,t1_Paradigm,2021.1.4,60.09604762687917,
2,0,2,2,2,2956.772636748239,EDleftbutton,1,0,0.25,2.00,1,3,W21A06,2022-11-15_16h26.08.495,t1_Paradigm,2021.1.4,60.09604762687917,
3,0,3,3,3,2966.9974784966325,EDrightbutton,0,1,0.12,2.00,1,3,W21A06,2022-11-15_16h26.08.495,t1_Paradigm,2021.1.4,60.09604762687917,
4,0,4,4,4,2972.0407001438434,EDrightbutton,0,1,0.18,2.00,1,3,W21A06,2022-11-15_16h26.08.495,t1_Paradigm,2021.1.4,60.09604762687917,
5,0,5,5,5,2976.6729504283867,EDrightbutton,0,1,0.21,2.00,1,3,W21A06,2022-11-15_16h26.08.495,t1_Paradigm,2021.1.4,60.09604762687917,
0,0,0,0,0,2982.0777668847586,EDleftbutton,1,0,1.00,2.00,2,3,W21A06,2022-11-15_16h26.08.495,t1_Paradigm,2021.1.4,60.09604762687917,
1,0,1,1,1,2986.6742034808267,EDleftbutton,1,0,0.50,2.00,2,3,W21A06,2022-11-15_16h26.08.495,t1_Paradigm,2021.1.4,60.09604762687917,
2,0,2,2,2,2988.5173313255364,EDleftbutton,1,0,0.25,2.00,2,3,W21A06,2022-11-15_16h26.08.495,t1_Paradigm,2021.1.4,60.09604762687917,
3,0,3,3,3,2991.805543008624,EDrightbutton,0,1,0.12,2.00,2,3,W21A06,2022-11-15_16h26.08.495,t1_Paradigm,2021.1.4,60.09604762687917,
4,0,4,4,4,2994.902157649776,EDrightbutton,0,1,0.18,2.00,2,3,W21A06,2022-11-15_16h26.08.495,t1_Paradigm,2021.1.4,60.09604762687917,
5,0,5,5,5,2997.0167201978184,EDrightbutton,0,1,0.21,2.00,2,3,W21A06,2022-11-15_16h26.08.495,t1_Paradigm,2021.1.4,60.09604762687917,
0,0,0,0,0,2999.95127595769,EDleftbutton,1,0,1.00,2.00,3,4,W21A06,2022-11-15_16h26.08.495,t1_Paradigm,2021.1.4,60.09604762687917,
1,0,1,1,1,3007.9185156621825,EDleftbutton,1,0,0.50,2.00,3,4,W21A06,2022-11-15_16h26.08.495,t1_Paradigm,2021.1.4,60.09604762687917,
2,0,2,2,2,3015.1746214857703,EDrightbutton,0,1,0.25,2.00,3,4,W21A06,2022-11-15_16h26.08.495,t1_Paradigm,2021.1.4,60.09604762687917,
3,0,3,3,3,3020.1571695386956,EDrightbutton,0,1,0.38,2.00,3,4,W21A06,2022-11-15_16h26.08.495,t1_Paradigm,2021.1.4,60.09604762687917,
4,0,4,4,4,3025.3741949474934,EDrightbutton,0,1,0.44,2.00,3,4,W21A06,2022-11-15_16h26.08.495,t1_Paradigm,2021.1.4,60.09604762687917,
5,0,5,5,5,3029.1104726439225,EDrightbutton,0,1,0.47,2.00,3,4,W21A06,2022-11-15_16h26.08.495,t1_Paradigm,2021.1.4,60.09604762687917,
0,0,0,0,0,3035.0836359565,EDleftbutton,1,0,1.00,2.00,1,4,W21A06,2022-11-15_16h26.08.495,t1_Paradigm,2021.1.4,60.09604762687917,
1,0,1,1,1,3042.4974518700765,EDleftbutton,1,0,0.50,2.00,1,4,W21A06,2022-11-15_16h26.08.495,t1_Paradigm,2021.1.4,60.09604762687917,
2,0,2,2,2,3044.534118570955,EDleftbutton,1,0,0.25,2.00,1,4,W21A06,2022-11-15_16h26.08.495,t1_Paradigm,2021.1.4,60.09604762687917,
3,0,3,3,3,3047.2684720972757,EDrightbutton,0,1,0.12,2.00,1,4,W21A06,2022-11-15_16h26.08.495,t1_Paradigm,2021.1.4,60.09604762687917,
4,0,4,4,4,3050.6316458936635,EDrightbutton,0,1,0.18,2.00,1,4,W21A06,2022-11-15_16h26.08.495,t1_Paradigm,2021.1.4,60.09604762687917,
5,0,5,5,5,3051.9352377848118,EDleftbutton,1,0,0.21,2.00,1,4,W21A06,2022-11-15_16h26.08.495,t1_Paradigm,2021.1.4,60.09604762687917,
0,0,0,0,0,3059.601126399808,EDleftbutton,1,0,1.00,2.00,2,4,W21A06,2022-11-15_16h26.08.495,t1_Paradigm,2021.1.4,60.09604762687917,
1,0,1,1,1,3062.4341444917663,EDleftbutton,1,0,0.50,2.00,2,4,W21A06,2022-11-15_16h26.08.495,t1_Paradigm,2021.1.4,60.09604762687917,
2,0,2,2,2,3065.119720081042,EDleftbutton,1,0,0.25,2.00,2,4,W21A06,2022-11-15_16h26.08.495,t1_Paradigm,2021.1.4,60.09604762687917,
3,0,3,3,3,3066.1170834097866,EDrightbutton,0,1,0.12,2.00,2,4,W21A06,2022-11-15_16h26.08.495,t1_Paradigm,2021.1.4,60.09604762687917,
4,0,4,4,4,3068.043561376471,EDrightbutton,0,1,0.18,2.00,2,4,W21A06,2022-11-15_16h26.08.495,t1_Paradigm,2021.1.4,60.09604762687917,
5,0,5,5,5,3069.4009533592325,EDleftbutton,1,0,0.21,2.00,2,4,W21A06,2022-11-15_16h26.08.495,t1_Paradigm,2021.1.4,60.09604762687917,
0,0,0,0,0,3070.4357767321053,EDleftbutton,1,0,1.00,2.00,1,2,W21A06,2022-11-15_16h26.08.495,t1_Paradigm,2021.1.4,60.09604762687917,
1,0,1,1,1,3085.9032153338194,EDrightbutton,0,1,0.50,2.00,1,2,W21A06,2022-11-15_16h26.08.495,t1_Paradigm,2021.1.4,60.09604762687917,
2,0,2,2,2,3091.0174634959403,EDleftbutton,1,0,0.75,2.00,1,2,W21A06,2022-11-15_16h26.08.495,t1_Paradigm,2021.1.4,60.09604762687917,
3,0,3,3,3,3094.5748001082975,EDrightbutton,0,1,0.62,2.00,1,2,W21A06,2022-11-15_16h26.08.495,t1_Paradigm,2021.1.4,60.09604762687917,
4,0,4,4,4,3097.051806628282,EDleftbutton,1,0,0.68,2.00,1,2,W21A06,2022-11-15_16h26.08.495,t1_Paradigm,2021.1.4,60.09604762687917,
5,0,5,5,5,3102.9278256556863,EDrightbutton,0,1,0.65,2.00,1,2,W21A06,2022-11-15_16h26.08.495,t1_Paradigm,2021.1.4,60.09604762687917,
