Currentstep,EDround.thisRepN,EDround.thisTrialN,EDround.thisN,EDround.thisIndex,question.started,EDclick.clicked_name,EDleftbutton.wasclicked,EDrightbutton.wasclicked,EDleftbutton.value,EDrightbutton.value,EDleftbutton.nback,EDrightbutton.nback,Participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,M01A11,2022-12-09_14h38.07.821,t1_Paradigm,2021.1.4,59.98431682208415,
0,0,0,0,0,4365.86558053366,EDrightbutton,0,1,1.00,2.00,1,2,M01A11,2022-12-09_14h38.07.821,t1_Paradigm,2021.1.4,59.98431682208415,
1,0,1,1,1,4369.626909300889,EDrightbutton,0,1,1.50,2.00,1,2,M01A11,2022-12-09_14h38.07.821,t1_Paradigm,2021.1.4,59.98431682208415,
2,0,2,2,2,4372.017700963217,EDrightbutton,0,1,1.75,2.00,1,2,M01A11,2022-12-09_14h38.07.821,t1_Paradigm,2021.1.4,59.98431682208415,
3,0,3,3,3,4373.693014347926,EDrightbutton,0,1,1.88,2.00,1,2,M01A11,2022-12-09_14h38.07.821,t1_Paradigm,2021.1.4,59.98431682208415,
4,0,4,4,4,4375.717321613323,EDrightbutton,0,1,1.94,2.00,1,2,M01A11,2022-12-09_14h38.07.821,t1_Paradigm,2021.1.4,59.98431682208415,
5,0,5,5,5,4377.064461571776,EDrightbutton,0,1,1.97,2.00,1,2,M01A11,2022-12-09_14h38.07.821,t1_Paradigm,2021.1.4,59.98431682208415,
0,0,0,0,0,4378.672431608749,EDleftbutton,1,0,1.00,2.00,2,4,M01A11,2022-12-09_14h38.07.821,t1_Paradigm,2021.1.4,59.98431682208415,
1,0,1,1,1,4381.587075477,EDleftbutton,1,0,0.50,2.00,2,4,M01A11,2022-12-09_14h38.07.821,t1_Paradigm,2021.1.4,59.98431682208415,
2,0,2,2,2,4386.697105231506,EDrightbutton,0,1,0.25,2.00,2,4,M01A11,2022-12-09_14h38.07.821,t1_Paradigm,2021.1.4,59.98431682208415,
3,0,3,3,3,4396.910605275611,EDrightbutton,0,1,0.38,2.00,2,4,M01A11,2022-12-09_14h38.07.821,t1_Paradigm,2021.1.4,59.98431682208415,
4,0,4,4,4,4399.181867877167,EDrightbutton,0,1,0.44,2.00,2,4,M01A11,2022-12-09_14h38.07.821,t1_Paradigm,2021.1.4,59.98431682208415,
5,0,5,5,5,4400.537183507506,EDrightbutton,0,1,0.47,2.00,2,4,M01A11,2022-12-09_14h38.07.821,t1_Paradigm,2021.1.4,59.98431682208415,
0,0,0,0,0,4403.363591713656,EDleftbutton,1,0,2.00,1.00,2,3,M01A11,2022-12-09_14h38.07.821,t1_Paradigm,2021.1.4,59.98431682208415,
1,0,1,1,1,4406.753139621607,EDleftbutton,1,0,2.00,1.50,2,3,M01A11,2022-12-09_14h38.07.821,t1_Paradigm,2021.1.4,59.98431682208415,
2,0,2,2,2,4413.8480948294455,EDrightbutton,0,1,2.00,1.75,2,3,M01A11,2022-12-09_14h38.07.821,t1_Paradigm,2021.1.4,59.98431682208415,
3,0,3,3,3,4418.724420348546,EDrightbutton,0,1,2.00,1.62,2,3,M01A11,2022-12-09_14h38.07.821,t1_Paradigm,2021.1.4,59.98431682208415,
4,0,4,4,4,4423.175530728942,EDrightbutton,0,1,2.00,1.56,2,3,M01A11,2022-12-09_14h38.07.821,t1_Paradigm,2021.1.4,59.98431682208415,
5,0,5,5,5,4424.9081476016,EDrightbutton,0,1,2.00,1.53,2,3,M01A11,2022-12-09_14h38.07.821,t1_Paradigm,2021.1.4,59.98431682208415,
0,0,0,0,0,4427.223468364784,EDleftbutton,1,0,1.00,2.00,1,4,M01A11,2022-12-09_14h38.07.821,t1_Paradigm,2021.1.4,59.98431682208415,
