Currentstep,EDround.thisRepN,EDround.thisTrialN,EDround.thisN,EDround.thisIndex,question.started,EDclick.clicked_name,EDleftbutton.wasclicked,EDrightbutton.wasclicked,EDleftbutton.value,EDrightbutton.value,EDleftbutton.nback,EDrightbutton.nback,Participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,K13R08,2022-11-30_17h18.45.815,t1_Paradigm,2021.1.4,60.0054284631568,
0,0,0,0,0,4501.0662126032985,EDleftbutton,1,0,1.00,2.00,1,4,K13R08,2022-11-30_17h18.45.815,t1_Paradigm,2021.1.4,60.0054284631568,
1,0,1,1,1,4505.6768229422305,EDleftbutton,1,0,0.50,2.00,1,4,K13R08,2022-11-30_17h18.45.815,t1_Paradigm,2021.1.4,60.0054284631568,
2,0,2,2,2,4519.641928649755,EDrightbutton,0,1,0.25,2.00,1,4,K13R08,2022-11-30_17h18.45.815,t1_Paradigm,2021.1.4,60.0054284631568,
3,0,3,3,3,4521.833452671737,EDrightbutton,0,1,0.38,2.00,1,4,K13R08,2022-11-30_17h18.45.815,t1_Paradigm,2021.1.4,60.0054284631568,
4,0,4,4,4,4524.0934666715475,EDrightbutton,0,1,0.44,2.00,1,4,K13R08,2022-11-30_17h18.45.815,t1_Paradigm,2021.1.4,60.0054284631568,
5,0,5,5,5,4532.131543963056,EDleftbutton,1,0,0.47,2.00,1,4,K13R08,2022-11-30_17h18.45.815,t1_Paradigm,2021.1.4,60.0054284631568,
0,0,0,0,0,4535.541807899819,EDleftbutton,1,0,1.00,2.00,2,4,K13R08,2022-11-30_17h18.45.815,t1_Paradigm,2021.1.4,60.0054284631568,
1,0,1,1,1,4542.027987422,EDleftbutton,1,0,0.50,2.00,2,4,K13R08,2022-11-30_17h18.45.815,t1_Paradigm,2021.1.4,60.0054284631568,
2,0,2,2,2,4546.769353513082,EDrightbutton,0,1,0.25,2.00,2,4,K13R08,2022-11-30_17h18.45.815,t1_Paradigm,2021.1.4,60.0054284631568,
3,0,3,3,3,4548.294306788244,EDrightbutton,0,1,0.38,2.00,2,4,K13R08,2022-11-30_17h18.45.815,t1_Paradigm,2021.1.4,60.0054284631568,
4,0,4,4,4,4549.275953375909,EDrightbutton,0,1,0.44,2.00,2,4,K13R08,2022-11-30_17h18.45.815,t1_Paradigm,2021.1.4,60.0054284631568,
5,0,5,5,5,4550.1081161021575,EDrightbutton,0,1,0.47,2.00,2,4,K13R08,2022-11-30_17h18.45.815,t1_Paradigm,2021.1.4,60.0054284631568,
0,0,0,0,0,4551.292001824724,EDleftbutton,1,0,1.00,2.00,2,3,K13R08,2022-11-30_17h18.45.815,t1_Paradigm,2021.1.4,60.0054284631568,
1,0,1,1,1,4556.733890759177,EDrightbutton,0,1,0.50,2.00,2,3,K13R08,2022-11-30_17h18.45.815,t1_Paradigm,2021.1.4,60.0054284631568,
2,0,2,2,2,4558.142919928432,EDleftbutton,1,0,0.75,2.00,2,3,K13R08,2022-11-30_17h18.45.815,t1_Paradigm,2021.1.4,60.0054284631568,
3,0,3,3,3,4568.9824347985705,EDrightbutton,0,1,0.62,2.00,2,3,K13R08,2022-11-30_17h18.45.815,t1_Paradigm,2021.1.4,60.0054284631568,
4,0,4,4,4,4571.701538823807,EDrightbutton,0,1,0.68,2.00,2,3,K13R08,2022-11-30_17h18.45.815,t1_Paradigm,2021.1.4,60.0054284631568,
5,0,5,5,5,4573.193492784849,EDleftbutton,1,0,0.71,2.00,2,3,K13R08,2022-11-30_17h18.45.815,t1_Paradigm,2021.1.4,60.0054284631568,
0,0,0,0,0,4575.940619841102,EDrightbutton,0,1,1.00,2.00,1,2,K13R08,2022-11-30_17h18.45.815,t1_Paradigm,2021.1.4,60.0054284631568,
1,0,1,1,1,4580.7855014105735,EDrightbutton,0,1,1.50,2.00,1,2,K13R08,2022-11-30_17h18.45.815,t1_Paradigm,2021.1.4,60.0054284631568,
2,0,2,2,2,4584.060463507791,EDleftbutton,1,0,1.75,2.00,1,2,K13R08,2022-11-30_17h18.45.815,t1_Paradigm,2021.1.4,60.0054284631568,
3,0,3,3,3,4586.818673316258,EDrightbutton,0,1,1.62,2.00,1,2,K13R08,2022-11-30_17h18.45.815,t1_Paradigm,2021.1.4,60.0054284631568,
4,0,4,4,4,4589.692322498566,EDrightbutton,0,1,1.68,2.00,1,2,K13R08,2022-11-30_17h18.45.815,t1_Paradigm,2021.1.4,60.0054284631568,
5,0,5,5,5,4592.2749232801725,EDleftbutton,1,0,1.71,2.00,1,2,K13R08,2022-11-30_17h18.45.815,t1_Paradigm,2021.1.4,60.0054284631568,
0,0,0,0,0,4597.62540733855,EDleftbutton,1,0,1.00,2.00,1,3,K13R08,2022-11-30_17h18.45.815,t1_Paradigm,2021.1.4,60.0054284631568,
1,0,1,1,1,4603.0252448843385,EDleftbutton,1,0,0.50,2.00,1,3,K13R08,2022-11-30_17h18.45.815,t1_Paradigm,2021.1.4,60.0054284631568,
