Letter,CorrAnswer,Stimulus,finaln_nback_run.thisRepN,finaln_nback_run.thisTrialN,finaln_nback_run.thisN,finaln_nback_run.thisIndex,finaln_fixcross.started,finaln_nback_trial.started,finaln_trial_resp.keys,finaln_trial_resp.corr,finaln_level,finaln_money,finaln_trial_resp.rt,Participant,date,expName,psychopyVersion,frameRate,
F,left,Distractor,0,0,0,0,3357.1421132494324,3359.132427923867,None,0,1,1.97,,B31N11,2023-01-10_12h19.21.338,t1_Paradigm,2021.1.4,60.05683569694845,
T,left,Pretarget,0,1,1,1,3360.633325206356,3362.6342228096455,None,0,1,1.97,,B31N11,2023-01-10_12h19.21.338,t1_Paradigm,2021.1.4,60.05683569694845,
B,left,Distractor,0,2,2,2,3364.1329524347257,3366.134739942063,left,1,1,1.97,0.9810393335028493,B31N11,2023-01-10_12h19.21.338,t1_Paradigm,2021.1.4,60.05683569694845,
T,right,Target,0,3,3,3,3367.6331811663713,3369.633750268671,right,1,1,1.97,0.7299599960224441,B31N11,2023-01-10_12h19.21.338,t1_Paradigm,2021.1.4,60.05683569694845,
Z,left,Distractor,0,4,4,4,3371.1331384997393,3373.1339013662946,left,1,1,1.97,0.6056101809645043,B31N11,2023-01-10_12h19.21.338,t1_Paradigm,2021.1.4,60.05683569694845,
T,right,Target,0,5,5,5,3374.6331102691856,3376.6332594419982,right,1,1,1.97,0.642468376967372,B31N11,2023-01-10_12h19.21.338,t1_Paradigm,2021.1.4,60.05683569694845,
L,left,Distractor,0,6,6,6,3378.1322813174684,3380.1336626897937,left,1,1,1.97,0.5497800904031465,B31N11,2023-01-10_12h19.21.338,t1_Paradigm,2021.1.4,60.05683569694845,
T,right,Target,0,7,7,7,3381.632959171562,3383.6339161231754,right,1,1,1.97,0.6497204212773795,B31N11,2023-01-10_12h19.21.338,t1_Paradigm,2021.1.4,60.05683569694845,
Z,left,Lure,0,8,8,8,3385.1329245249726,3387.134061446366,left,1,1,1.97,0.6213410154668964,B31N11,2023-01-10_12h19.21.338,t1_Paradigm,2021.1.4,60.05683569694845,
J,left,Distractor,0,9,9,9,3388.6329431314753,3390.6335411059317,left,1,1,1.97,0.6101203327361873,B31N11,2023-01-10_12h19.21.338,t1_Paradigm,2021.1.4,60.05683569694845,
D,left,Pretarget,0,10,10,10,3392.1322194027307,3394.132324304903,left,1,1,1.97,0.5350918615804403,B31N11,2023-01-10_12h19.21.338,t1_Paradigm,2021.1.4,60.05683569694845,
H,left,Distractor,0,11,11,11,3395.632904635264,3397.633948844954,left,1,1,1.97,0.585667540315626,B31N11,2023-01-10_12h19.21.338,t1_Paradigm,2021.1.4,60.05683569694845,
D,right,Target,0,12,12,12,3399.1330079334275,3401.1343508095433,right,1,1,1.97,0.7332745196799806,B31N11,2023-01-10_12h19.21.338,t1_Paradigm,2021.1.4,60.05683569694845,
S,left,Distractor,0,13,13,13,3402.632189247368,3404.6344784886387,left,1,1,1.97,0.6892245900962735,B31N11,2023-01-10_12h19.21.338,t1_Paradigm,2021.1.4,60.05683569694845,
R,left,Pretarget,0,14,14,14,3406.132867743063,3408.1336334968364,left,1,1,1.97,0.757725708088401,B31N11,2023-01-10_12h19.21.338,t1_Paradigm,2021.1.4,60.05683569694845,
Z,left,Distractor,0,15,15,15,3409.632903352058,3411.633908103131,left,1,1,1.97,0.649583438929767,B31N11,2023-01-10_12h19.21.338,t1_Paradigm,2021.1.4,60.05683569694845,
R,right,Target,0,16,16,16,3413.1329226001617,3415.1337932561055,left,0,1,1.97,0.3177461110808508,B31N11,2023-01-10_12h19.21.338,t1_Paradigm,2021.1.4,60.05683569694845,
T,left,Distractor,0,17,17,17,3416.632871913487,3418.633941145712,left,1,1,1.97,0.9617825669920421,B31N11,2023-01-10_12h19.21.338,t1_Paradigm,2021.1.4,60.05683569694845,
M,left,Distractor,0,18,18,18,3420.1329447354838,3422.134410157867,left,1,1,1.97,1.1252977842232212,B31N11,2023-01-10_12h19.21.338,t1_Paradigm,2021.1.4,60.05683569694845,
R,left,Lure,0,19,19,19,3423.632912334506,3425.6346135461754,left,1,1,1.97,0.6971445436429349,B31N11,2023-01-10_12h19.21.338,t1_Paradigm,2021.1.4,60.05683569694845,
J,left,Distractor,0,20,20,20,3427.133288955758,3429.1348252753287,left,1,1,1.97,0.7005950872426183,B31N11,2023-01-10_12h19.21.338,t1_Paradigm,2021.1.4,60.05683569694845,
K,left,Distractor,0,21,21,21,3430.6328565150034,3432.6459134669367,left,1,1,1.97,0.6457367051734764,B31N11,2023-01-10_12h19.21.338,t1_Paradigm,2021.1.4,60.05683569694845,
Z,left,Distractor,0,22,22,22,3434.133093587494,3436.1348140472674,left,1,1,1.97,1.044873427670609,B31N11,2023-01-10_12h19.21.338,t1_Paradigm,2021.1.4,60.05683569694845,
W,left,Pretarget,0,23,23,23,3437.632971362029,3439.6349253654735,left,1,1,1.97,0.6325684350322263,B31N11,2023-01-10_12h19.21.338,t1_Paradigm,2021.1.4,60.05683569694845,
Q,left,Distractor,0,24,24,24,3441.1329129761107,3443.1337111308585,left,1,1,1.97,0.5416622021748481,B31N11,2023-01-10_12h19.21.338,t1_Paradigm,2021.1.4,60.05683569694845,
W,right,Target,0,25,25,25,3444.6328391917086,3446.633465075918,right,1,1,1.97,0.62618448025205,B31N11,2023-01-10_12h19.21.338,t1_Paradigm,2021.1.4,60.05683569694845,
D,left,Pretarget,0,26,26,26,3448.1329562843457,3450.1352570744803,left,1,1,1.97,0.6286915459113516,B31N11,2023-01-10_12h19.21.338,t1_Paradigm,2021.1.4,60.05683569694845,
W,right,Target,0,27,27,27,3451.6330409760067,3453.634436784412,left,0,1,1.97,0.8571934979900107,B31N11,2023-01-10_12h19.21.338,t1_Paradigm,2021.1.4,60.05683569694845,
D,right,Target,0,28,28,28,3455.1322341596115,3457.1335680532793,right,1,1,1.97,0.6858940263500699,B31N11,2023-01-10_12h19.21.338,t1_Paradigm,2021.1.4,60.05683569694845,
L,left,Pretarget,0,29,29,29,3458.633083963441,3460.6339664890493,left,1,1,1.97,0.7536252201516618,B31N11,2023-01-10_12h19.21.338,t1_Paradigm,2021.1.4,60.05683569694845,
P,left,Distractor,0,30,30,30,3462.133032955964,3464.1339408249096,left,1,1,1.97,0.6616228077200503,B31N11,2023-01-10_12h19.21.338,t1_Paradigm,2021.1.4,60.05683569694845,
L,right,Target,0,31,31,31,3465.6329136177137,3467.633006329419,right,1,1,1.97,0.6185022408008081,B31N11,2023-01-10_12h19.21.338,t1_Paradigm,2021.1.4,60.05683569694845,
R,left,Distractor,0,32,32,32,3469.132833096475,3471.1321825105297,left,1,1,1.97,0.7351540971194481,B31N11,2023-01-10_12h19.21.338,t1_Paradigm,2021.1.4,60.05683569694845,
V,left,Distractor,0,33,33,33,3472.632761236884,3474.634784533506,left,1,1,1.97,0.6089725040819758,B31N11,2023-01-10_12h19.21.338,t1_Paradigm,2021.1.4,60.05683569694845,
L,left,Lure,0,34,34,34,3476.13289821923,3478.135495109378,left,1,1,1.97,0.8518893618929724,B31N11,2023-01-10_12h19.21.338,t1_Paradigm,2021.1.4,60.05683569694845,
H,left,Distractor,0,35,35,35,3479.6329716828295,3481.6340319326064,left,1,1,1.97,0.7620013537834893,B31N11,2023-01-10_12h19.21.338,t1_Paradigm,2021.1.4,60.05683569694845,
K,left,Pretarget,0,36,36,36,3483.132861327029,3485.1343690952435,left,1,1,1.97,0.9094668595753319,B31N11,2023-01-10_12h19.21.338,t1_Paradigm,2021.1.4,60.05683569694845,
F,left,Distractor,0,37,37,37,3486.632829567656,3488.633759892724,left,1,1,1.97,0.6738350886535045,B31N11,2023-01-10_12h19.21.338,t1_Paradigm,2021.1.4,60.05683569694845,
K,right,Target,0,38,38,38,3490.133037447189,3492.1335488051736,right,1,1,1.97,0.5981399914671783,B31N11,2023-01-10_12h19.21.338,t1_Paradigm,2021.1.4,60.05683569694845,
