Letter,CorrAnswer,Stimulus,finaln_nback_run.thisRepN,finaln_nback_run.thisTrialN,finaln_nback_run.thisN,finaln_nback_run.thisIndex,finaln_fixcross.started,finaln_nback_trial.started,finaln_trial_resp.keys,finaln_trial_resp.corr,finaln_level,finaln_money,finaln_trial_resp.rt,Participant,date,expName,psychopyVersion,frameRate,
D,left,Distractor,0,0,0,0,2816.06950467505,2818.0624791077594,None,0,2,3.0,,C23A08,2022-11-29_11h35.16.260,t1_Paradigm,2021.1.4,59.96964181962401,
M,left,Pretarget,0,1,1,1,2819.5629984864554,2821.5643224369674,None,0,2,3.0,,C23A08,2022-11-29_11h35.16.260,t1_Paradigm,2021.1.4,59.96964181962401,
T,left,Distractor,0,2,2,2,2823.06338537386,2825.062851879869,None,0,2,3.0,,C23A08,2022-11-29_11h35.16.260,t1_Paradigm,2021.1.4,59.96964181962401,
G,left,Pretarget,0,3,3,3,2826.5634751984644,2828.5648960312283,left,1,2,3.0,0.48300422239799445,C23A08,2022-11-29_11h35.16.260,t1_Paradigm,2021.1.4,59.96964181962401,
M,right,Target,0,4,4,4,2830.0633202510217,2832.0655001016944,right,1,2,3.0,0.7586364753337875,C23A08,2022-11-29_11h35.16.260,t1_Paradigm,2021.1.4,59.96964181962401,
P,left,Distractor,0,5,5,5,2833.5631306569453,2835.563352010435,left,1,2,3.0,0.6845228356601183,C23A08,2022-11-29_11h35.16.260,t1_Paradigm,2021.1.4,59.96964181962401,
G,right,Target,0,6,6,6,2837.063414246054,2839.0644879708816,right,1,2,3.0,0.39956325993989594,C23A08,2022-11-29_11h35.16.260,t1_Paradigm,2021.1.4,59.96964181962401,
J,left,Distractor,0,7,7,7,2840.563410075626,2842.5633516896332,left,1,2,3.0,0.4206832701033818,C23A08,2022-11-29_11h35.16.260,t1_Paradigm,2021.1.4,59.96964181962401,
M,left,Lure,0,8,8,8,2844.063339499151,2846.0637934342067,left,1,2,3.0,0.7604660100487308,C23A08,2022-11-29_11h35.16.260,t1_Paradigm,2021.1.4,59.96964181962401,
F,left,Pretarget,0,9,9,9,2847.5635111283063,2849.565167109053,left,1,2,3.0,0.7148373565132715,C23A08,2022-11-29_11h35.16.260,t1_Paradigm,2021.1.4,59.96964181962401,
R,left,Distractor,0,10,10,10,2851.0632025166287,2853.063446005468,left,1,2,3.0,1.0247110695354422,C23A08,2022-11-29_11h35.16.260,t1_Paradigm,2021.1.4,59.96964181962401,
G,left,Distractor,0,11,11,11,2854.563393393914,2856.563476481673,left,1,2,3.0,1.3331158294690795,C23A08,2022-11-29_11h35.16.260,t1_Paradigm,2021.1.4,59.96964181962401,
F,right,Target,0,12,12,12,2858.063415529263,2860.065706698285,left,0,2,3.0,0.7263451715748488,C23A08,2022-11-29_11h35.16.260,t1_Paradigm,2021.1.4,59.96964181962401,
F,left,Lure,0,13,13,13,2861.5632878500032,2863.563267639467,left,1,2,3.0,1.1489202120114896,C23A08,2022-11-29_11h35.16.260,t1_Paradigm,2021.1.4,59.96964181962401,
S,left,Distractor,0,14,14,14,2865.063392110705,2867.0648543269476,left,1,2,3.0,1.2953724930112003,C23A08,2022-11-29_11h35.16.260,t1_Paradigm,2021.1.4,59.96964181962401,
F,right,Target,0,15,15,15,2868.563352331237,2870.565734287271,right,1,2,3.0,0.6421743842042815,C23A08,2022-11-29_11h35.16.260,t1_Paradigm,2021.1.4,59.96964181962401,
T,left,Pretarget,0,16,16,16,2872.063409754824,2874.0650535450886,left,1,2,3.0,0.5189523499720963,C23A08,2022-11-29_11h35.16.260,t1_Paradigm,2021.1.4,59.96964181962401,
Z,left,Distractor,0,17,17,17,2875.563132581758,2877.5649342066854,left,1,2,3.0,0.7150587100036319,C23A08,2022-11-29_11h35.16.260,t1_Paradigm,2021.1.4,59.96964181962401,
W,left,Distractor,0,18,18,18,2879.0632272183952,2881.065271369755,left,1,2,3.0,0.8148798307192919,C23A08,2022-11-29_11h35.16.260,t1_Paradigm,2021.1.4,59.96964181962401,
T,right,Target,0,19,19,19,2882.563309985352,2884.5625018847127,right,1,2,3.0,0.725310905412698,C23A08,2022-11-29_11h35.16.260,t1_Paradigm,2021.1.4,59.96964181962401,
V,left,Distractor,0,20,20,20,2886.063171078017,2888.065738457699,left,1,2,3.0,0.5982074858543456,C23A08,2022-11-29_11h35.16.260,t1_Paradigm,2021.1.4,59.96964181962401,
N,left,Distractor,0,21,21,21,2889.563343027975,2891.563429644558,left,1,2,3.0,0.7165010365119997,C23A08,2022-11-29_11h35.16.260,t1_Paradigm,2021.1.4,59.96964181962401,
P,left,Pretarget,0,22,22,22,2893.0624826365834,2895.0656127032526,left,1,2,3.0,0.5745021310885932,C23A08,2022-11-29_11h35.16.260,t1_Paradigm,2021.1.4,59.96964181962401,
