Letter,CorrAnswer,Stimulus,finaln_nback_run.thisRepN,finaln_nback_run.thisTrialN,finaln_nback_run.thisN,finaln_nback_run.thisIndex,finaln_fixcross.started,finaln_nback_trial.started,finaln_trial_resp.keys,finaln_trial_resp.corr,finaln_level,finaln_money,finaln_trial_resp.rt,Participant,date,expName,psychopyVersion,frameRate,
F,left,Distractor,0,0,0,0,2667.2284870209946,2669.2296807250636,None,0,3,3.0,,N24N04,2022-11-17_16h06.26.040,t1_Paradigm,2021.1.4,59.97037253646007,
P,left,Pretarget,0,1,1,1,2670.7282784997246,2672.7291305497133,None,0,3,3.0,,N24N04,2022-11-17_16h06.26.040,t1_Paradigm,2021.1.4,59.97037253646007,
B,left,Distractor,0,2,2,2,2674.2273882743034,2676.2293397125873,None,0,3,3.0,,N24N04,2022-11-17_16h06.26.040,t1_Paradigm,2021.1.4,59.97037253646007,
K,left,Pretarget,0,3,3,3,2677.7269914422873,2679.728276574913,None,0,3,3.0,,N24N04,2022-11-17_16h06.26.040,t1_Paradigm,2021.1.4,59.97037253646007,
H,left,Distractor,0,4,4,4,2681.2263803145656,2683.2277196627215,left,1,3,3.0,0.5696669562439638,N24N04,2022-11-17_16h06.26.040,t1_Paradigm,2021.1.4,59.97037253646007,
P,right,Target,0,5,5,5,2684.725827893602,2686.7276786000716,right,1,3,3.0,1.233537726950999,N24N04,2022-11-17_16h06.26.040,t1_Paradigm,2021.1.4,59.97037253646007,
L,left,Distractor,0,6,6,6,2688.225155171905,2690.2263389311133,left,1,3,3.0,0.6783010841818395,N24N04,2022-11-17_16h06.26.040,t1_Paradigm,2021.1.4,59.97037253646007,
K,right,Target,0,7,7,7,2691.7247933073018,2693.7265063897335,left,0,3,3.0,1.0399587705333033,N24N04,2022-11-17_16h06.26.040,t1_Paradigm,2021.1.4,59.97037253646007,
Z,left,Pretarget,0,8,8,8,2695.2239698086864,2697.2246399639675,left,1,3,3.0,0.9214859674802938,N24N04,2022-11-17_16h06.26.040,t1_Paradigm,2021.1.4,59.97037253646007,
S,left,Pretarget,0,9,9,9,2698.723478981698,2700.724539552956,left,1,3,3.0,0.9650252086175897,N24N04,2022-11-17_16h06.26.040,t1_Paradigm,2021.1.4,59.97037253646007,
N,left,Distractor,0,10,10,10,2702.222728625928,2704.2239361244815,left,1,3,3.0,0.6329345551184815,N24N04,2022-11-17_16h06.26.040,t1_Paradigm,2021.1.4,59.97037253646007,
M,left,Distractor,0,11,11,11,2705.7222329869096,2707.723879021734,right,0,3,3.0,0.9784372966914816,N24N04,2022-11-17_16h06.26.040,t1_Paradigm,2021.1.4,59.97037253646007,
Z,right,Target,0,12,12,12,2709.2216520145726,2711.2225945307114,right,1,3,3.0,0.8678042517813083,N24N04,2022-11-17_16h06.26.040,t1_Paradigm,2021.1.4,59.97037253646007,
S,right,Target,0,13,13,13,2712.721112425686,2714.721830380458,right,1,3,3.0,0.7610509856967838,N24N04,2022-11-17_16h06.26.040,t1_Paradigm,2021.1.4,59.97037253646007,
Q,left,Distractor,0,14,14,14,2716.2203415385916,2718.2215663604507,left,1,3,3.0,0.5996468612102035,N24N04,2022-11-17_16h06.26.040,t1_Paradigm,2021.1.4,59.97037253646007,
V,left,Lure,0,15,15,15,2719.7199581802574,2721.720775583635,left,1,3,3.0,0.8154416737133943,N24N04,2022-11-17_16h06.26.040,t1_Paradigm,2021.1.4,59.97037253646007,
Z,right,Target,0,16,16,16,2723.2194115337284,2725.220594972135,right,1,3,3.0,1.1608045456350737,N24N04,2022-11-17_16h06.26.040,t1_Paradigm,2021.1.4,59.97037253646007,
X,left,Distractor,0,17,17,17,2726.7186945413628,2728.7198292178723,left,1,3,3.0,0.6654837629293979,N24N04,2022-11-17_16h06.26.040,t1_Paradigm,2021.1.4,59.97037253646007,
V,left,Pretarget,0,18,18,18,2730.2181485364376,2732.2197612078576,right,0,3,3.0,1.2843206761990587,N24N04,2022-11-17_16h06.26.040,t1_Paradigm,2021.1.4,59.97037253646007,
E,left,Distractor,0,19,19,19,2733.7175396543294,2735.7193143307363,left,1,3,3.0,0.6182986075909866,N24N04,2022-11-17_16h06.26.040,t1_Paradigm,2021.1.4,59.97037253646007,
R,left,Distractor,0,20,20,20,2737.217048827341,2739.2186262105465,left,1,3,3.0,0.8500417684135755,N24N04,2022-11-17_16h06.26.040,t1_Paradigm,2021.1.4,59.97037253646007,
G,left,Distractor,0,21,21,21,2740.71574316339,2742.7176715039327,left,1,3,3.0,1.0249683368465412,N24N04,2022-11-17_16h06.26.040,t1_Paradigm,2021.1.4,59.97037253646007,
V,right,Target,0,22,22,22,2744.2159147924344,2746.216599383804,right,1,3,3.0,1.118042928434079,N24N04,2022-11-17_16h06.26.040,t1_Paradigm,2021.1.4,59.97037253646007,
T,left,Pretarget,0,23,23,23,2747.7152529780046,2749.715871484171,right,0,3,3.0,0.9414241296963155,N24N04,2022-11-17_16h06.26.040,t1_Paradigm,2021.1.4,59.97037253646007,
B,left,Distractor,0,24,24,24,2751.21470857709,2753.2162602961384,left,1,3,3.0,0.6198724619753193,N24N04,2022-11-17_16h06.26.040,t1_Paradigm,2021.1.4,59.97037253646007,
S,left,Pretarget,0,25,25,25,2754.713942822826,2756.7153671835,left,1,3,3.0,0.8109844513710414,N24N04,2022-11-17_16h06.26.040,t1_Paradigm,2021.1.4,59.97037253646007,
G,left,Lure,0,26,26,26,2758.2135867326574,2760.214724296385,left,1,3,3.0,0.8097522510679482,N24N04,2022-11-17_16h06.26.040,t1_Paradigm,2021.1.4,59.97037253646007,
T,right,Target,0,27,27,27,2761.7127811989526,2763.7143204067256,left,0,3,3.0,0.7063157563807181,N24N04,2022-11-17_16h06.26.040,t1_Paradigm,2021.1.4,59.97037253646007,
H,left,Distractor,0,28,28,28,2765.228981056003,2767.2298972663825,left,1,3,3.0,0.6191939658438059,N24N04,2022-11-17_16h06.26.040,t1_Paradigm,2021.1.4,59.97037253646007,
S,right,Target,0,29,29,29,2768.728526479635,2770.73068515598,right,1,3,3.0,1.1680383088860253,N24N04,2022-11-17_16h06.26.040,t1_Paradigm,2021.1.4,59.97037253646007,
D,left,Distractor,0,30,30,30,2772.2278142992977,2774.2293297677265,left,1,3,3.0,0.7554228362223512,N24N04,2022-11-17_16h06.26.040,t1_Paradigm,2021.1.4,59.97037253646007,
Z,left,Distractor,0,31,31,31,2775.727263161542,2777.728233587451,left,1,3,3.0,0.6238375741213531,N24N04,2022-11-17_16h06.26.040,t1_Paradigm,2021.1.4,59.97037253646007,
J,left,Pretarget,0,32,32,32,2779.2265063897335,2781.2281116827094,left,1,3,3.0,0.7895458984185098,N24N04,2022-11-17_16h06.26.040,t1_Paradigm,2021.1.4,59.97037253646007,
C,left,Pretarget,0,33,33,33,2782.72560589865,2784.727197076339,left,1,3,3.0,0.7274835524840455,N24N04,2022-11-17_16h06.26.040,t1_Paradigm,2021.1.4,59.97037253646007,
H,left,Distractor,0,34,34,34,2786.2253633723726,2788.226610650368,left,1,3,3.0,0.7017680678864053,N24N04,2022-11-17_16h06.26.040,t1_Paradigm,2021.1.4,59.97037253646007,
B,left,Pretarget,0,35,35,35,2789.724908796005,2791.725879221914,left,1,3,3.0,0.7862554327803082,N24N04,2022-11-17_16h06.26.040,t1_Paradigm,2021.1.4,59.97037253646007,
J,right,Target,0,36,36,36,2793.2242553224255,2795.225252374897,None,0,3,3.0,,N24N04,2022-11-17_16h06.26.040,t1_Paradigm,2021.1.4,59.97037253646007,
C,right,Target,0,37,37,37,2796.7236932774026,2798.724392625661,right,1,3,3.0,0.4905177358568835,N24N04,2022-11-17_16h06.26.040,t1_Paradigm,2021.1.4,59.97037253646007,
H,left,Distractor,0,38,38,38,2800.223125457945,2802.2241263600395,right,0,3,3.0,0.5742845795630274,N24N04,2022-11-17_16h06.26.040,t1_Paradigm,2021.1.4,59.97037253646007,
B,right,Target,0,39,39,39,2803.7225338991425,2805.7240198537916,right,1,3,3.0,0.5196173602616909,N24N04,2022-11-17_16h06.26.040,t1_Paradigm,2021.1.4,59.97037253646007,
F,left,Pretarget,0,40,40,40,2807.2219907814347,2809.2234818689153,left,1,3,3.0,0.7838930471953063,N24N04,2022-11-17_16h06.26.040,t1_Paradigm,2021.1.4,59.97037253646007,
M,left,Distractor,0,41,41,41,2810.7213016988385,2812.7232085456512,left,1,3,3.0,0.6723283934115898,N24N04,2022-11-17_16h06.26.040,t1_Paradigm,2021.1.4,59.97037253646007,
W,left,Pretarget,0,42,42,42,2814.2207342001834,2816.222148295194,left,1,3,3.0,0.7570460941078636,N24N04,2022-11-17_16h06.26.040,t1_Paradigm,2021.1.4,59.97037253646007,
Z,left,Distractor,0,43,43,43,2817.720128526095,2819.7214832727445,left,1,3,3.0,1.257903276927209,N24N04,2022-11-17_16h06.26.040,t1_Paradigm,2021.1.4,59.97037253646007,
F,right,Target,0,44,44,44,2821.219518681581,2823.220494240322,left,0,3,3.0,1.3509146705300736,N24N04,2022-11-17_16h06.26.040,t1_Paradigm,2021.1.4,59.97037253646007,
B,left,Lure,0,45,45,45,2824.718994811991,2826.719795212865,right,0,3,3.0,1.008172108965482,N24N04,2022-11-17_16h06.26.040,t1_Paradigm,2021.1.4,59.97037253646007,
W,right,Target,0,46,46,46,2828.2182576091013,2830.2196614384507,left,0,3,3.0,0.9090093379027167,N24N04,2022-11-17_16h06.26.040,t1_Paradigm,2021.1.4,59.97037253646007,
X,left,Distractor,0,47,47,47,2831.7177090377613,2833.718661498761,None,0,3,3.0,,N24N04,2022-11-17_16h06.26.040,t1_Paradigm,2021.1.4,59.97037253646007,
T,left,Distractor,0,48,48,48,2835.217251253373,2837.2182842356638,left,1,3,3.0,0.9396943655629002,N24N04,2022-11-17_16h06.26.040,t1_Paradigm,2021.1.4,59.97037253646007,
L,left,Pretarget,0,49,49,49,2838.716606120645,2840.717601569106,left,1,3,3.0,0.7260322444462872,N24N04,2022-11-17_16h06.26.040,t1_Paradigm,2021.1.4,59.97037253646007,
J,left,Distractor,0,50,50,50,2842.2160241859006,2844.21828038604,left,1,3,3.0,0.5886398253815059,N24N04,2022-11-17_16h06.26.040,t1_Paradigm,2021.1.4,59.97037253646007,
Z,left,Distractor,0,51,51,51,2845.715446100781,2847.716381559277,left,1,3,3.0,0.8503612871600126,N24N04,2022-11-17_16h06.26.040,t1_Paradigm,2021.1.4,59.97037253646007,
P,left,Pretarget,0,52,52,52,2849.2148487675427,2851.2155862912346,left,1,3,3.0,1.1884082705309993,N24N04,2022-11-17_16h06.26.040,t1_Paradigm,2021.1.4,59.97037253646007,
L,right,Target,0,53,53,53,2852.714252396712,2854.7134282564925,right,1,3,3.0,1.172405385879756,N24N04,2022-11-17_16h06.26.040,t1_Paradigm,2021.1.4,59.97037253646007,
V,left,Distractor,0,54,54,54,2856.2136467226233,2858.2150316246566,left,1,3,3.0,1.266847556194989,N24N04,2022-11-17_16h06.26.040,t1_Paradigm,2021.1.4,59.97037253646007,
F,left,Distractor,0,55,55,55,2859.713377890586,2861.714304366628,left,1,3,3.0,1.1597167062109293,N24N04,2022-11-17_16h06.26.040,t1_Paradigm,2021.1.4,59.97037253646007,
P,right,Target,0,56,56,56,2863.2291988805296,2865.230216785128,right,1,3,3.0,1.1379900731044472,N24N04,2022-11-17_16h06.26.040,t1_Paradigm,2021.1.4,59.97037253646007,
T,left,Pretarget,0,57,57,57,2866.728863642488,2868.729761887958,left,1,3,3.0,0.9489790157031166,N24N04,2022-11-17_16h06.26.040,t1_Paradigm,2021.1.4,59.97037253646007,
