Letter,CorrAnswer,Stimulus,nback_run.thisRepN,nback_run.thisTrialN,nback_run.thisN,nback_run.thisIndex,fixcross.started,nback_trial.started,trial_resp.keys,trial_resp.corr,currentlevel,trial_resp.rt,Participant,date,expName,psychopyVersion,frameRate,
H,left,Distractor,0,0,0,0,2524.3075363484677,2526.2559949903516,None,0,1,,B25R08,2022-12-02_10h50.12.291,t1_Paradigm,2021.1.4,60.2672714366191,
Q,left,Pretarget,0,1,1,1,2527.754746749153,2529.758274289692,None,0,1,,B25R08,2022-12-02_10h50.12.291,t1_Paradigm,2021.1.4,60.2672714366191,
Q,right,Target,0,2,2,2,2531.254883731657,2533.2547929446446,right,1,1,0.8294051108823624,B25R08,2022-12-02_10h50.12.291,t1_Paradigm,2021.1.4,60.2672714366191,
T,left,Distractor,0,3,3,3,2534.754506147525,2536.756158278644,left,1,1,0.8320414630288724,B25R08,2022-12-02_10h50.12.291,t1_Paradigm,2021.1.4,60.2672714366191,
Q,left,Lure,0,4,4,4,2538.2548019271053,2540.2553954111063,left,1,1,1.1728324841533322,B25R08,2022-12-02_10h50.12.291,t1_Paradigm,2021.1.4,60.2672714366191,
L,left,Distractor,0,5,5,5,2541.7547823581845,2543.7673048704746,left,1,1,0.7328343576518819,B25R08,2022-12-02_10h50.12.291,t1_Paradigm,2021.1.4,60.2672714366191,
V,left,Pretarget,0,6,6,6,2545.254778829345,2547.2561213863955,left,1,1,0.8599820479284972,B25R08,2022-12-02_10h50.12.291,t1_Paradigm,2021.1.4,60.2672714366191,
V,right,Target,0,7,7,7,2548.754565175128,2550.7547890950227,right,1,1,0.8974831787345465,B25R08,2022-12-02_10h50.12.291,t1_Paradigm,2021.1.4,60.2672714366191,
K,left,Distractor,0,8,8,8,2552.2547582980187,2554.257255101227,left,1,1,0.7549373056390323,B25R08,2022-12-02_10h50.12.291,t1_Paradigm,2021.1.4,60.2672714366191,
G,left,Pretarget,0,9,9,9,2555.7546466588683,2557.7559032409335,left,1,1,0.7763514913676772,B25R08,2022-12-02_10h50.12.291,t1_Paradigm,2021.1.4,60.2672714366191,
G,right,Target,0,10,10,10,2559.254670077411,2561.2548144384054,right,1,1,0.8293922787997872,B25R08,2022-12-02_10h50.12.291,t1_Paradigm,2021.1.4,60.2672714366191,
G,right,Target,0,11,11,11,2562.754605916998,2564.754808343161,right,1,1,0.48146469282801263,B25R08,2022-12-02_10h50.12.291,t1_Paradigm,2021.1.4,60.2672714366191,
P,left,Pretarget,0,12,12,12,2566.2547400122858,2568.257255101227,left,1,1,0.8188949905452318,B25R08,2022-12-02_10h50.12.291,t1_Paradigm,2021.1.4,60.2672714366191,
P,right,Target,0,13,13,13,2569.7547772253456,2571.754932814394,right,1,1,0.7452224538428709,B25R08,2022-12-02_10h50.12.291,t1_Paradigm,2021.1.4,60.2672714366191,
G,left,Lure,0,14,14,14,2573.2548067391326,2575.2565640933753,left,1,1,0.8436487267608754,B25R08,2022-12-02_10h50.12.291,t1_Paradigm,2021.1.4,60.2672714366191,
Y,left,Distractor,0,15,15,15,2576.7548949597403,2578.757252534793,left,1,1,0.8632006559637375,B25R08,2022-12-02_10h50.12.291,t1_Paradigm,2021.1.4,60.2672714366191,
B,left,Distractor,0,16,16,16,2580.2548025687283,2582.256486459257,left,1,1,0.69175916997483,B25R08,2022-12-02_10h50.12.291,t1_Paradigm,2021.1.4,60.2672714366191,
T,left,Pretarget,0,17,17,17,2583.7548182880273,2585.7568852163386,left,1,1,0.6636453519167844,B25R08,2022-12-02_10h50.12.291,t1_Paradigm,2021.1.4,60.2672714366191,
T,right,Target,0,18,18,18,2587.2547515611805,2589.2545571550727,right,1,1,0.7337143179902341,B25R08,2022-12-02_10h50.12.291,t1_Paradigm,2021.1.4,60.2672714366191,
S,left,Distractor,0,19,19,19,2590.754619711486,2592.757455923391,left,1,1,0.6547870418871753,B25R08,2022-12-02_10h50.12.291,t1_Paradigm,2021.1.4,60.2672714366191,
T,left,Lure,0,20,20,20,2594.254932814394,2596.256644293928,left,1,1,0.9152953978336882,B25R08,2022-12-02_10h50.12.291,t1_Paradigm,2021.1.4,60.2672714366191,
J,left,Distractor,0,21,21,21,2597.754631901975,2599.756557356537,left,1,1,1.1596167184179649,B25R08,2022-12-02_10h50.12.291,t1_Paradigm,2021.1.4,60.2672714366191,
P,left,Distractor,0,22,22,22,2601.2548099471605,2603.256990439433,left,1,1,0.8751810126123019,B25R08,2022-12-02_10h50.12.291,t1_Paradigm,2021.1.4,60.2672714366191,
F,left,Distractor,0,23,23,23,2604.7543075709837,2606.7561621282657,left,1,1,0.5599370714335237,B25R08,2022-12-02_10h50.12.291,t1_Paradigm,2021.1.4,60.2672714366191,
L,left,Distractor,0,24,24,24,2608.2548654459533,2610.2568467200617,left,1,1,0.8673720464576036,B25R08,2022-12-02_10h50.12.291,t1_Paradigm,2021.1.4,60.2672714366191,
