Letter,CorrAnswer,Stimulus,nback_run.thisRepN,nback_run.thisTrialN,nback_run.thisN,nback_run.thisIndex,fixcross.started,nback_trial.started,trial_resp.keys,trial_resp.corr,currentlevel,trial_resp.rt,Participant,date,expName,psychopyVersion,frameRate
X,left,Distractor,0,38,38,38,1041.271943,1043.273375,None,0,2,,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
C,left,Distractor,0,39,39,39,1044.771343,1046.772893,left,1,2,1.015263446,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
R,left,Distractor,0,40,40,40,1048.270707,1050.270425,left,1,2,0.962500794,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
B,left,Pretarget,0,41,41,41,1051.770207,1053.770495,left,1,2,1.38045885,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
H,left,Distractor,0,42,42,42,1055.269218,1057.271028,left,1,2,1.226131838,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
B,right,Target,0,43,43,43,1058.769003,1060.770122,right,1,2,0.861700906,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
W,left,Pretarget,0,44,44,44,1062.26829,1064.268842,left,1,2,0.954100589,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
L,left,Pretarget,0,45,45,45,1065.767817,1067.769093,left,1,2,1.119067325,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
W,right,Target,0,46,46,46,1069.267234,1071.268241,right,1,2,1.048289066,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
L,right,Target,0,47,47,47,1072.766687,1074.766597,right,1,2,0.945444706,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
W,right,Target,0,48,48,48,1076.265953,1078.266862,right,1,2,0.612063573,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
X,left,Distractor,0,49,49,49,1079.765383,1081.766339,left,1,2,0.687611198,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
R,left,Distractor,0,50,50,50,1083.26481,1085.266425,left,1,2,0.76265741,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
V,left,Pretarget,0,51,51,51,1086.764357,1088.7641,left,1,2,0.872606254,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
Z,left,Distractor,0,52,52,52,1090.263662,1092.264132,left,1,2,0.74780459,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
V,right,Target,0,53,53,53,1093.762382,1095.764704,right,1,2,1.450891285,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
V,left,Lure,0,54,54,54,1097.262568,1099.261964,None,0,2,,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
N,left,Distractor,0,55,55,55,1100.761875,1102.763115,left,1,2,0.815264793,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
B,left,Distractor,0,56,56,56,1104.261404,1106.262764,left,1,2,1.01305761,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
V,left,Lure,0,57,57,57,1107.777458,1109.777927,left,1,2,1.027820926,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
J,left,Distractor,0,58,58,58,1111.27651,1113.276725,left,1,2,1.022705094,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
H,left,Distractor,0,59,59,59,1114.776223,1116.776386,left,1,2,1.020560531,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
X,left,Pretarget,0,60,60,60,1118.275673,1120.277372,left,1,2,1.062101524,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
P,left,Distractor,0,61,61,61,1121.775162,1123.775964,left,1,2,0.983309305,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
X,right,Target,0,62,62,62,1125.274159,1127.275731,right,1,2,0.838552784,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
Q,left,Distractor,0,63,63,63,1128.773928,1130.775728,left,1,2,0.815306498,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
B,left,Pretarget,0,0,0,0,1149.077037,1151.072398,None,0,2,,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
F,left,Distractor,0,1,1,1,1152.569255,1154.571055,None,0,2,,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
B,right,Target,0,2,2,2,1156.06939,1158.071263,right,1,2,0.698529058,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
V,left,Distractor,0,3,3,3,1159.568801,1161.569951,left,1,2,0.733914178,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
G,left,Pretarget,0,4,4,4,1163.068176,1165.069364,left,1,2,0.874985323,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
B,left,Lure,0,5,5,5,1166.567625,1168.566625,left,1,2,1.079415858,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
G,right,Target,0,6,6,6,1170.067082,1172.068214,right,1,2,0.834299589,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
Y,left,Pretarget,0,7,7,7,1173.566441,1175.567228,left,1,2,0.59211834,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
P,left,Distractor,0,8,8,8,1177.065816,1179.066514,left,1,2,0.782141329,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
Y,right,Target,0,9,9,9,1180.565271,1182.564101,right,1,2,0.769755799,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
X,left,Distractor,0,10,10,10,1184.064648,1186.064657,left,1,2,0.636629319,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
Y,right,Target,0,11,11,11,1187.564083,1189.565605,right,1,2,0.89804362,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
N,left,Distractor,0,12,12,12,1191.062889,1193.064591,left,1,2,1.060344169,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
Y,right,Target,0,13,13,13,1194.562787,1196.564338,right,1,2,0.670188112,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
Y,left,Lure,0,14,14,14,1198.062298,1200.061659,left,1,2,0.984464835,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
K,left,Distractor,0,15,15,15,1201.561762,1203.563295,None,0,2,,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
T,left,Pretarget,0,16,16,16,1205.06147,1207.06079,left,1,2,0.99733638,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
J,left,Distractor,0,17,17,17,1208.56043,1210.562086,left,1,2,0.960946508,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
T,right,Target,0,18,18,18,1212.060022,1214.060378,right,1,2,1.249682566,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
S,left,Pretarget,0,19,19,19,1215.559367,1217.56094,left,1,2,0.703987186,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
R,left,Distractor,0,20,20,20,1219.058787,1221.058842,left,1,2,0.773385996,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
S,right,Target,0,21,21,21,1222.558441,1224.558477,right,1,2,0.522794277,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
Q,left,Distractor,0,22,22,22,1226.057745,1228.058925,left,1,2,0.784977541,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
D,left,Distractor,0,23,23,23,1229.557305,1231.559156,left,1,2,1.194675582,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
F,left,Distractor,0,24,24,24,1233.056801,1235.056389,left,1,2,0.978884481,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
Z,left,Distractor,0,25,25,25,1236.555869,1238.557351,left,1,2,0.885458872,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
P,left,Distractor,0,26,26,26,1240.055499,1242.055977,left,1,2,1.100859236,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
H,left,Distractor,0,27,27,27,1243.571204,1245.572201,left,1,2,0.992714583,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
Z,left,Pretarget,0,28,28,28,1247.070808,1249.070298,left,1,2,1.314892342,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
J,left,Pretarget,0,29,29,29,1250.570089,1252.572175,None,0,2,,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
Z,right,Target,0,30,30,30,1254.0698,1256.069579,right,1,2,0.71934591,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
J,right,Target,0,31,31,31,1257.569129,1259.570169,right,1,2,1.059174846,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
V,left,Pretarget,0,32,32,32,1261.06817,1263.070556,left,1,2,0.852245583,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
Z,left,Lure,0,33,33,33,1264.567942,1266.569075,left,1,2,1.092151703,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
V,right,Target,0,34,34,34,1268.067259,1270.067869,right,1,2,0.605461464,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
X,left,Distractor,0,35,35,35,1271.566786,1273.568036,left,1,2,0.774896974,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
S,left,Distractor,0,36,36,36,1275.066189,1277.067316,left,1,2,1.119967175,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
Q,left,Distractor,0,37,37,37,1278.565456,1280.566593,left,1,2,0.819968715,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
P,left,Distractor,0,38,38,38,1282.065038,1284.066309,left,1,2,1.124313724,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
S,left,Lure,0,39,39,39,1285.564372,1287.566151,left,1,2,0.873089383,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
K,left,Pretarget,0,40,40,40,1289.063989,1291.065366,left,1,2,1.161281682,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
L,left,Distractor,0,41,41,41,1292.563532,1294.563959,left,1,2,0.985019822,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
K,right,Target,0,42,42,42,1296.062698,1298.062537,right,1,2,1.196420105,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
B,left,Distractor,0,43,43,43,1299.562123,1301.574185,left,1,2,0.900635702,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
N,left,Distractor,0,44,44,44,1303.061553,1305.062111,left,1,2,0.955282104,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
S,left,Pretarget,0,45,45,45,1306.560841,1308.560969,None,0,2,,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
Z,left,Distractor,0,46,46,46,1310.060114,1312.059958,left,1,2,1.275114157,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
S,right,Target,0,47,47,47,1313.559721,1315.558736,right,1,2,1.12296443,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
C,left,Distractor,0,48,48,48,1317.05901,1319.059435,left,1,2,1.197363263,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
T,left,Pretarget,0,49,49,49,1320.55861,1322.56042,left,1,2,1.067677386,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
S,left,Lure,0,50,50,50,1324.058096,1326.058722,left,1,2,1.397741425,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
T,right,Target,0,51,51,51,1327.557313,1329.558362,right,1,2,0.877707971,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
N,left,Pretarget,0,52,52,52,1331.056873,1333.058118,left,1,2,0.699924547,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
B,left,Distractor,0,53,53,53,1334.556232,1336.55713,left,1,2,1.205006054,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
N,right,Target,0,54,54,54,1338.056032,1340.055482,right,1,2,0.792229594,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
N,left,Lure,0,55,55,55,1341.554999,1343.554915,None,0,2,,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
X,left,Distractor,0,56,56,56,1345.054581,1347.054333,left,1,2,1.319193978,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
W,left,Distractor,0,57,57,57,1348.553629,1350.55446,left,1,2,1.141398685,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
S,left,Distractor,0,58,58,58,1352.06994,1354.071417,left,1,2,0.918058467,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
L,left,Distractor,0,59,59,59,1355.569408,1357.571479,left,1,2,1.131812474,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
K,left,Pretarget,0,60,60,60,1359.068814,1361.069601,left,1,2,0.992755004,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
V,left,Pretarget,0,61,61,61,1362.567982,1364.569493,left,1,2,0.978478025,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
K,right,Target,0,62,62,62,1366.067606,1368.06811,right,1,2,0.736739482,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
V,right,Target,0,63,63,63,1369.56702,1371.568021,right,1,2,0.648704312,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
R,left,Distractor,0,0,0,0,1439.979879,1441.973327,None,0,3,,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
P,left,Lure,0,1,1,1,1443.471213,1445.4726,None,0,3,,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
V,left,Distractor,0,2,2,2,1446.970741,1448.971782,None,0,3,,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
P,left,Pretarget,0,3,3,3,1450.470198,1452.471202,None,0,3,,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
Z,left,Distractor,0,4,4,4,1453.96961,1455.970089,left,1,3,1.129578408,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
L,left,Pretarget,0,5,5,5,1457.469044,1459.46949,left,1,3,0.907366131,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
P,right,Target,0,6,6,6,1460.968464,1462.970104,right,1,3,0.664146445,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
S,left,Distractor,0,7,7,7,1464.467873,1466.46729,left,1,3,0.774441115,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
L,right,Target,0,8,8,8,1467.967313,1469.967735,right,1,3,0.735071632,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
D,left,Distractor,0,9,9,9,1471.466679,1473.467868,left,1,3,1.083674827,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
G,left,Distractor,0,10,10,10,1474.965879,1476.968264,left,1,3,0.819737738,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
M,left,Pretarget,0,11,11,11,1478.465537,1480.477868,left,1,3,1.016317602,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
Y,left,Distractor,0,12,12,12,1481.964868,1483.965478,left,1,3,0.838688484,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
V,left,Distractor,0,13,13,13,1485.464427,1487.466132,left,1,3,1.00343547,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
M,right,Target,0,14,14,14,1488.963712,1490.964921,right,1,3,0.692315762,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
S,left,Pretarget,0,15,15,15,1492.4632,1494.464711,left,1,3,1.06219616,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
Q,left,Distractor,0,16,16,16,1495.962539,1497.963283,left,1,3,0.869611887,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
R,left,Pretarget,0,17,17,17,1499.461902,1501.461609,left,1,3,1.077088438,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
S,right,Target,0,18,18,18,1502.961456,1504.962183,right,1,3,0.747978144,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
F,left,Distractor,0,19,19,19,1506.460839,1508.462112,left,1,3,0.908588066,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
R,right,Target,0,20,20,20,1509.960264,1511.96179,left,0,3,1.12312451,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
P,left,Distractor,0,21,21,21,1513.45886,1515.462253,None,0,3,,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
L,left,Distractor,0,22,22,22,1516.959009,1518.960238,left,1,3,0.769133764,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
R,right,Target,0,23,23,23,1520.458454,1522.460564,right,1,3,1.195403482,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
H,left,Pretarget,0,24,24,24,1523.957823,1525.959042,left,1,3,1.031627243,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
G,left,Pretarget,0,25,25,25,1527.457276,1529.458051,left,1,3,0.850638043,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
T,left,Distractor,0,26,26,26,1530.956894,1532.958644,left,1,3,1.060283217,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
H,right,Target,0,27,27,27,1534.456182,1536.457828,left,0,3,0.577079456,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
G,right,Target,0,28,28,28,1537.972182,1539.974328,None,0,3,,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
D,left,Distractor,0,29,29,29,1541.471567,1543.471579,left,1,3,1.052485479,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
N,left,Pretarget,0,30,30,30,1544.971093,1546.972574,left,1,3,1.021062587,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
V,left,Distractor,0,31,31,31,1548.470411,1550.471293,left,1,3,1.326158272,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
R,left,Distractor,0,32,32,32,1551.970856,1553.971793,left,1,3,1.058245802,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
N,right,Target,0,33,33,33,1555.46935,1557.470829,left,0,3,1.036563747,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
Z,left,Distractor,0,34,34,34,1558.968689,1560.969497,left,1,3,0.900721677,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
N,left,Lure,0,35,35,35,1562.468102,1564.469653,left,1,3,1.172183501,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
Y,left,Pretarget,0,36,36,36,1565.967547,1567.96902,left,1,3,1.223583386,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
Y,left,Lure,0,37,37,37,1569.466786,1571.466659,None,0,3,,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
B,left,Distractor,0,38,38,38,1572.966318,1574.9672,None,0,3,,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
Y,right,Target,0,39,39,39,1576.465779,1578.467259,right,1,3,0.892339437,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
J,left,Distractor,0,40,40,40,1579.965192,1581.966736,left,1,3,0.813433013,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
X,left,Distractor,0,41,41,41,1583.464603,1585.466119,left,1,3,0.946704496,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
W,left,Pretarget,0,42,42,42,1586.963947,1588.96554,left,1,3,0.953096158,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
S,left,Pretarget,0,43,43,43,1590.463622,1592.465657,left,1,3,1.004215661,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
R,left,Distractor,0,44,44,44,1593.962824,1595.964334,left,1,3,1.130248564,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
W,right,Target,0,45,45,45,1597.462166,1599.464083,right,1,3,0.822160436,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
S,right,Target,0,46,46,46,1600.961819,1602.962295,right,1,3,0.679183084,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
D,left,Distractor,0,47,47,47,1604.461177,1606.460326,left,1,3,0.939724482,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
T,left,Distractor,0,48,48,48,1607.960492,1609.961625,left,1,3,0.765346694,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
S,right,Target,0,49,49,49,1611.459897,1613.460298,right,1,3,0.629782438,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
K,left,Distractor,0,50,50,50,1614.959409,1616.960631,left,1,3,1.162042304,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
S,left,Lure,0,51,51,51,1618.458774,1620.460309,right,0,3,0.960139048,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
T,left,Pretarget,0,52,52,52,1621.958193,1623.959566,left,1,3,1.15870532,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
V,left,Distractor,0,53,53,53,1625.457725,1627.457482,left,1,3,1.228213202,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
B,left,Distractor,0,54,54,54,1628.957069,1630.958998,left,1,3,1.367118292,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
T,right,Target,0,55,55,55,1632.456506,1634.45778,right,1,3,0.92537051,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
Y,left,Pretarget,0,56,56,56,1635.955863,1637.957902,left,1,3,0.81700322,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
T,left,Lure,0,57,57,57,1639.472148,1641.471878,right,0,3,0.637799284,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
P,left,Pretarget,0,58,58,58,1642.9715,1644.970534,left,1,3,1.204291306,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
Y,right,Target,0,59,59,59,1646.470799,1648.471676,right,1,3,0.935742686,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
R,left,Distractor,0,60,60,60,1649.970144,1651.971096,left,1,3,0.893891799,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
P,right,Target,0,61,61,61,1653.469554,1655.469262,right,1,3,0.963156834,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
L,left,Distractor,0,62,62,62,1656.968994,1658.970412,left,1,3,0.743309511,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
V,left,Distractor,0,63,63,63,1660.468242,1662.469108,left,1,3,0.848711947,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
H,left,Lure,0,0,0,0,1710.182876,1712.162099,None,0,3,,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
B,left,Distractor,0,1,1,1,1713.659584,1715.660847,None,0,3,,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
T,left,Distractor,0,2,2,2,1717.158845,1719.160727,None,0,3,,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
R,left,Distractor,0,3,3,3,1720.658295,1722.659708,left,1,3,0.914866806,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
H,left,Pretarget,0,4,4,4,1724.157837,1726.158996,left,1,3,0.73807434,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
K,left,Distractor,0,5,5,5,1727.657203,1729.65819,left,1,3,0.888175104,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
G,left,Distractor,0,6,6,6,1731.156539,1733.157317,left,1,3,0.744448679,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
H,right,Target,0,7,7,7,1734.656003,1736.655982,right,1,3,0.380227872,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
Y,left,Pretarget,0,8,8,8,1738.155453,1740.156976,left,1,3,1.083213193,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
S,left,Distractor,0,9,9,9,1741.654787,1743.654294,left,1,3,0.769941223,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
P,left,Distractor,0,10,10,10,1745.154141,1747.155864,left,1,3,0.913291026,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
Y,right,Target,0,11,11,11,1748.654218,1750.655255,None,0,3,,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
H,left,Lure,0,12,12,12,1752.153043,1754.155343,left,1,3,1.130522208,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
Q,left,Distractor,0,13,13,13,1755.652679,1757.654356,left,1,3,1.153704014,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
