Letter,CorrAnswer,Stimulus,finaln_nback_run.thisRepN,finaln_nback_run.thisTrialN,finaln_nback_run.thisN,finaln_nback_run.thisIndex,finaln_fixcross.started,finaln_nback_trial.started,finaln_trial_resp.keys,finaln_trial_resp.corr,finaln_trial_resp.rt,finaln_level,finaln_money,Participant,date,expName,psychopyVersion,frameRate,
F,left,Distractor,0,0,0,0,5165.32611643555,5167.318105335755,left,1,1.0635613977356115,3,3.0,W19A12,2022-12-09_12h42.14.434,t1_Paradigm,2021.1.4,59.87531957832585,
P,left,Pretarget,0,1,1,1,5168.816089568281,5170.817177412246,left,1,0.8318172704457538,3,3.0,W19A12,2022-12-09_12h42.14.434,t1_Paradigm,2021.1.4,59.87531957832585,
B,left,Distractor,0,2,2,2,5172.315486297681,5174.317443518565,left,1,0.9205684634216595,3,3.0,W19A12,2022-12-09_12h42.14.434,t1_Paradigm,2021.1.4,59.87531957832585,
K,left,Pretarget,0,3,3,3,5175.814836510617,5177.816443414311,left,1,0.5296231363317929,3,3.0,W19A12,2022-12-09_12h42.14.434,t1_Paradigm,2021.1.4,59.87531957832585,
H,left,Distractor,0,4,4,4,5179.314323706567,5181.315480523233,left,1,0.5956053156987764,3,3.0,W19A12,2022-12-09_12h42.14.434,t1_Paradigm,2021.1.4,59.87531957832585,
P,right,Target,0,5,5,5,5182.813753799506,5184.814832981778,left,0,0.5913245165866101,3,3.0,W19A12,2022-12-09_12h42.14.434,t1_Paradigm,2021.1.4,59.87531957832585,
L,left,Distractor,0,6,6,6,5186.31309278433,5188.313903133443,left,1,0.7505266788066365,3,3.0,W19A12,2022-12-09_12h42.14.434,t1_Paradigm,2021.1.4,59.87531957832585,
K,right,Target,0,7,7,7,5189.812605644533,5191.8134054071415,right,1,0.970940996252466,3,3.0,W19A12,2022-12-09_12h42.14.434,t1_Paradigm,2021.1.4,59.87531957832585,
Z,left,Pretarget,0,8,8,8,5193.311984088155,5195.31291666333,left,1,0.6734976380830631,3,3.0,W19A12,2022-12-09_12h42.14.434,t1_Paradigm,2021.1.4,59.87531957832585,
S,left,Pretarget,0,9,9,9,5196.811577790781,5198.812324941653,left,1,0.6490142516995547,3,3.0,W19A12,2022-12-09_12h42.14.434,t1_Paradigm,2021.1.4,59.87531957832585,
N,left,Distractor,0,10,10,10,5200.310563891981,5202.312527528935,left,1,0.6726154290372506,3,3.0,W19A12,2022-12-09_12h42.14.434,t1_Paradigm,2021.1.4,59.87531957832585,
M,left,Distractor,0,11,11,11,5203.810234266595,5205.811425409222,left,1,0.7138142709445674,3,3.0,W19A12,2022-12-09_12h42.14.434,t1_Paradigm,2021.1.4,59.87531957832585,
Z,right,Target,0,12,12,12,5207.310195288999,5209.311054079415,left,0,1.1133154218114214,3,3.0,W19A12,2022-12-09_12h42.14.434,t1_Paradigm,2021.1.4,59.87531957832585,
S,right,Target,0,13,13,13,5210.809229189894,5212.811007402532,right,1,1.2840132491692202,3,3.0,W19A12,2022-12-09_12h42.14.434,t1_Paradigm,2021.1.4,59.87531957832585,
Q,left,Distractor,0,14,14,14,5214.308479632993,5216.309372749369,left,1,0.6568457016401226,3,3.0,W19A12,2022-12-09_12h42.14.434,t1_Paradigm,2021.1.4,59.87531957832585,
V,left,Lure,0,15,15,15,5217.807919991654,5219.80879963428,left,1,0.6977551789750578,3,3.0,W19A12,2022-12-09_12h42.14.434,t1_Paradigm,2021.1.4,59.87531957832585,
Z,right,Target,0,16,16,16,5221.307306134564,5223.308403923424,left,0,1.219580228891573,3,3.0,W19A12,2022-12-09_12h42.14.434,t1_Paradigm,2021.1.4,59.87531957832585,
X,left,Distractor,0,17,17,17,5224.806816428332,5226.807969395362,left,1,0.5427013241132954,3,3.0,W19A12,2022-12-09_12h42.14.434,t1_Paradigm,2021.1.4,59.87531957832585,
V,left,Pretarget,0,18,18,18,5228.306227914698,5230.307181342083,left,1,0.8084971167845652,3,3.0,W19A12,2022-12-09_12h42.14.434,t1_Paradigm,2021.1.4,59.87531957832585,
E,left,Distractor,0,19,19,19,5231.805129965433,5233.807692542119,left,1,0.5382540280843386,3,3.0,W19A12,2022-12-09_12h42.14.434,t1_Paradigm,2021.1.4,59.87531957832585,
R,left,Distractor,0,20,20,20,5235.305067248395,5237.306344687095,left,1,0.665537225198932,3,3.0,W19A12,2022-12-09_12h42.14.434,t1_Paradigm,2021.1.4,59.87531957832585,
G,left,Distractor,0,21,21,21,5238.804529742469,5240.803397627664,left,1,0.7496178430737928,3,3.0,W19A12,2022-12-09_12h42.14.434,t1_Paradigm,2021.1.4,59.87531957832585,
V,right,Target,0,22,22,22,5242.3040156552015,5244.304886956932,right,1,1.3591941421182128,3,3.0,W19A12,2022-12-09_12h42.14.434,t1_Paradigm,2021.1.4,59.87531957832585,
T,left,Pretarget,0,23,23,23,5245.803309727562,5247.804114943821,left,1,0.9110861597437179,3,3.0,W19A12,2022-12-09_12h42.14.434,t1_Paradigm,2021.1.4,59.87531957832585,
B,left,Distractor,0,24,24,24,5249.3028107180435,5251.305090987837,left,1,0.6895997176907258,3,3.0,W19A12,2022-12-09_12h42.14.434,t1_Paradigm,2021.1.4,59.87531957832585,
S,left,Pretarget,0,25,25,25,5252.802285402649,5254.80338607874,left,1,0.7843277968058828,3,3.0,W19A12,2022-12-09_12h42.14.434,t1_Paradigm,2021.1.4,59.87531957832585,
G,left,Lure,0,26,26,26,5256.301745971912,5258.303114839553,right,0,1.1188332384335808,3,3.0,W19A12,2022-12-09_12h42.14.434,t1_Paradigm,2021.1.4,59.87531957832585,
T,right,Target,0,27,27,27,5259.801053518007,5261.80218082077,right,1,1.2292460320604732,3,3.0,W19A12,2022-12-09_12h42.14.434,t1_Paradigm,2021.1.4,59.87531957832585,
H,left,Distractor,0,28,28,28,5263.300503821563,5265.302045602191,right,0,0.8289836149779148,3,3.0,W19A12,2022-12-09_12h42.14.434,t1_Paradigm,2021.1.4,59.87531957832585,
S,right,Target,0,29,29,29,5266.816557299477,5268.818043260326,left,0,0.5920408703386784,3,3.0,W19A12,2022-12-09_12h42.14.434,t1_Paradigm,2021.1.4,59.87531957832585,
D,left,Distractor,0,30,30,30,5270.315981617969,5272.316867997462,left,1,0.6259488158248132,3,3.0,W19A12,2022-12-09_12h42.14.434,t1_Paradigm,2021.1.4,59.87531957832585,
Z,left,Distractor,0,31,31,31,5273.815497365402,5275.816534201644,left,1,0.6545644694269868,3,3.0,W19A12,2022-12-09_12h42.14.434,t1_Paradigm,2021.1.4,59.87531957832585,
J,left,Pretarget,0,32,32,32,5277.314236768871,5279.315242807992,left,1,0.639007434627274,3,3.0,W19A12,2022-12-09_12h42.14.434,t1_Paradigm,2021.1.4,59.87531957832585,
C,left,Pretarget,0,33,33,33,5280.814456679524,5282.815551581152,left,1,0.8137056790292263,3,3.0,W19A12,2022-12-09_12h42.14.434,t1_Paradigm,2021.1.4,59.87531957832585,
H,left,Distractor,0,34,34,34,5284.313721879589,5286.314823518085,right,0,0.6261724157375284,3,3.0,W19A12,2022-12-09_12h42.14.434,t1_Paradigm,2021.1.4,59.87531957832585,
B,left,Pretarget,0,35,35,35,5287.813120854626,5289.814077169227,left,1,0.5612902708380716,3,3.0,W19A12,2022-12-09_12h42.14.434,t1_Paradigm,2021.1.4,59.87531957832585,
J,right,Target,0,36,36,36,5291.3125711581815,5293.313863995441,right,1,0.720289685370517,3,3.0,W19A12,2022-12-09_12h42.14.434,t1_Paradigm,2021.1.4,59.87531957832585,
C,right,Target,0,37,37,37,5294.812103908189,5296.812861324754,left,0,0.5416378612135304,3,3.0,W19A12,2022-12-09_12h42.14.434,t1_Paradigm,2021.1.4,59.87531957832585,
H,left,Distractor,0,38,38,38,5298.311527905869,5300.312543569089,right,0,1.0272955480468227,3,3.0,W19A12,2022-12-09_12h42.14.434,t1_Paradigm,2021.1.4,59.87531957832585,
B,right,Target,0,39,39,39,5301.810953186781,5303.812897896336,right,1,0.6916255904798163,3,3.0,W19A12,2022-12-09_12h42.14.434,t1_Paradigm,2021.1.4,59.87531957832585,
F,left,Pretarget,0,40,40,40,5305.310333555215,5307.3115686479,left,1,0.725518458217266,3,3.0,W19A12,2022-12-09_12h42.14.434,t1_Paradigm,2021.1.4,59.87531957832585,
M,left,Distractor,0,41,41,41,5308.809732851063,5310.810949337145,left,1,0.6520070255792234,3,3.0,W19A12,2022-12-09_12h42.14.434,t1_Paradigm,2021.1.4,59.87531957832585,
W,left,Pretarget,0,42,42,42,5312.309160377583,5314.310337404866,left,1,0.5174342152749887,3,3.0,W19A12,2022-12-09_12h42.14.434,t1_Paradigm,2021.1.4,59.87531957832585,
Z,left,Distractor,0,43,43,43,5315.8090126476745,5317.808224754786,left,1,0.6212503308343003,3,3.0,W19A12,2022-12-09_12h42.14.434,t1_Paradigm,2021.1.4,59.87531957832585,
F,right,Target,0,44,44,44,5319.308157225692,5321.30882577975,None,0,,3,3.0,W19A12,2022-12-09_12h42.14.434,t1_Paradigm,2021.1.4,59.87531957832585,
B,left,Lure,0,45,45,45,5322.807487869621,5324.8083206749725,right,0,1.0766658913926221,3,3.0,W19A12,2022-12-09_12h42.14.434,t1_Paradigm,2021.1.4,59.87531957832585,
W,right,Target,0,46,46,46,5326.306930153107,5328.308403923424,left,0,0.9047101943287998,3,3.0,W19A12,2022-12-09_12h42.14.434,t1_Paradigm,2021.1.4,59.87531957832585,
X,left,Distractor,0,47,47,47,5329.805972394868,5331.807595017919,left,1,0.7499614234111505,3,3.0,W19A12,2022-12-09_12h42.14.434,t1_Paradigm,2021.1.4,59.87531957832585,
T,left,Distractor,0,48,48,48,5333.305730669599,5335.307135467214,left,1,0.8559798535425216,3,3.0,W19A12,2022-12-09_12h42.14.434,t1_Paradigm,2021.1.4,59.87531957832585,
L,left,Pretarget,0,49,49,49,5336.805226848024,5338.807094885589,left,1,0.7657484741794178,3,3.0,W19A12,2022-12-09_12h42.14.434,t1_Paradigm,2021.1.4,59.87531957832585,
J,left,Distractor,0,50,50,50,5340.30478462069,5342.305841667534,left,1,0.7789142412657384,3,3.0,W19A12,2022-12-09_12h42.14.434,t1_Paradigm,2021.1.4,59.87531957832585,
Z,left,Distractor,0,51,51,51,5343.804052387175,5345.804964110124,left,1,0.7915978409873787,3,3.0,W19A12,2022-12-09_12h42.14.434,t1_Paradigm,2021.1.4,59.87531957832585,
P,left,Pretarget,0,52,52,52,5347.303381747901,5349.30427454345,left,1,0.6039086672972189,3,3.0,W19A12,2022-12-09_12h42.14.434,t1_Paradigm,2021.1.4,59.87531957832585,
L,right,Target,0,53,53,53,5350.802882738382,5352.803984056081,right,1,0.7834401340951445,3,3.0,W19A12,2022-12-09_12h42.14.434,t1_Paradigm,2021.1.4,59.87531957832585,
V,left,Distractor,0,54,54,54,5354.302618877671,5356.303504615556,left,1,1.1997561894968385,3,3.0,W19A12,2022-12-09_12h42.14.434,t1_Paradigm,2021.1.4,59.87531957832585,
F,left,Distractor,0,55,55,55,5357.8017926487955,5359.8025638599065,left,1,0.7925005814613542,3,3.0,W19A12,2022-12-09_12h42.14.434,t1_Paradigm,2021.1.4,59.87531957832585,
P,right,Target,0,56,56,56,5361.30120028551,5363.302016088288,left,0,0.5762502907309681,3,3.0,W19A12,2022-12-09_12h42.14.434,t1_Paradigm,2021.1.4,59.87531957832585,
T,left,Pretarget,0,57,57,57,5364.800521946949,5366.801604016451,left,1,0.8006701580743538,3,3.0,W19A12,2022-12-09_12h42.14.434,t1_Paradigm,2021.1.4,59.87531957832585,
D,left,Distractor,0,58,58,58,5368.316583444946,5370.317746356872,left,1,0.8250974038965069,3,3.0,W19A12,2022-12-09_12h42.14.434,t1_Paradigm,2021.1.4,59.87531957832585,
V,left,Distractor,0,59,59,59,5371.816164957054,5373.818077265474,left,1,0.8202917705930304,3,3.0,W19A12,2022-12-09_12h42.14.434,t1_Paradigm,2021.1.4,59.87531957832585,
Z,left,Distractor,0,60,60,60,5375.31480362828,5377.316464106116,left,1,0.641798102442408,3,3.0,W19A12,2022-12-09_12h42.14.434,t1_Paradigm,2021.1.4,59.87531957832585,
T,right,Target,0,61,61,61,5378.814993704233,5380.8161842052505,left,0,1.082091316653532,3,3.0,W19A12,2022-12-09_12h42.14.434,t1_Paradigm,2021.1.4,59.87531957832585,
B,left,Distractor,0,62,62,62,5382.314426363606,5384.315820895514,left,1,0.7481697370239999,3,3.0,W19A12,2022-12-09_12h42.14.434,t1_Paradigm,2021.1.4,59.87531957832585,
J,left,Distractor,0,63,63,63,5385.813809940082,5387.814806034308,left,1,0.9157336370262783,3,3.0,W19A12,2022-12-09_12h42.14.434,t1_Paradigm,2021.1.4,59.87531957832585,
