Letter,CorrAnswer,Stimulus,nback_run.thisRepN,nback_run.thisTrialN,nback_run.thisN,nback_run.thisIndex,fixcross.started,nback_trial.started,trial_resp.keys,trial_resp.corr,currentlevel,trial_resp.rt,Participant,date,expName,psychopyVersion,frameRate,
H,left,Distractor,0,0,0,0,37.59343068175531,39.57725584725722,None,0,1,,Z02T02,2022-11-11_10h52.56.135,t1_Paradigm,2021.1.4,60.038520949711604,
Q,left,Pretarget,0,1,1,1,41.07841394230945,43.077150945018275,left,1,1,0.8166969717581196,Z02T02,2022-11-11_10h52.56.135,t1_Paradigm,2021.1.4,60.038520949711604,
Q,right,Target,0,2,2,2,44.573984308934996,46.5741459931196,None,0,1,,Z02T02,2022-11-11_10h52.56.135,t1_Paradigm,2021.1.4,60.038520949711604,
T,left,Distractor,0,3,3,3,48.07394998312566,50.075547897656634,left,1,1,0.6950106955373485,Z02T02,2022-11-11_10h52.56.135,t1_Paradigm,2021.1.4,60.038520949711604,
Q,left,Lure,0,4,4,4,51.57307996822783,53.585333319646,left,1,1,1.2967212757134803,Z02T02,2022-11-11_10h52.56.135,t1_Paradigm,2021.1.4,60.038520949711604,
L,left,Distractor,0,5,5,5,55.07242777785632,57.07422811841934,left,1,1,0.7446637803045633,Z02T02,2022-11-11_10h52.56.135,t1_Paradigm,2021.1.4,60.038520949711604,
V,left,Pretarget,0,6,6,6,58.57182274537172,60.57452838904828,left,1,1,1.2166086870602157,Z02T02,2022-11-11_10h52.56.135,t1_Paradigm,2021.1.4,60.038520949711604,
V,right,Target,0,7,7,7,62.07055269043758,64.0709998883608,right,1,1,0.6976601988717448,Z02T02,2022-11-11_10h52.56.135,t1_Paradigm,2021.1.4,60.038520949711604,
K,left,Distractor,0,8,8,8,65.57069544730712,67.57349797317329,left,1,1,0.7358080423764477,Z02T02,2022-11-11_10h52.56.135,t1_Paradigm,2021.1.4,60.038520949711604,
G,left,Pretarget,0,9,9,9,69.07010068048521,71.0694173723241,left,1,1,0.8090798501725658,Z02T02,2022-11-11_10h52.56.135,t1_Paradigm,2021.1.4,60.038520949711604,
G,right,Target,0,10,10,10,72.56981067551897,74.56936187358588,right,1,1,0.7762278053169211,Z02T02,2022-11-11_10h52.56.135,t1_Paradigm,2021.1.4,60.038520949711604,
G,right,Target,0,11,11,11,76.0690381844147,78.06853356294187,right,1,1,0.42191744610818205,Z02T02,2022-11-11_10h52.56.135,t1_Paradigm,2021.1.4,60.038520949711604,
P,left,Pretarget,0,12,12,12,79.56867952783068,81.57024055013699,left,1,1,0.9014319957600492,Z02T02,2022-11-11_10h52.56.135,t1_Paradigm,2021.1.4,60.038520949711604,
P,right,Target,0,13,13,13,83.06803247029075,85.0677569014124,right,1,1,0.6345860435753821,Z02T02,2022-11-11_10h52.56.135,t1_Paradigm,2021.1.4,60.038520949711604,
G,left,Lure,0,14,14,14,86.5674675380501,88.5669978839901,left,1,1,1.3986416603679572,Z02T02,2022-11-11_10h52.56.135,t1_Paradigm,2021.1.4,60.038520949711604,
Y,left,Distractor,0,15,15,15,90.06677845545391,92.0684469464145,left,1,1,0.7604950359104805,Z02T02,2022-11-11_10h52.56.135,t1_Paradigm,2021.1.4,60.038520949711604,
B,left,Distractor,0,16,16,16,93.56555202958543,95.56503618004444,left,1,1,0.6288661447433697,Z02T02,2022-11-11_10h52.56.135,t1_Paradigm,2021.1.4,60.038520949711604,
T,left,Pretarget,0,17,17,17,97.06549139801655,99.06722950300082,left,1,1,0.9326017551716177,Z02T02,2022-11-11_10h52.56.135,t1_Paradigm,2021.1.4,60.038520949711604,
T,right,Target,0,18,18,18,100.56472468134734,102.56457326282543,right,1,1,0.637640078172808,Z02T02,2022-11-11_10h52.56.135,t1_Paradigm,2021.1.4,60.038520949711604,
S,left,Distractor,0,19,19,19,104.06354541336623,106.06792917206167,left,1,1,0.6587514131329044,Z02T02,2022-11-11_10h52.56.135,t1_Paradigm,2021.1.4,60.038520949711604,
T,left,Lure,0,20,20,20,107.56391690202827,109.563600912104,None,0,1,,Z02T02,2022-11-11_10h52.56.135,t1_Paradigm,2021.1.4,60.038520949711604,
J,left,Distractor,0,21,21,21,111.06308634577044,113.06454535305556,left,1,1,0.6176598909019049,Z02T02,2022-11-11_10h52.56.135,t1_Paradigm,2021.1.4,60.038520949711604,
P,left,Distractor,0,22,22,22,114.56266320799386,116.56401185940649,left,1,1,0.7981154810040607,Z02T02,2022-11-11_10h52.56.135,t1_Paradigm,2021.1.4,60.038520949711604,
F,left,Distractor,0,23,23,23,118.06194461161795,120.06397689199366,left,1,1,0.6712039825638385,Z02T02,2022-11-11_10h52.56.135,t1_Paradigm,2021.1.4,60.038520949711604,
L,left,Distractor,0,24,24,24,121.56166006028525,123.56331732317722,left,1,1,0.7535573728628151,Z02T02,2022-11-11_10h52.56.135,t1_Paradigm,2021.1.4,60.038520949711604,
W,left,Pretarget,0,25,25,25,125.06067744390157,127.06049907801525,left,1,1,0.6832866673421449,Z02T02,2022-11-11_10h52.56.135,t1_Paradigm,2021.1.4,60.038520949711604,
W,right,Target,0,26,26,26,128.5603534339284,130.55986549415684,right,1,1,0.7655409298381528,Z02T02,2022-11-11_10h52.56.135,t1_Paradigm,2021.1.4,60.038520949711604,
V,left,Distractor,0,27,27,27,132.06036113317532,134.07803988723163,left,1,1,0.6494789534672236,Z02T02,2022-11-11_10h52.56.135,t1_Paradigm,2021.1.4,60.038520949711604,
W,left,Lure,0,28,28,28,135.57587960687624,137.57765171686788,left,1,1,1.1517274543593885,Z02T02,2022-11-11_10h52.56.135,t1_Paradigm,2021.1.4,60.038520949711604,
R,left,Pretarget,0,29,29,29,139.07521137640697,141.0777178020703,left,1,1,0.6543237045693786,Z02T02,2022-11-11_10h52.56.135,t1_Paradigm,2021.1.4,60.038520949711604,
R,right,Target,0,30,30,30,142.57458420858802,144.5743731209027,right,1,1,0.6050790006893294,Z02T02,2022-11-11_10h52.56.135,t1_Paradigm,2021.1.4,60.038520949711604,
G,left,Distractor,0,31,31,31,146.07396345680763,148.07580774723874,left,1,1,0.5954414684001677,Z02T02,2022-11-11_10h52.56.135,t1_Paradigm,2021.1.4,60.038520949711604,
