Letter,CorrAnswer,Stimulus,nback_run.thisRepN,nback_run.thisTrialN,nback_run.thisN,nback_run.thisIndex,fixcross.started,nback_trial.started,trial_resp.keys,trial_resp.corr,currentlevel,trial_resp.rt,Participant,date,expName,psychopyVersion,frameRate,
H,left,Distractor,0,0,0,0,199.8365655199741,201.77086431748467,left,1,1,0.6051085144863464,P18M06,2022-11-17_12h07.09.974,t1_Paradigm,2021.1.4,59.99957654225549,
Q,left,Pretarget,0,1,1,1,203.27319141483167,205.27239325956907,left,1,1,0.7675244482816197,P18M06,2022-11-17_12h07.09.974,t1_Paradigm,2021.1.4,59.99957654225549,
Q,right,Target,0,2,2,2,206.77019801182905,208.7703808689257,right,1,1,0.5816832350683399,P18M06,2022-11-17_12h07.09.974,t1_Paradigm,2021.1.4,59.99957654225549,
T,left,Distractor,0,3,3,3,210.27003985643387,212.2718097208417,left,1,1,0.44004275649785995,P18M06,2022-11-17_12h07.09.974,t1_Paradigm,2021.1.4,59.99957654225549,
Q,left,Lure,0,4,4,4,213.7700401772745,215.77272881841054,left,1,1,0.36328158585820347,P18M06,2022-11-17_12h07.09.974,t1_Paradigm,2021.1.4,59.99957654225549,
L,left,Distractor,0,5,5,5,217.27031382132554,219.27226654283004,left,1,1,0.41562812379561365,P18M06,2022-11-17_12h07.09.974,t1_Paradigm,2021.1.4,59.99957654225549,
V,left,Pretarget,0,6,6,6,220.7702926484053,222.77314072812442,left,1,1,0.5469596316106617,P18M06,2022-11-17_12h07.09.974,t1_Paradigm,2021.1.4,59.99957654225549,
V,right,Target,0,7,7,7,224.27030708448729,226.27033627743367,right,1,1,0.44169296172913164,P18M06,2022-11-17_12h07.09.974,t1_Paradigm,2021.1.4,59.99957654225549,
K,left,Distractor,0,8,8,8,227.77029617718654,229.77270283346297,left,1,1,0.49139256280614063,P18M06,2022-11-17_12h07.09.974,t1_Paradigm,2021.1.4,59.99957654225549,
G,left,Pretarget,0,9,9,9,231.27030323486542,233.2717920767027,left,1,1,0.4161304996814579,P18M06,2022-11-17_12h07.09.974,t1_Paradigm,2021.1.4,59.99957654225549,
G,right,Target,0,10,10,10,234.7703571295715,236.77037124487106,right,1,1,0.38956232351483777,P18M06,2022-11-17_12h07.09.974,t1_Paradigm,2021.1.4,59.99957654225549,
G,right,Target,0,11,11,11,238.27010818728013,240.27021212712862,right,1,1,0.36160924524301663,P18M06,2022-11-17_12h07.09.974,t1_Paradigm,2021.1.4,59.99957654225549,
P,left,Pretarget,0,12,12,12,241.77027981629362,243.77378810645314,left,1,1,0.42630505439592525,P18M06,2022-11-17_12h07.09.974,t1_Paradigm,2021.1.4,59.99957654225549,
P,right,Target,0,13,13,13,245.27033788146218,247.27033595665125,right,1,1,0.4336530231521465,P18M06,2022-11-17_12h07.09.974,t1_Paradigm,2021.1.4,59.99957654225549,
G,left,Lure,0,14,14,14,248.77036579122068,250.77199963555904,left,1,1,0.4199294364079833,P18M06,2022-11-17_12h07.09.974,t1_Paradigm,2021.1.4,59.99957654225549,
Y,left,Distractor,0,15,15,15,252.2703805481433,254.27228001650656,left,1,1,0.6798281014780514,P18M06,2022-11-17_12h07.09.974,t1_Paradigm,2021.1.4,59.99957654225549,
B,left,Distractor,0,16,16,16,255.77025800180854,257.77173112437595,left,1,1,0.4124002145254053,P18M06,2022-11-17_12h07.09.974,t1_Paradigm,2021.1.4,59.99957654225549,
T,left,Pretarget,0,17,17,17,259.2703061220818,261.272409620462,left,1,1,0.3834818432223983,P18M06,2022-11-17_12h07.09.974,t1_Paradigm,2021.1.4,59.99957654225549,
T,right,Target,0,18,18,18,262.7702442072914,264.77034750551684,right,1,1,0.4056104412302375,P18M06,2022-11-17_12h07.09.974,t1_Paradigm,2021.1.4,59.99957654225549,
S,left,Distractor,0,19,19,19,266.27020410704426,268.27335085341474,left,1,1,0.4066546515095979,P18M06,2022-11-17_12h07.09.974,t1_Paradigm,2021.1.4,59.99957654225549,
T,left,Lure,0,20,20,20,269.7702519065351,271.771946382476,left,1,1,0.4121150216087699,P18M06,2022-11-17_12h07.09.974,t1_Paradigm,2021.1.4,59.99957654225549,
J,left,Distractor,0,21,21,21,273.27026698424015,275.27223125461023,left,1,1,0.4479315973003395,P18M06,2022-11-17_12h07.09.974,t1_Paradigm,2021.1.4,59.99957654225549,
P,left,Distractor,0,22,22,22,276.7703497511684,278.77255430218065,left,1,1,0.41935167205519974,P18M06,2022-11-17_12h07.09.974,t1_Paradigm,2021.1.4,59.99957654225549,
F,left,Distractor,0,23,23,23,280.2704790343414,282.2728103021509,left,1,1,0.4551797966705635,P18M06,2022-11-17_12h07.09.974,t1_Paradigm,2021.1.4,59.99957654225549,
L,left,Distractor,0,24,24,24,283.7702650594292,285.77165958553087,left,1,1,0.46024846751242876,P18M06,2022-11-17_12h07.09.974,t1_Paradigm,2021.1.4,59.99957654225549,
W,left,Pretarget,0,25,25,25,287.27030676370487,289.2706333400565,left,1,1,0.4496430757571943,P18M06,2022-11-17_12h07.09.974,t1_Paradigm,2021.1.4,59.99957654225549,
W,right,Target,0,26,26,26,290.77021822234383,292.77026826742804,right,1,1,0.5337945609935559,P18M06,2022-11-17_12h07.09.974,t1_Paradigm,2021.1.4,59.99957654225549,
V,left,Distractor,0,27,27,27,294.2693796460517,296.2721016505966,left,1,1,0.47180824511451647,P18M06,2022-11-17_12h07.09.974,t1_Paradigm,2021.1.4,59.99957654225549,
W,left,Lure,0,28,28,28,297.7702400368871,299.77123805176234,left,1,1,0.4288438810617663,P18M06,2022-11-17_12h07.09.974,t1_Paradigm,2021.1.4,59.99957654225549,
R,left,Pretarget,0,29,29,29,301.27028334513307,303.2728837657487,left,1,1,0.43110361008439213,P18M06,2022-11-17_12h07.09.974,t1_Paradigm,2021.1.4,59.99957654225549,
