vsx,EDround.thisRepN,EDround.thisTrialN,EDround.thisN,EDround.thisIndex,question.started,VS1click.clicked_name,VS1leftbutton.wasclicked,VS1rightbutton.wasclicked,VS1leftbutton.nback,VS1rightbutton.nback,Participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,B20S10,2022-11-02_12h55.25.283,t1_Paradigm,2021.1.4,60.05159088234339,
0,0,0,0,0,2758.0136427709367,VS1rightbutton,0,1,2,4,B20S10,2022-11-02_12h55.25.283,t1_Paradigm,2021.1.4,60.05159088234339,
1,0,1,1,1,2763.604743001808,VS1leftbutton,1,0,4,1,B20S10,2022-11-02_12h55.25.283,t1_Paradigm,2021.1.4,60.05159088234339,
2,0,2,2,2,2767.69896817056,VS1leftbutton,1,0,4,2,B20S10,2022-11-02_12h55.25.283,t1_Paradigm,2021.1.4,60.05159088234339,
3,0,3,3,3,2770.9592766800197,VS1leftbutton,1,0,3,2,B20S10,2022-11-02_12h55.25.283,t1_Paradigm,2021.1.4,60.05159088234339,
4,0,4,4,4,2776.135831337364,VS1leftbutton,1,0,3,4,B20S10,2022-11-02_12h55.25.283,t1_Paradigm,2021.1.4,60.05159088234339,
5,0,5,5,5,2781.2007598529453,VS1leftbutton,1,0,1,2,B20S10,2022-11-02_12h55.25.283,t1_Paradigm,2021.1.4,60.05159088234339,
6,0,6,6,6,2784.854768505611,VS1rightbutton,0,1,2,4,B20S10,2022-11-02_12h55.25.283,t1_Paradigm,2021.1.4,60.05159088234339,
7,0,7,7,7,2792.5011452651815,VS1rightbutton,0,1,2,3,B20S10,2022-11-02_12h55.25.283,t1_Paradigm,2021.1.4,60.05159088234339,
8,0,8,8,8,2795.6385902395123,VS1leftbutton,1,0,1,3,B20S10,2022-11-02_12h55.25.283,t1_Paradigm,2021.1.4,60.05159088234339,
9,0,9,9,9,2797.4659538647393,VS1rightbutton,0,1,2,1,B20S10,2022-11-02_12h55.25.283,t1_Paradigm,2021.1.4,60.05159088234339,
10,0,10,10,10,2799.1871052123024,VS1leftbutton,1,0,3,2,B20S10,2022-11-02_12h55.25.283,t1_Paradigm,2021.1.4,60.05159088234339,
11,0,11,11,11,2807.250221514143,VS1leftbutton,1,0,1,4,B20S10,2022-11-02_12h55.25.283,t1_Paradigm,2021.1.4,60.05159088234339,
12,0,12,12,12,2809.0626004512887,VS1rightbutton,0,1,4,3,B20S10,2022-11-02_12h55.25.283,t1_Paradigm,2021.1.4,60.05159088234339,
13,0,13,13,13,2811.2350722543197,VS1leftbutton,1,0,3,4,B20S10,2022-11-02_12h55.25.283,t1_Paradigm,2021.1.4,60.05159088234339,
14,0,14,14,14,2813.2979117035866,VS1rightbutton,0,1,3,1,B20S10,2022-11-02_12h55.25.283,t1_Paradigm,2021.1.4,60.05159088234339,
15,0,15,15,15,2815.517238967761,VS1leftbutton,1,0,1,2,B20S10,2022-11-02_12h55.25.283,t1_Paradigm,2021.1.4,60.05159088234339,
16,0,16,16,16,2817.4998402402853,VS1leftbutton,1,0,1,4,B20S10,2022-11-02_12h55.25.283,t1_Paradigm,2021.1.4,60.05159088234339,
17,0,17,17,17,2819.6062071447377,VS1rightbutton,0,1,3,1,B20S10,2022-11-02_12h55.25.283,t1_Paradigm,2021.1.4,60.05159088234339,
