Currentstep,EDround.thisRepN,EDround.thisTrialN,EDround.thisN,EDround.thisIndex,question.started,EDclick.clicked_name,EDleftbutton.wasclicked,EDrightbutton.wasclicked,EDleftbutton.value,EDrightbutton.value,EDleftbutton.nback,EDrightbutton.nback,Participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,P30F12,2022-12-08_10h51.20.595,t1_Paradigm,2021.1.4,60.13799902394332,
0,0,0,0,0,2948.4560215579804,EDleftbutton,1,0,1.00,2.00,2,4,P30F12,2022-12-08_10h51.20.595,t1_Paradigm,2021.1.4,60.13799902394332,
1,0,1,1,1,2957.754832500581,EDleftbutton,1,0,0.50,2.00,2,4,P30F12,2022-12-08_10h51.20.595,t1_Paradigm,2021.1.4,60.13799902394332,
2,0,2,2,2,2963.9159437631824,EDrightbutton,0,1,0.25,2.00,2,4,P30F12,2022-12-08_10h51.20.595,t1_Paradigm,2021.1.4,60.13799902394332,
3,0,3,3,3,2971.2591734503203,EDrightbutton,0,1,0.38,2.00,2,4,P30F12,2022-12-08_10h51.20.595,t1_Paradigm,2021.1.4,60.13799902394332,
4,0,4,4,4,2980.660064000256,EDrightbutton,0,1,0.44,2.00,2,4,P30F12,2022-12-08_10h51.20.595,t1_Paradigm,2021.1.4,60.13799902394332,
5,0,5,5,5,2985.331796899436,EDrightbutton,0,1,0.47,2.00,2,4,P30F12,2022-12-08_10h51.20.595,t1_Paradigm,2021.1.4,60.13799902394332,
0,0,0,0,0,2987.990649867268,EDleftbutton,1,0,1.00,2.00,3,4,P30F12,2022-12-08_10h51.20.595,t1_Paradigm,2021.1.4,60.13799902394332,
1,0,1,1,1,2992.278639473241,EDrightbutton,0,1,0.50,2.00,3,4,P30F12,2022-12-08_10h51.20.595,t1_Paradigm,2021.1.4,60.13799902394332,
2,0,2,2,2,2996.312691459414,EDleftbutton,1,0,0.75,2.00,3,4,P30F12,2022-12-08_10h51.20.595,t1_Paradigm,2021.1.4,60.13799902394332,
3,0,3,3,3,2999.1010209564756,EDleftbutton,1,0,0.62,2.00,3,4,P30F12,2022-12-08_10h51.20.595,t1_Paradigm,2021.1.4,60.13799902394332,
4,0,4,4,4,3001.72664030733,EDleftbutton,1,0,0.56,2.00,3,4,P30F12,2022-12-08_10h51.20.595,t1_Paradigm,2021.1.4,60.13799902394332,
5,0,5,5,5,3003.422297111969,EDrightbutton,0,1,0.53,2.00,3,4,P30F12,2022-12-08_10h51.20.595,t1_Paradigm,2021.1.4,60.13799902394332,
0,0,0,0,0,3005.689508288755,EDrightbutton,0,1,1.00,2.00,2,3,P30F12,2022-12-08_10h51.20.595,t1_Paradigm,2021.1.4,60.13799902394332,
