vsx,EDround.thisRepN,EDround.thisTrialN,EDround.thisN,EDround.thisIndex,question.started,VS1click.clicked_name,VS1leftbutton.wasclicked,VS1rightbutton.wasclicked,VS1leftbutton.nback,VS1rightbutton.nback,Participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,N24N04,2022-11-17_16h06.26.040,t1_Paradigm,2021.1.4,59.97037253646007,
0,0,0,0,0,2498.146095134461,VS1leftbutton,1,0,3,4,N24N04,2022-11-17_16h06.26.040,t1_Paradigm,2021.1.4,59.97037253646007,
1,0,1,1,1,2501.562600651613,VS1rightbutton,0,1,2,4,N24N04,2022-11-17_16h06.26.040,t1_Paradigm,2021.1.4,59.97037253646007,
2,0,2,2,2,2504.614755350014,VS1leftbutton,1,0,4,1,N24N04,2022-11-17_16h06.26.040,t1_Paradigm,2021.1.4,59.97037253646007,
3,0,3,3,3,2508.2495341955637,VS1leftbutton,1,0,3,1,N24N04,2022-11-17_16h06.26.040,t1_Paradigm,2021.1.4,59.97037253646007,
4,0,4,4,4,2511.1451234253436,VS1leftbutton,1,0,1,3,N24N04,2022-11-17_16h06.26.040,t1_Paradigm,2021.1.4,59.97037253646007,
5,0,5,5,5,2515.895309811279,VS1leftbutton,1,0,1,3,N24N04,2022-11-17_16h06.26.040,t1_Paradigm,2021.1.4,59.97037253646007,
6,0,6,6,6,2518.2975187893703,VS1rightbutton,0,1,3,2,N24N04,2022-11-17_16h06.26.040,t1_Paradigm,2021.1.4,59.97037253646007,
7,0,7,7,7,2520.9980466369047,VS1rightbutton,0,1,4,1,N24N04,2022-11-17_16h06.26.040,t1_Paradigm,2021.1.4,59.97037253646007,
8,0,8,8,8,2523.731045095772,VS1rightbutton,0,1,4,3,N24N04,2022-11-17_16h06.26.040,t1_Paradigm,2021.1.4,59.97037253646007,
9,0,9,9,9,2534.6131160520317,VS1rightbutton,0,1,4,1,N24N04,2022-11-17_16h06.26.040,t1_Paradigm,2021.1.4,59.97037253646007,
10,0,10,10,10,2536.495181554658,VS1rightbutton,0,1,4,2,N24N04,2022-11-17_16h06.26.040,t1_Paradigm,2021.1.4,59.97037253646007,
11,0,11,11,11,2538.3366088282132,VS1leftbutton,1,0,1,2,N24N04,2022-11-17_16h06.26.040,t1_Paradigm,2021.1.4,59.97037253646007,
12,0,12,12,12,2540.361370889404,VS1leftbutton,1,0,2,4,N24N04,2022-11-17_16h06.26.040,t1_Paradigm,2021.1.4,59.97037253646007,
13,0,13,13,13,2542.4280380265805,VS1rightbutton,0,1,2,1,N24N04,2022-11-17_16h06.26.040,t1_Paradigm,2021.1.4,59.97037253646007,
14,0,14,14,14,2544.2594216325742,VS1leftbutton,1,0,2,3,N24N04,2022-11-17_16h06.26.040,t1_Paradigm,2021.1.4,59.97037253646007,
15,0,15,15,15,2546.7853687361817,VS1rightbutton,0,1,3,2,N24N04,2022-11-17_16h06.26.040,t1_Paradigm,2021.1.4,59.97037253646007,
16,0,16,16,16,2549.2094028335796,VS1leftbutton,1,0,3,4,N24N04,2022-11-17_16h06.26.040,t1_Paradigm,2021.1.4,59.97037253646007,
17,0,17,17,17,2552.272634502635,VS1leftbutton,1,0,1,2,N24N04,2022-11-17_16h06.26.040,t1_Paradigm,2021.1.4,59.97037253646007,
