vsx,EDround.thisRepN,EDround.thisTrialN,EDround.thisN,EDround.thisIndex,question.started,VS1click.clicked_name,VS1leftbutton.wasclicked,VS1rightbutton.wasclicked,VS1leftbutton.nback,VS1rightbutton.nback,Participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,T02R04,2022-11-11_09h01.36.781,t1_Paradigm,2021.1.4,59.95758791604956,
0,0,0,0,0,2590.1312573603977,VS1rightbutton,0,1,4,3,T02R04,2022-11-11_09h01.36.781,t1_Paradigm,2021.1.4,59.95758791604956,
1,0,1,1,1,2597.386210460771,VS1rightbutton,0,1,1,4,T02R04,2022-11-11_09h01.36.781,t1_Paradigm,2021.1.4,59.95758791604956,
2,0,2,2,2,2603.520410536544,VS1rightbutton,0,1,2,1,T02R04,2022-11-11_09h01.36.781,t1_Paradigm,2021.1.4,59.95758791604956,
3,0,3,3,3,2608.644212782735,VS1rightbutton,0,1,2,4,T02R04,2022-11-11_09h01.36.781,t1_Paradigm,2021.1.4,59.95758791604956,
4,0,4,4,4,2612.9140777155317,VS1leftbutton,1,0,1,3,T02R04,2022-11-11_09h01.36.781,t1_Paradigm,2021.1.4,59.95758791604956,
5,0,5,5,5,2616.830161405035,VS1rightbutton,0,1,4,1,T02R04,2022-11-11_09h01.36.781,t1_Paradigm,2021.1.4,59.95758791604956,
6,0,6,6,6,2619.4047826423102,VS1leftbutton,1,0,1,3,T02R04,2022-11-11_09h01.36.781,t1_Paradigm,2021.1.4,59.95758791604956,
7,0,7,7,7,2622.0955088061714,VS1leftbutton,1,0,1,3,T02R04,2022-11-11_09h01.36.781,t1_Paradigm,2021.1.4,59.95758791604956,
8,0,8,8,8,2624.382404788417,VS1rightbutton,0,1,4,3,T02R04,2022-11-11_09h01.36.781,t1_Paradigm,2021.1.4,59.95758791604956,
9,0,9,9,9,2629.3977480993294,VS1leftbutton,1,0,2,3,T02R04,2022-11-11_09h01.36.781,t1_Paradigm,2021.1.4,59.95758791604956,
10,0,10,10,10,2632.9974688733987,VS1leftbutton,1,0,1,4,T02R04,2022-11-11_09h01.36.781,t1_Paradigm,2021.1.4,59.95758791604956,
11,0,11,11,11,2635.645592872296,VS1leftbutton,1,0,2,3,T02R04,2022-11-11_09h01.36.781,t1_Paradigm,2021.1.4,59.95758791604956,
12,0,12,12,12,2638.448090250543,VS1leftbutton,1,0,2,4,T02R04,2022-11-11_09h01.36.781,t1_Paradigm,2021.1.4,59.95758791604956,
13,0,13,13,13,2642.0810499459612,VS1rightbutton,0,1,4,2,T02R04,2022-11-11_09h01.36.781,t1_Paradigm,2021.1.4,59.95758791604956,
14,0,14,14,14,2645.38238104908,VS1leftbutton,1,0,1,2,T02R04,2022-11-11_09h01.36.781,t1_Paradigm,2021.1.4,59.95758791604956,
15,0,15,15,15,2648.0490031242894,VS1leftbutton,1,0,2,3,T02R04,2022-11-11_09h01.36.781,t1_Paradigm,2021.1.4,59.95758791604956,
16,0,16,16,16,2650.5133891464393,VS1leftbutton,1,0,1,2,T02R04,2022-11-11_09h01.36.781,t1_Paradigm,2021.1.4,59.95758791604956,
17,0,17,17,17,2652.2579856402676,VS1leftbutton,1,0,4,3,T02R04,2022-11-11_09h01.36.781,t1_Paradigm,2021.1.4,59.95758791604956,
