vsx,EDround.thisRepN,EDround.thisTrialN,EDround.thisN,EDround.thisIndex,question.started,VS1click.clicked_name,VS1leftbutton.wasclicked,VS1rightbutton.wasclicked,VS1leftbutton.nback,VS1rightbutton.nback,Participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,H25N04,2022-10-20_10h44.59.930,t1_Paradigm,2021.1.4,60.002117357428375,
0,0,0,0,0,2759.1979614318698,VS1rightbutton,0,1,4,1,H25N04,2022-10-20_10h44.59.930,t1_Paradigm,2021.1.4,60.002117357428375,
1,0,1,1,1,2762.077375506342,VS1rightbutton,0,1,4,2,H25N04,2022-10-20_10h44.59.930,t1_Paradigm,2021.1.4,60.002117357428375,
2,0,2,2,2,2765.9983812333085,VS1leftbutton,1,0,2,3,H25N04,2022-10-20_10h44.59.930,t1_Paradigm,2021.1.4,60.002117357428375,
3,0,3,3,3,2769.3276074461755,VS1rightbutton,0,1,2,1,H25N04,2022-10-20_10h44.59.930,t1_Paradigm,2021.1.4,60.002117357428375,
4,0,4,4,4,2772.4104096384253,VS1leftbutton,1,0,1,2,H25N04,2022-10-20_10h44.59.930,t1_Paradigm,2021.1.4,60.002117357428375,
5,0,5,5,5,2774.936373744509,VS1rightbutton,0,1,4,1,H25N04,2022-10-20_10h44.59.930,t1_Paradigm,2021.1.4,60.002117357428375,
6,0,6,6,6,2778.086254021211,VS1rightbutton,0,1,3,1,H25N04,2022-10-20_10h44.59.930,t1_Paradigm,2021.1.4,60.002117357428375,
7,0,7,7,7,2780.3767453230103,VS1leftbutton,1,0,3,4,H25N04,2022-10-20_10h44.59.930,t1_Paradigm,2021.1.4,60.002117357428375,
8,0,8,8,8,2783.3108535641804,VS1leftbutton,1,0,1,3,H25N04,2022-10-20_10h44.59.930,t1_Paradigm,2021.1.4,60.002117357428375,
9,0,9,9,9,2785.6410874159774,VS1leftbutton,1,0,2,4,H25N04,2022-10-20_10h44.59.930,t1_Paradigm,2021.1.4,60.002117357428375,
10,0,10,10,10,2788.9098742199712,VS1leftbutton,1,0,2,4,H25N04,2022-10-20_10h44.59.930,t1_Paradigm,2021.1.4,60.002117357428375,
11,0,11,11,11,2791.78218092717,VS1rightbutton,0,1,3,2,H25N04,2022-10-20_10h44.59.930,t1_Paradigm,2021.1.4,60.002117357428375,
12,0,12,12,12,2794.8246730706887,VS1rightbutton,0,1,3,2,H25N04,2022-10-20_10h44.59.930,t1_Paradigm,2021.1.4,60.002117357428375,
13,0,13,13,13,2796.988517214835,VS1leftbutton,1,0,1,4,H25N04,2022-10-20_10h44.59.930,t1_Paradigm,2021.1.4,60.002117357428375,
14,0,14,14,14,2799.0552719309926,VS1leftbutton,1,0,1,3,H25N04,2022-10-20_10h44.59.930,t1_Paradigm,2021.1.4,60.002117357428375,
15,0,15,15,15,2801.1542082158267,VS1rightbutton,0,1,2,1,H25N04,2022-10-20_10h44.59.930,t1_Paradigm,2021.1.4,60.002117357428375,
16,0,16,16,16,2803.4411007612944,VS1rightbutton,0,1,4,3,H25N04,2022-10-20_10h44.59.930,t1_Paradigm,2021.1.4,60.002117357428375,
17,0,17,17,17,2806.508472379588,VS1leftbutton,1,0,3,4,H25N04,2022-10-20_10h44.59.930,t1_Paradigm,2021.1.4,60.002117357428375,
