Currentstep,EDround.thisRepN,EDround.thisTrialN,EDround.thisN,EDround.thisIndex,question.started,EDclick.clicked_name,EDleftbutton.wasclicked,EDrightbutton.wasclicked,EDleftbutton.value,EDrightbutton.value,EDleftbutton.nback,EDrightbutton.nback,Participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,B01J08,2022-11-14_15h11.52.112,t1_Paradigm,2021.1.4,59.977295815848585,
0,0,0,0,0,2705.150181188943,EDleftbutton,1,0,2.00,1.00,3,4,B01J08,2022-11-14_15h11.52.112,t1_Paradigm,2021.1.4,59.977295815848585,
1,0,1,1,1,2710.694790304595,EDleftbutton,1,0,2.00,1.50,3,4,B01J08,2022-11-14_15h11.52.112,t1_Paradigm,2021.1.4,59.977295815848585,
2,0,2,2,2,2713.7089999063246,EDleftbutton,1,0,2.00,1.75,3,4,B01J08,2022-11-14_15h11.52.112,t1_Paradigm,2021.1.4,59.977295815848585,
3,0,3,3,3,2715.742822697892,EDleftbutton,1,0,2.00,1.88,3,4,B01J08,2022-11-14_15h11.52.112,t1_Paradigm,2021.1.4,59.977295815848585,
4,0,4,4,4,2717.265375075229,EDleftbutton,1,0,2.00,1.94,3,4,B01J08,2022-11-14_15h11.52.112,t1_Paradigm,2021.1.4,59.977295815848585,
5,0,5,5,5,2718.6566148721213,EDleftbutton,1,0,2.00,1.97,3,4,B01J08,2022-11-14_15h11.52.112,t1_Paradigm,2021.1.4,59.977295815848585,
0,0,0,0,0,2720.447146274142,EDleftbutton,1,0,2.00,1.00,2,4,B01J08,2022-11-14_15h11.52.112,t1_Paradigm,2021.1.4,59.977295815848585,
1,0,1,1,1,2723.872982316112,EDleftbutton,1,0,2.00,1.50,2,4,B01J08,2022-11-14_15h11.52.112,t1_Paradigm,2021.1.4,59.977295815848585,
2,0,2,2,2,2724.9246651148387,EDleftbutton,1,0,2.00,1.75,2,4,B01J08,2022-11-14_15h11.52.112,t1_Paradigm,2021.1.4,59.977295815848585,
3,0,3,3,3,2725.8716224366326,EDleftbutton,1,0,2.00,1.88,2,4,B01J08,2022-11-14_15h11.52.112,t1_Paradigm,2021.1.4,59.977295815848585,
4,0,4,4,4,2726.9051555440346,EDleftbutton,1,0,2.00,1.94,2,4,B01J08,2022-11-14_15h11.52.112,t1_Paradigm,2021.1.4,59.977295815848585,
5,0,5,5,5,2728.1914645507422,EDleftbutton,1,0,2.00,1.97,2,4,B01J08,2022-11-14_15h11.52.112,t1_Paradigm,2021.1.4,59.977295815848585,
0,0,0,0,0,2729.7068733101733,EDleftbutton,1,0,2.00,1.00,1,3,B01J08,2022-11-14_15h11.52.112,t1_Paradigm,2021.1.4,59.977295815848585,
1,0,1,1,1,2731.2245026607306,EDleftbutton,1,0,2.00,1.50,1,3,B01J08,2022-11-14_15h11.52.112,t1_Paradigm,2021.1.4,59.977295815848585,
2,0,2,2,2,2733.074208870301,EDleftbutton,1,0,2.00,1.75,1,3,B01J08,2022-11-14_15h11.52.112,t1_Paradigm,2021.1.4,59.977295815848585,
3,0,3,3,3,2733.989874207138,EDleftbutton,1,0,2.00,1.88,1,3,B01J08,2022-11-14_15h11.52.112,t1_Paradigm,2021.1.4,59.977295815848585,
4,0,4,4,4,2734.856447862625,EDleftbutton,1,0,2.00,1.94,1,3,B01J08,2022-11-14_15h11.52.112,t1_Paradigm,2021.1.4,59.977295815848585,
5,0,5,5,5,2736.1235257546214,EDleftbutton,1,0,2.00,1.97,1,3,B01J08,2022-11-14_15h11.52.112,t1_Paradigm,2021.1.4,59.977295815848585,
0,0,0,0,0,2737.0063663147666,EDleftbutton,1,0,2.00,1.00,1,2,B01J08,2022-11-14_15h11.52.112,t1_Paradigm,2021.1.4,59.977295815848585,
