Currentstep,EDround.thisRepN,EDround.thisTrialN,EDround.thisN,EDround.thisIndex,question.started,EDclick.clicked_name,EDleftbutton.wasclicked,EDrightbutton.wasclicked,EDleftbutton.value,EDrightbutton.value,EDleftbutton.nback,EDrightbutton.nback,Participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,G13A01,2023-01-27_14h32.39.510,t1_Paradigm,2021.1.4,60.044881662699886,
0,0,0,0,0,2630.4487329606054,EDleftbutton,1,0,1.00,2.00,1,4,G13A01,2023-01-27_14h32.39.510,t1_Paradigm,2021.1.4,60.044881662699886,
1,0,1,1,1,2637.8816311367846,EDrightbutton,0,1,0.50,2.00,1,4,G13A01,2023-01-27_14h32.39.510,t1_Paradigm,2021.1.4,60.044881662699886,
2,0,2,2,2,2643.1675747500703,EDrightbutton,0,1,0.75,2.00,1,4,G13A01,2023-01-27_14h32.39.510,t1_Paradigm,2021.1.4,60.044881662699886,
3,0,3,3,3,2648.100462339775,EDrightbutton,0,1,0.88,2.00,1,4,G13A01,2023-01-27_14h32.39.510,t1_Paradigm,2021.1.4,60.044881662699886,
4,0,4,4,4,2653.4197879627463,EDrightbutton,0,1,0.94,2.00,1,4,G13A01,2023-01-27_14h32.39.510,t1_Paradigm,2021.1.4,60.044881662699886,
5,0,5,5,5,2656.7033775312884,EDrightbutton,0,1,0.97,2.00,1,4,G13A01,2023-01-27_14h32.39.510,t1_Paradigm,2021.1.4,60.044881662699886,
0,0,0,0,0,2659.827119185633,EDleftbutton,1,0,1.00,2.00,1,3,G13A01,2023-01-27_14h32.39.510,t1_Paradigm,2021.1.4,60.044881662699886,
1,0,1,1,1,2665.7897521740815,EDrightbutton,0,1,0.50,2.00,1,3,G13A01,2023-01-27_14h32.39.510,t1_Paradigm,2021.1.4,60.044881662699886,
2,0,2,2,2,2669.362043290297,EDrightbutton,0,1,0.75,2.00,1,3,G13A01,2023-01-27_14h32.39.510,t1_Paradigm,2021.1.4,60.044881662699886,
3,0,3,3,3,2672.110734739137,EDrightbutton,0,1,0.88,2.00,1,3,G13A01,2023-01-27_14h32.39.510,t1_Paradigm,2021.1.4,60.044881662699886,
4,0,4,4,4,2675.7655261729524,EDrightbutton,0,1,0.94,2.00,1,3,G13A01,2023-01-27_14h32.39.510,t1_Paradigm,2021.1.4,60.044881662699886,
5,0,5,5,5,2678.193546555427,EDrightbutton,0,1,0.97,2.00,1,3,G13A01,2023-01-27_14h32.39.510,t1_Paradigm,2021.1.4,60.044881662699886,
0,0,0,0,0,2680.2780339203164,EDleftbutton,1,0,1.00,2.00,2,3,G13A01,2023-01-27_14h32.39.510,t1_Paradigm,2021.1.4,60.044881662699886,
1,0,1,1,1,2686.32348225388,EDrightbutton,0,1,0.50,2.00,2,3,G13A01,2023-01-27_14h32.39.510,t1_Paradigm,2021.1.4,60.044881662699886,
2,0,2,2,2,2688.8123979047814,EDrightbutton,0,1,0.75,2.00,2,3,G13A01,2023-01-27_14h32.39.510,t1_Paradigm,2021.1.4,60.044881662699886,
3,0,3,3,3,2691.110328603856,EDrightbutton,0,1,0.88,2.00,2,3,G13A01,2023-01-27_14h32.39.510,t1_Paradigm,2021.1.4,60.044881662699886,
4,0,4,4,4,2692.6026348106097,EDrightbutton,0,1,0.94,2.00,2,3,G13A01,2023-01-27_14h32.39.510,t1_Paradigm,2021.1.4,60.044881662699886,
5,0,5,5,5,2694.0936196341063,EDrightbutton,0,1,0.97,2.00,2,3,G13A01,2023-01-27_14h32.39.510,t1_Paradigm,2021.1.4,60.044881662699886,
0,0,0,0,0,2695.526908867876,EDleftbutton,1,0,1.00,2.00,3,4,G13A01,2023-01-27_14h32.39.510,t1_Paradigm,2021.1.4,60.044881662699886,
1,0,1,1,1,2701.5081018533383,EDrightbutton,0,1,0.50,2.00,3,4,G13A01,2023-01-27_14h32.39.510,t1_Paradigm,2021.1.4,60.044881662699886,
2,0,2,2,2,2703.963924216325,EDrightbutton,0,1,0.75,2.00,3,4,G13A01,2023-01-27_14h32.39.510,t1_Paradigm,2021.1.4,60.044881662699886,
3,0,3,3,3,2705.8816170214996,EDrightbutton,0,1,0.88,2.00,3,4,G13A01,2023-01-27_14h32.39.510,t1_Paradigm,2021.1.4,60.044881662699886,
