Currentstep,EDround.thisRepN,EDround.thisTrialN,EDround.thisN,EDround.thisIndex,question.started,EDclick.clicked_name,EDleftbutton.wasclicked,EDrightbutton.wasclicked,EDleftbutton.value,EDrightbutton.value,EDleftbutton.nback,EDrightbutton.nback,Participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,M18T09,2022-11-01_16h17.42.928,t1_Paradigm,2021.1.4,59.981565932363786,
0,0,0,0,0,2940.4399810469477,EDleftbutton,1,0,1.00,2.00,1,4,M18T09,2022-11-01_16h17.42.928,t1_Paradigm,2021.1.4,59.981565932363786,
1,0,1,1,1,2944.458048326953,EDleftbutton,1,0,0.50,2.00,1,4,M18T09,2022-11-01_16h17.42.928,t1_Paradigm,2021.1.4,59.981565932363786,
2,0,2,2,2,2948.4838010741514,EDrightbutton,0,1,0.25,2.00,1,4,M18T09,2022-11-01_16h17.42.928,t1_Paradigm,2021.1.4,59.981565932363786,
3,0,3,3,3,2955.828261551622,EDrightbutton,0,1,0.38,2.00,1,4,M18T09,2022-11-01_16h17.42.928,t1_Paradigm,2021.1.4,59.981565932363786,
4,0,4,4,4,2960.273366457259,EDrightbutton,0,1,0.44,2.00,1,4,M18T09,2022-11-01_16h17.42.928,t1_Paradigm,2021.1.4,59.981565932363786,
5,0,5,5,5,2965.5988764851936,EDrightbutton,0,1,0.47,2.00,1,4,M18T09,2022-11-01_16h17.42.928,t1_Paradigm,2021.1.4,59.981565932363786,
0,0,0,0,0,2973.4692064819974,EDleftbutton,1,0,1.00,2.00,1,3,M18T09,2022-11-01_16h17.42.928,t1_Paradigm,2021.1.4,59.981565932363786,
1,0,1,1,1,2982.9306437673513,EDrightbutton,0,1,0.50,2.00,1,3,M18T09,2022-11-01_16h17.42.928,t1_Paradigm,2021.1.4,59.981565932363786,
2,0,2,2,2,2985.1336457094876,EDrightbutton,0,1,0.75,2.00,1,3,M18T09,2022-11-01_16h17.42.928,t1_Paradigm,2021.1.4,59.981565932363786,
3,0,3,3,3,2999.7828115265584,EDrightbutton,0,1,0.88,2.00,1,3,M18T09,2022-11-01_16h17.42.928,t1_Paradigm,2021.1.4,59.981565932363786,
4,0,4,4,4,3010.3915478787967,EDleftbutton,1,0,0.94,2.00,1,3,M18T09,2022-11-01_16h17.42.928,t1_Paradigm,2021.1.4,59.981565932363786,
5,0,5,5,5,3013.8809001206537,EDleftbutton,1,0,0.91,2.00,1,3,M18T09,2022-11-01_16h17.42.928,t1_Paradigm,2021.1.4,59.981565932363786,
0,0,0,0,0,3019.4481201290037,EDleftbutton,1,0,1.00,2.00,2,4,M18T09,2022-11-01_16h17.42.928,t1_Paradigm,2021.1.4,59.981565932363786,
1,0,1,1,1,3027.7366525278194,EDrightbutton,0,1,0.50,2.00,2,4,M18T09,2022-11-01_16h17.42.928,t1_Paradigm,2021.1.4,59.981565932363786,
2,0,2,2,2,3042.5576325026923,EDrightbutton,0,1,0.75,2.00,2,4,M18T09,2022-11-01_16h17.42.928,t1_Paradigm,2021.1.4,59.981565932363786,
3,0,3,3,3,3045.5326005988754,EDrightbutton,0,1,0.88,2.00,2,4,M18T09,2022-11-01_16h17.42.928,t1_Paradigm,2021.1.4,59.981565932363786,
4,0,4,4,4,3050.11540840409,EDrightbutton,0,1,0.94,2.00,2,4,M18T09,2022-11-01_16h17.42.928,t1_Paradigm,2021.1.4,59.981565932363786,
5,0,5,5,5,3052.1844557038858,EDrightbutton,0,1,0.97,2.00,2,4,M18T09,2022-11-01_16h17.42.928,t1_Paradigm,2021.1.4,59.981565932363786,
0,0,0,0,0,3058.116586711956,EDrightbutton,0,1,1.00,2.00,3,4,M18T09,2022-11-01_16h17.42.928,t1_Paradigm,2021.1.4,59.981565932363786,
1,0,1,1,1,3068.9183230237686,EDleftbutton,1,0,1.50,2.00,3,4,M18T09,2022-11-01_16h17.42.928,t1_Paradigm,2021.1.4,59.981565932363786,
2,0,2,2,2,3085.429227103188,EDleftbutton,1,0,1.25,2.00,3,4,M18T09,2022-11-01_16h17.42.928,t1_Paradigm,2021.1.4,59.981565932363786,
3,0,3,3,3,3090.9362302232767,EDleftbutton,1,0,1.12,2.00,3,4,M18T09,2022-11-01_16h17.42.928,t1_Paradigm,2021.1.4,59.981565932363786,
4,0,4,4,4,3093.715559437929,EDleftbutton,1,0,1.06,2.00,3,4,M18T09,2022-11-01_16h17.42.928,t1_Paradigm,2021.1.4,59.981565932363786,
5,0,5,5,5,3099.948572139838,EDleftbutton,1,0,1.03,2.00,3,4,M18T09,2022-11-01_16h17.42.928,t1_Paradigm,2021.1.4,59.981565932363786,
0,0,0,0,0,3102.3169930404983,EDleftbutton,1,0,1.00,2.00,2,3,M18T09,2022-11-01_16h17.42.928,t1_Paradigm,2021.1.4,59.981565932363786,
1,0,1,1,1,3109.015774183208,EDrightbutton,0,1,0.50,2.00,2,3,M18T09,2022-11-01_16h17.42.928,t1_Paradigm,2021.1.4,59.981565932363786,
2,0,2,2,2,3110.935834673757,EDrightbutton,0,1,0.75,2.00,2,3,M18T09,2022-11-01_16h17.42.928,t1_Paradigm,2021.1.4,59.981565932363786,
3,0,3,3,3,3112.5197643255815,EDrightbutton,0,1,0.88,2.00,2,3,M18T09,2022-11-01_16h17.42.928,t1_Paradigm,2021.1.4,59.981565932363786,
4,0,4,4,4,3113.966762287193,EDleftbutton,1,0,0.94,2.00,2,3,M18T09,2022-11-01_16h17.42.928,t1_Paradigm,2021.1.4,59.981565932363786,
5,0,5,5,5,3120.0184281828697,EDrightbutton,0,1,0.91,2.00,2,3,M18T09,2022-11-01_16h17.42.928,t1_Paradigm,2021.1.4,59.981565932363786,
0,0,0,0,0,3121.9094746472547,EDleftbutton,1,0,1.00,2.00,1,2,M18T09,2022-11-01_16h17.42.928,t1_Paradigm,2021.1.4,59.981565932363786,
1,0,1,1,1,3131.9513358539552,EDrightbutton,0,1,0.50,2.00,1,2,M18T09,2022-11-01_16h17.42.928,t1_Paradigm,2021.1.4,59.981565932363786,
2,0,2,2,2,3133.4594216827536,EDrightbutton,0,1,0.75,2.00,1,2,M18T09,2022-11-01_16h17.42.928,t1_Paradigm,2021.1.4,59.981565932363786,
3,0,3,3,3,3136.317246795341,EDrightbutton,0,1,0.88,2.00,1,2,M18T09,2022-11-01_16h17.42.928,t1_Paradigm,2021.1.4,59.981565932363786,
4,0,4,4,4,3137.2846895047696,EDrightbutton,0,1,0.94,2.00,1,2,M18T09,2022-11-01_16h17.42.928,t1_Paradigm,2021.1.4,59.981565932363786,
5,0,5,5,5,3138.4359806388966,EDrightbutton,0,1,0.97,2.00,1,2,M18T09,2022-11-01_16h17.42.928,t1_Paradigm,2021.1.4,59.981565932363786,
