Letter,CorrAnswer,Stimulus,nback_run.thisRepN,nback_run.thisTrialN,nback_run.thisN,nback_run.thisIndex,fixcross.started,nback_trial.started,trial_resp.keys,trial_resp.corr,currentlevel,trial_resp.rt,Participant,date,expName,psychopyVersion,frameRate,
H,left,Distractor,0,0,0,0,43.1702245742199,45.167204865429085,None,0,1,,R17D05,2022-11-14_15h16.19.627,t1_Paradigm,2021.1.4,59.929903344336836,
Q,left,Pretarget,0,1,1,1,46.669240353803616,48.66549787821714,left,1,1,0.7315670405514538,R17D05,2022-11-14_15h16.19.627,t1_Paradigm,2021.1.4,59.929903344336836,
Q,right,Target,0,2,2,2,50.16457942221314,52.16416687093442,right,1,1,0.4258851246559061,R17D05,2022-11-14_15h16.19.627,t1_Paradigm,2021.1.4,59.929903344336836,
T,left,Distractor,0,3,3,3,53.66395065042889,55.663998449919745,left,1,1,0.5271481861709617,R17D05,2022-11-14_15h16.19.627,t1_Paradigm,2021.1.4,59.929903344336836,
Q,left,Lure,0,4,4,4,57.16354868555209,59.16317751770839,left,1,1,0.9016151736723259,R17D05,2022-11-14_15h16.19.627,t1_Paradigm,2021.1.4,59.929903344336836,
L,left,Distractor,0,5,5,5,60.66279640496941,62.66267802903894,left,1,1,0.444216389907524,R17D05,2022-11-14_15h16.19.627,t1_Paradigm,2021.1.4,59.929903344336836,
V,left,Pretarget,0,6,6,6,64.16228248021798,66.16258178849239,left,1,1,0.46796696254750714,R17D05,2022-11-14_15h16.19.627,t1_Paradigm,2021.1.4,59.929903344336836,
V,right,Target,0,7,7,7,67.66161264578113,69.66127580369357,right,1,1,0.41981394769391045,R17D05,2022-11-14_15h16.19.627,t1_Paradigm,2021.1.4,59.929903344336836,
K,left,Distractor,0,8,8,8,71.1609989516437,73.16307165304897,left,1,1,0.44992121105315164,R17D05,2022-11-14_15h16.19.627,t1_Paradigm,2021.1.4,59.929903344336836,
G,left,Pretarget,0,9,9,9,74.66055977373617,76.66035061090952,left,1,1,0.42726040264824405,R17D05,2022-11-14_15h16.19.627,t1_Paradigm,2021.1.4,59.929903344336836,
G,right,Target,0,10,10,10,78.15986459591659,80.15966056589969,right,1,1,0.386634043243248,R17D05,2022-11-14_15h16.19.627,t1_Paradigm,2021.1.4,59.929903344336836,
