Letter,CorrAnswer,Stimulus,finaln_nback_run.thisRepN,finaln_nback_run.thisTrialN,finaln_nback_run.thisN,finaln_nback_run.thisIndex,finaln_fixcross.started,finaln_nback_trial.started,finaln_trial_resp.keys,finaln_trial_resp.corr,finaln_trial_resp.rt,finaln_level,finaln_money,Participant,date,expName,psychopyVersion,frameRate,
T,left,Distractor,0,0,0,0,3068.68703235095,3070.6905518691783,left,1,1.220921548519982,0,1.97,C13H11,2022-11-15_12h12.27.442,t1_Paradigm,2021.1.4,59.97071866349109,
F,left,Distractor,0,1,1,1,3072.188679348168,3074.189760450754,left,1,0.5376717734179692,0,1.97,C13H11,2022-11-15_12h12.27.442,t1_Paradigm,2021.1.4,59.97071866349109,
G,left,Distractor,0,2,2,2,3075.688807348153,3077.688958766681,left,1,0.5585755495121703,0,1.97,C13H11,2022-11-15_12h12.27.442,t1_Paradigm,2021.1.4,59.97071866349109,
V,left,Distractor,0,3,3,3,3079.1889119295956,3081.1887197692267,left,1,0.4831947896600468,0,1.97,C13H11,2022-11-15_12h12.27.442,t1_Paradigm,2021.1.4,59.97071866349109,
H,left,Distractor,0,4,4,4,3082.6889003807155,3084.6904662150628,left,1,0.5009149271791102,0,1.97,C13H11,2022-11-15_12h12.27.442,t1_Paradigm,2021.1.4,59.97071866349109,
C,left,Pretarget,0,5,5,5,3086.188659779262,3088.1891255836963,left,1,0.5063313473656308,0,1.97,C13H11,2022-11-15_12h12.27.442,t1_Paradigm,2021.1.4,59.97071866349109,
C,right,Target,0,6,6,6,3089.688700521103,3091.688522476019,right,1,0.6548748423228972,0,1.97,C13H11,2022-11-15_12h12.27.442,t1_Paradigm,2021.1.4,59.97071866349109,
C,right,Target,0,7,7,7,3093.1888496940082,3095.1890671977308,right,1,0.6744492151192389,0,1.97,C13H11,2022-11-15_12h12.27.442,t1_Paradigm,2021.1.4,59.97071866349109,
W,left,Distractor,0,8,8,8,3096.6887297140784,3098.6903597088094,left,1,0.48500186706951354,0,1.97,C13H11,2022-11-15_12h12.27.442,t1_Paradigm,2021.1.4,59.97071866349109,
R,left,Pretarget,0,9,9,9,3100.188738696539,3102.1895195284887,left,1,0.5379033924109535,0,1.97,C13H11,2022-11-15_12h12.27.442,t1_Paradigm,2021.1.4,59.97071866349109,
R,right,Target,0,10,10,10,3103.688734846917,3105.6887136739824,right,1,0.846849468187429,0,1.97,C13H11,2022-11-15_12h12.27.442,t1_Paradigm,2021.1.4,59.97071866349109,
Z,left,Distractor,0,11,11,11,3107.1889658243163,3109.190672169905,left,1,0.6728760023543146,0,1.97,C13H11,2022-11-15_12h12.27.442,t1_Paradigm,2021.1.4,59.97071866349109,
R,left,Lure,0,12,12,12,3110.688618716609,3112.6901781349006,left,1,1.029355945167481,0,1.97,C13H11,2022-11-15_12h12.27.442,t1_Paradigm,2021.1.4,59.97071866349109,
H,left,Pretarget,0,13,13,13,3114.188653042409,3116.190613463157,left,1,0.5367183499911334,0,1.97,C13H11,2022-11-15_12h12.27.442,t1_Paradigm,2021.1.4,59.97071866349109,
H,right,Target,0,14,14,14,3117.688894927094,3119.6887451125804,right,1,0.5747770105517702,0,1.97,C13H11,2022-11-15_12h12.27.442,t1_Paradigm,2021.1.4,59.97071866349109,
K,left,Distractor,0,15,15,15,3121.1887377341336,3123.1900161299127,left,1,0.4653488977928646,0,1.97,C13H11,2022-11-15_12h12.27.442,t1_Paradigm,2021.1.4,59.97071866349109,
J,left,Distractor,0,16,16,16,3124.6889420849766,3126.6891342453455,left,1,0.5661532124504447,0,1.97,C13H11,2022-11-15_12h12.27.442,t1_Paradigm,2021.1.4,59.97071866349109,
H,left,Lure,0,17,17,17,3128.1887836088135,3130.18854653617,left,1,0.4908959613676416,0,1.97,C13H11,2022-11-15_12h12.27.442,t1_Paradigm,2021.1.4,59.97071866349109,
S,left,Distractor,0,18,18,18,3131.6889703155466,3133.6906901348266,left,1,0.6047617275471566,0,1.97,C13H11,2022-11-15_12h12.27.442,t1_Paradigm,2021.1.4,59.97071866349109,
T,left,Pretarget,0,19,19,19,3135.1889000599185,3137.1891900648916,left,1,0.5303369575412944,0,1.97,C13H11,2022-11-15_12h12.27.442,t1_Paradigm,2021.1.4,59.97071866349109,
T,right,Target,0,20,20,20,3138.688662987275,3140.6888792077953,right,1,0.6628576781367883,0,1.97,C13H11,2022-11-15_12h12.27.442,t1_Paradigm,2021.1.4,59.97071866349109,
X,left,Pretarget,0,21,21,21,3142.1887752679613,3144.19012424018,left,1,0.39311841313610785,0,1.97,C13H11,2022-11-15_12h12.27.442,t1_Paradigm,2021.1.4,59.97071866349109,
X,right,Target,0,22,22,22,3145.688953313045,3147.688842636373,right,1,0.5586807725339895,0,1.97,C13H11,2022-11-15_12h12.27.442,t1_Paradigm,2021.1.4,59.97071866349109,
W,left,Distractor,0,23,23,23,3149.188560651455,3151.189695007153,left,1,0.5138239977823105,0,1.97,C13H11,2022-11-15_12h12.27.442,t1_Paradigm,2021.1.4,59.97071866349109,
K,left,Distractor,0,24,24,24,3152.689136811765,3154.690522997,left,1,0.6769145781436237,0,1.97,C13H11,2022-11-15_12h12.27.442,t1_Paradigm,2021.1.4,59.97071866349109,
F,left,Pretarget,0,25,25,25,3156.1885266464524,3158.1904777639284,left,1,0.5368925454531563,0,1.97,C13H11,2022-11-15_12h12.27.442,t1_Paradigm,2021.1.4,59.97071866349109,
F,right,Target,0,26,26,26,3159.688997904508,3161.6890726513666,right,1,0.5263384819845669,0,1.97,C13H11,2022-11-15_12h12.27.442,t1_Paradigm,2021.1.4,59.97071866349109,
Z,left,Distractor,0,27,27,27,3163.1886360399076,3165.190568230071,left,1,0.5289562259276863,0,1.97,C13H11,2022-11-15_12h12.27.442,t1_Paradigm,2021.1.4,59.97071866349109,
F,left,Lure,0,28,28,28,3166.6885555186163,3168.6892805310345,left,1,0.8540986299194628,0,1.97,C13H11,2022-11-15_12h12.27.442,t1_Paradigm,2021.1.4,59.97071866349109,
P,left,Distractor,0,29,29,29,3170.188448370769,3172.1894348367787,left,1,0.6178334447467932,0,1.97,C13H11,2022-11-15_12h12.27.442,t1_Paradigm,2021.1.4,59.97071866349109,
F,left,Lure,0,30,30,30,3173.6890158694296,3175.689319348079,left,1,0.7660901427734643,0,1.97,C13H11,2022-11-15_12h12.27.442,t1_Paradigm,2021.1.4,59.97071866349109,
R,left,Distractor,0,31,31,31,3177.188566105091,3179.190341423091,left,1,0.6411948846071027,0,1.97,C13H11,2022-11-15_12h12.27.442,t1_Paradigm,2021.1.4,59.97071866349109,
V,left,Distractor,0,32,32,32,3180.6890081701713,3182.6903459143214,left,1,0.43700893240747973,0,1.97,C13H11,2022-11-15_12h12.27.442,t1_Paradigm,2021.1.4,59.97071866349109,
M,left,Pretarget,0,33,33,33,3184.188870546146,3186.188764681501,left,1,0.5226367482537171,0,1.97,C13H11,2022-11-15_12h12.27.442,t1_Paradigm,2021.1.4,59.97071866349109,
M,right,Target,0,34,34,34,3187.6889456138015,3189.6888115185866,left,0,0.7189710726524936,0,1.97,C13H11,2022-11-15_12h12.27.442,t1_Paradigm,2021.1.4,59.97071866349109,
M,right,Target,0,35,35,35,3191.188858676469,3193.1886556088284,right,1,0.7387744980514981,0,1.97,C13H11,2022-11-15_12h12.27.442,t1_Paradigm,2021.1.4,59.97071866349109,
D,left,Distractor,0,36,36,36,3194.6889122503926,3196.6907100245444,left,1,0.5811892000201624,0,1.97,C13H11,2022-11-15_12h12.27.442,t1_Paradigm,2021.1.4,59.97071866349109,
M,left,Lure,0,37,37,37,3198.188488791813,3200.1902660346386,left,1,0.7292550208803732,0,1.97,C13H11,2022-11-15_12h12.27.442,t1_Paradigm,2021.1.4,59.97071866349109,
