Currentstep,EDround.thisRepN,EDround.thisTrialN,EDround.thisN,EDround.thisIndex,question.started,EDclick.clicked_name,EDleftbutton.wasclicked,EDrightbutton.wasclicked,EDleftbutton.value,EDrightbutton.value,EDleftbutton.nback,EDrightbutton.nback,Participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,Z02T02,2022-11-11_10h52.56.135,t1_Paradigm,2021.1.4,60.038520949711604,
0,0,0,0,0,2499.7799985114793,EDleftbutton,1,0,1.00,2.00,1,2,Z02T02,2022-11-11_10h52.56.135,t1_Paradigm,2021.1.4,60.038520949711604,
1,0,1,1,1,2509.0761503637254,EDrightbutton,0,1,0.50,2.00,1,2,Z02T02,2022-11-11_10h52.56.135,t1_Paradigm,2021.1.4,60.038520949711604,
2,0,2,2,2,2512.076797100464,EDrightbutton,0,1,0.75,2.00,1,2,Z02T02,2022-11-11_10h52.56.135,t1_Paradigm,2021.1.4,60.038520949711604,
3,0,3,3,3,2516.193015307386,EDrightbutton,0,1,0.88,2.00,1,2,Z02T02,2022-11-11_10h52.56.135,t1_Paradigm,2021.1.4,60.038520949711604,
4,0,4,4,4,2519.3137147967977,EDrightbutton,0,1,0.94,2.00,1,2,Z02T02,2022-11-11_10h52.56.135,t1_Paradigm,2021.1.4,60.038520949711604,
5,0,5,5,5,2522.2522706362274,EDrightbutton,0,1,0.97,2.00,1,2,Z02T02,2022-11-11_10h52.56.135,t1_Paradigm,2021.1.4,60.038520949711604,
0,0,0,0,0,2524.1654391714587,EDleftbutton,1,0,1.00,2.00,2,4,Z02T02,2022-11-11_10h52.56.135,t1_Paradigm,2021.1.4,60.038520949711604,
1,0,1,1,1,2528.6855929125863,EDleftbutton,1,0,0.50,2.00,2,4,Z02T02,2022-11-11_10h52.56.135,t1_Paradigm,2021.1.4,60.038520949711604,
2,0,2,2,2,2532.66958746152,EDrightbutton,0,1,0.25,2.00,2,4,Z02T02,2022-11-11_10h52.56.135,t1_Paradigm,2021.1.4,60.038520949711604,
3,0,3,3,3,2534.957250894075,EDrightbutton,0,1,0.38,2.00,2,4,Z02T02,2022-11-11_10h52.56.135,t1_Paradigm,2021.1.4,60.038520949711604,
4,0,4,4,4,2536.8973985527978,EDrightbutton,0,1,0.44,2.00,2,4,Z02T02,2022-11-11_10h52.56.135,t1_Paradigm,2021.1.4,60.038520949711604,
5,0,5,5,5,2538.2320620379646,EDrightbutton,0,1,0.47,2.00,2,4,Z02T02,2022-11-11_10h52.56.135,t1_Paradigm,2021.1.4,60.038520949711604,
0,0,0,0,0,2539.7980904584515,EDrightbutton,0,1,2.00,1.00,2,3,Z02T02,2022-11-11_10h52.56.135,t1_Paradigm,2021.1.4,60.038520949711604,
1,0,1,1,1,2543.3307323780277,EDleftbutton,1,0,2.00,0.50,2,3,Z02T02,2022-11-11_10h52.56.135,t1_Paradigm,2021.1.4,60.038520949711604,
2,0,2,2,2,2547.278756687117,EDleftbutton,1,0,2.00,0.75,2,3,Z02T02,2022-11-11_10h52.56.135,t1_Paradigm,2021.1.4,60.038520949711604,
3,0,3,3,3,2549.830117721485,EDrightbutton,0,1,2.00,0.88,2,3,Z02T02,2022-11-11_10h52.56.135,t1_Paradigm,2021.1.4,60.038520949711604,
4,0,4,4,4,2551.2649737519846,EDleftbutton,1,0,2.00,0.82,2,3,Z02T02,2022-11-11_10h52.56.135,t1_Paradigm,2021.1.4,60.038520949711604,
5,0,5,5,5,2553.649911715302,EDrightbutton,0,1,2.00,0.85,2,3,Z02T02,2022-11-11_10h52.56.135,t1_Paradigm,2021.1.4,60.038520949711604,
0,0,0,0,0,2556.6471380616117,EDrightbutton,0,1,1.00,2.00,1,3,Z02T02,2022-11-11_10h52.56.135,t1_Paradigm,2021.1.4,60.038520949711604,
1,0,1,1,1,2561.7430315399647,EDrightbutton,0,1,1.50,2.00,1,3,Z02T02,2022-11-11_10h52.56.135,t1_Paradigm,2021.1.4,60.038520949711604,
2,0,2,2,2,2565.974747432622,EDleftbutton,1,0,1.75,2.00,1,3,Z02T02,2022-11-11_10h52.56.135,t1_Paradigm,2021.1.4,60.038520949711604,
3,0,3,3,3,2571.1861626568557,EDleftbutton,1,0,1.62,2.00,1,3,Z02T02,2022-11-11_10h52.56.135,t1_Paradigm,2021.1.4,60.038520949711604,
4,0,4,4,4,2573.907314861985,EDrightbutton,0,1,1.56,2.00,1,3,Z02T02,2022-11-11_10h52.56.135,t1_Paradigm,2021.1.4,60.038520949711604,
5,0,5,5,5,2575.0741706948697,EDrightbutton,0,1,1.59,2.00,1,3,Z02T02,2022-11-11_10h52.56.135,t1_Paradigm,2021.1.4,60.038520949711604,
0,0,0,0,0,2576.693767908769,EDleftbutton,1,0,1.00,2.00,3,4,Z02T02,2022-11-11_10h52.56.135,t1_Paradigm,2021.1.4,60.038520949711604,
