Letter,CorrAnswer,Stimulus,finaln_nback_run.thisRepN,finaln_nback_run.thisTrialN,finaln_nback_run.thisN,finaln_nback_run.thisIndex,finaln_fixcross.started,finaln_nback_trial.started,finaln_trial_resp.keys,finaln_trial_resp.corr,finaln_level,finaln_money,finaln_trial_resp.rt,Participant,date,expName,psychopyVersion,frameRate,
F,left,Distractor,0,0,0,0,2704.3444584100052,2706.3364338802367,None,0,3,3.0,,D08E08,2022-11-24_10h52.59.157,t1_Paradigm,2021.1.4,60.01501726997434,
P,left,Pretarget,0,1,1,1,2707.834238635285,2709.83639121363,None,0,3,3.0,,D08E08,2022-11-24_10h52.59.157,t1_Paradigm,2021.1.4,60.01501726997434,
B,left,Distractor,0,2,2,2,2711.33412731715,2713.3360604672416,None,0,3,3.0,,D08E08,2022-11-24_10h52.59.157,t1_Paradigm,2021.1.4,60.01501726997434,
K,left,Pretarget,0,3,3,3,2714.8342890011263,2716.8369083457164,None,0,3,3.0,,D08E08,2022-11-24_10h52.59.157,t1_Paradigm,2021.1.4,60.01501726997434,
H,left,Distractor,0,4,4,4,2718.3341375827986,2720.3369070625104,left,1,3,3.0,0.769363581070138,D08E08,2022-11-24_10h52.59.157,t1_Paradigm,2021.1.4,60.01501726997434,
P,right,Target,0,5,5,5,2721.8345575120165,2723.836199374309,left,0,3,3.0,1.1742202597724827,D08E08,2022-11-24_10h52.59.157,t1_Paradigm,2021.1.4,60.01501726997434,
L,left,Distractor,0,6,6,6,2725.334547887971,2727.3368182004833,left,1,3,3.0,0.7939876658219873,D08E08,2022-11-24_10h52.59.157,t1_Paradigm,2021.1.4,60.01501726997434,
K,right,Target,0,7,7,7,2728.8343855623916,2730.836747303343,right,1,3,3.0,0.9253247794804338,D08E08,2022-11-24_10h52.59.157,t1_Paradigm,2021.1.4,60.01501726997434,
Z,left,Pretarget,0,8,8,8,2732.334059628025,2734.336058863233,left,1,3,3.0,0.8022229622056329,D08E08,2022-11-24_10h52.59.157,t1_Paradigm,2021.1.4,60.01501726997434,
S,left,Pretarget,0,9,9,9,2735.8341687005486,2737.8354130897296,left,1,3,3.0,1.0471064984139957,D08E08,2022-11-24_10h52.59.157,t1_Paradigm,2021.1.4,60.01501726997434,
N,left,Distractor,0,10,10,10,2739.3343214020824,2741.336978280453,left,1,3,3.0,0.9213131561991759,D08E08,2022-11-24_10h52.59.157,t1_Paradigm,2021.1.4,60.01501726997434,
M,left,Distractor,0,11,11,11,2742.8344638379676,2744.834378825559,left,1,3,3.0,0.8965305954843643,D08E08,2022-11-24_10h52.59.157,t1_Paradigm,2021.1.4,60.01501726997434,
Z,right,Target,0,12,12,12,2746.334513241405,2748.335171526169,right,1,3,3.0,1.0269835800954752,D08E08,2022-11-24_10h52.59.157,t1_Paradigm,2021.1.4,60.01501726997434,
S,right,Target,0,13,13,13,2749.834195647878,2751.8350310150927,right,1,3,3.0,1.175247787110493,D08E08,2022-11-24_10h52.59.157,t1_Paradigm,2021.1.4,60.01501726997434,
Q,left,Distractor,0,14,14,14,2753.3342543545605,2755.3351067242565,left,1,3,3.0,1.1792356710793683,D08E08,2022-11-24_10h52.59.157,t1_Paradigm,2021.1.4,60.01501726997434,
V,left,Lure,0,15,15,15,2756.8344445898747,2758.8351599773123,left,1,3,3.0,1.0228224632937781,D08E08,2022-11-24_10h52.59.157,t1_Paradigm,2021.1.4,60.01501726997434,
Z,right,Target,0,16,16,16,2760.334495597319,2762.3367704010525,left,0,3,3.0,1.2174286986501102,D08E08,2022-11-24_10h52.59.157,t1_Paradigm,2021.1.4,60.01501726997434,
X,left,Distractor,0,17,17,17,2763.8345315270926,2765.8366735189884,left,1,3,3.0,0.997429738046776,D08E08,2022-11-24_10h52.59.157,t1_Paradigm,2021.1.4,60.01501726997434,
