Letter,CorrAnswer,Stimulus,finaln_nback_run.thisRepN,finaln_nback_run.thisTrialN,finaln_nback_run.thisN,finaln_nback_run.thisIndex,finaln_fixcross.started,finaln_nback_trial.started,finaln_trial_resp.keys,finaln_trial_resp.corr,finaln_level,finaln_money,finaln_trial_resp.rt,Participant,date,expName,psychopyVersion,frameRate,
T,left,Distractor,0,0,0,0,2664.706915976829,2666.7088629239006,None,0,0,1.47,,R17D05,2022-11-14_15h16.19.627,t1_Paradigm,2021.1.4,59.929903344336836,
F,left,Distractor,0,1,1,1,2668.2086858412367,2670.2082915756037,left,1,0,1.47,0.5111359981819987,R17D05,2022-11-14_15h16.19.627,t1_Paradigm,2021.1.4,59.929903344336836,
G,left,Distractor,0,2,2,2,2671.7080638062325,2673.7076945631998,left,1,0,1.47,0.3990397755987942,R17D05,2022-11-14_15h16.19.627,t1_Paradigm,2021.1.4,59.929903344336836,
V,left,Distractor,0,3,3,3,2675.2074616609607,2677.2070218414883,left,1,0,1.47,0.5232366478885524,R17D05,2022-11-14_15h16.19.627,t1_Paradigm,2021.1.4,59.929903344336836,
H,left,Distractor,0,4,4,4,2678.7068899918813,2680.707318904111,left,1,0,1.47,0.42672883381601423,R17D05,2022-11-14_15h16.19.627,t1_Paradigm,2021.1.4,59.929903344336836,
C,left,Pretarget,0,5,5,5,2682.206461400492,2684.20592084917,left,1,0,1.47,0.3927953655947931,R17D05,2022-11-14_15h16.19.627,t1_Paradigm,2021.1.4,59.929903344336836,
C,right,Target,0,6,6,6,2685.7057184231817,2687.7053495009313,right,1,0,1.47,0.5374905203352682,R17D05,2022-11-14_15h16.19.627,t1_Paradigm,2021.1.4,59.929903344336836,
C,right,Target,0,7,7,7,2689.205101841828,2691.204998222762,right,1,0,1.47,0.40828592953039333,R17D05,2022-11-14_15h16.19.627,t1_Paradigm,2021.1.4,59.929903344336836,
W,left,Distractor,0,8,8,8,2692.7045677065616,2694.704194613849,left,1,0,1.47,0.36916637688409537,R17D05,2022-11-14_15h16.19.627,t1_Paradigm,2021.1.4,59.929903344336836,
R,left,Pretarget,0,9,9,9,2696.2039719773456,2698.203604338283,left,1,0,1.47,0.40356597036588937,R17D05,2022-11-14_15h16.19.627,t1_Paradigm,2021.1.4,59.929903344336836,
R,right,Target,0,10,10,10,2699.7034853207297,2701.7031125488575,right,1,0,1.47,0.4176363440346904,R17D05,2022-11-14_15h16.19.627,t1_Paradigm,2021.1.4,59.929903344336836,
Z,left,Distractor,0,11,11,11,2703.202900177974,2705.2023763083853,left,1,0,1.47,0.4120495779789053,R17D05,2022-11-14_15h16.19.627,t1_Paradigm,2021.1.4,59.929903344336836,
R,left,Lure,0,12,12,12,2706.7022098121815,2708.701847305987,left,1,0,1.47,0.4380277994205244,R17D05,2022-11-14_15h16.19.627,t1_Paradigm,2021.1.4,59.929903344336836,
H,left,Pretarget,0,13,13,13,2710.201675997756,2712.2009041482233,left,1,0,1.47,0.41159917204640806,R17D05,2022-11-14_15h16.19.627,t1_Paradigm,2021.1.4,59.929903344336836,
H,right,Target,0,14,14,14,2713.701223346172,2715.700785772293,right,1,0,1.47,0.45788126991828904,R17D05,2022-11-14_15h16.19.627,t1_Paradigm,2021.1.4,59.929903344336836,
K,left,Distractor,0,15,15,15,2717.2003129102523,2719.200233351381,left,1,0,1.47,0.4066046064835973,R17D05,2022-11-14_15h16.19.627,t1_Paradigm,2021.1.4,59.929903344336836,
J,left,Distractor,0,16,16,16,2720.6999343639472,2722.69957666978,left,1,0,1.47,0.40427718829596415,R17D05,2022-11-14_15h16.19.627,t1_Paradigm,2021.1.4,59.929903344336836,
H,left,Lure,0,17,17,17,2724.1992247499875,2726.198817010736,left,1,0,1.47,0.45964728464605287,R17D05,2022-11-14_15h16.19.627,t1_Paradigm,2021.1.4,59.929903344336836,
S,left,Distractor,0,18,18,18,2727.6985725596314,2729.6983014820144,left,1,0,1.47,0.39233405236154795,R17D05,2022-11-14_15h16.19.627,t1_Paradigm,2021.1.4,59.929903344336836,
T,left,Pretarget,0,19,19,19,2731.198109642428,2733.197798785346,left,1,0,1.47,0.4799630307825282,R17D05,2022-11-14_15h16.19.627,t1_Paradigm,2021.1.4,59.929903344336836,
T,right,Target,0,20,20,20,2734.69762298587,2736.6972874270286,right,1,0,1.47,0.47746719158021733,R17D05,2022-11-14_15h16.19.627,t1_Paradigm,2021.1.4,59.929903344336836,
X,left,Pretarget,0,21,21,21,2738.197068640089,2740.196458474791,left,1,0,1.47,0.4960323214181699,R17D05,2022-11-14_15h16.19.627,t1_Paradigm,2021.1.4,59.929903344336836,
X,right,Target,0,22,22,22,2741.6962743344484,2743.696181622683,right,1,0,1.47,0.5590002913377248,R17D05,2022-11-14_15h16.19.627,t1_Paradigm,2021.1.4,59.929903344336836,
W,left,Distractor,0,23,23,23,2745.1958248909214,2747.195773562591,left,1,0,1.47,0.4221147393109277,R17D05,2022-11-14_15h16.19.627,t1_Paradigm,2021.1.4,59.929903344336836,
K,left,Distractor,0,24,24,24,2748.6951210513944,2750.6957652217243,left,1,0,1.47,0.49714550422504544,R17D05,2022-11-14_15h16.19.627,t1_Paradigm,2021.1.4,59.929903344336836,
F,left,Pretarget,0,25,25,25,2752.1944444801193,2754.1943296330282,left,1,0,1.47,0.46323737932834774,R17D05,2022-11-14_15h16.19.627,t1_Paradigm,2021.1.4,59.929903344336836,
F,right,Target,0,26,26,26,2755.693935367395,2757.6936607609387,right,1,0,1.47,0.4850788594922051,R17D05,2022-11-14_15h16.19.627,t1_Paradigm,2021.1.4,59.929903344336836,
Z,left,Distractor,0,27,27,27,2759.193406364997,2761.1929784151725,left,1,0,1.47,0.4055443560355343,R17D05,2022-11-14_15h16.19.627,t1_Paradigm,2021.1.4,59.929903344336836,
F,left,Lure,0,28,28,28,2762.6927567410166,2764.6924975330476,left,1,0,1.47,0.4644990934175439,R17D05,2022-11-14_15h16.19.627,t1_Paradigm,2021.1.4,59.929903344336836,
P,left,Distractor,0,29,29,29,2766.1921523501514,2768.1917600093293,left,1,0,1.47,0.45010759693104774,R17D05,2022-11-14_15h16.19.627,t1_Paradigm,2021.1.4,59.929903344336836,
F,left,Lure,0,30,30,30,2769.6917423652485,2771.691161392897,left,1,0,1.47,0.4276905980659649,R17D05,2022-11-14_15h16.19.627,t1_Paradigm,2021.1.4,59.929903344336836,
R,left,Distractor,0,31,31,31,2773.191293884127,2775.190551227599,left,1,0,1.47,0.41670441441237926,R17D05,2022-11-14_15h16.19.627,t1_Paradigm,2021.1.4,59.929903344336836,
V,left,Distractor,0,32,32,32,2776.6903305158485,2778.6900568717974,left,1,0,1.47,0.47573293617460877,R17D05,2022-11-14_15h16.19.627,t1_Paradigm,2021.1.4,59.929903344336836,
M,left,Pretarget,0,33,33,33,2780.189974104869,2782.1894653129857,left,1,0,1.47,0.4653309329296462,R17D05,2022-11-14_15h16.19.627,t1_Paradigm,2021.1.4,59.929903344336836,
M,right,Target,0,34,34,34,2783.68931068643,2785.6889109672047,right,1,0,1.47,0.36097020778106526,R17D05,2022-11-14_15h16.19.627,t1_Paradigm,2021.1.4,59.929903344336836,
M,right,Target,0,35,35,35,2787.188787779247,2789.188245303172,right,1,0,1.47,0.4203583486378193,R17D05,2022-11-14_15h16.19.627,t1_Paradigm,2021.1.4,59.929903344336836,
D,left,Distractor,0,36,36,36,2790.688072711695,2792.6876996190404,left,1,0,1.47,0.3732476193108596,R17D05,2022-11-14_15h16.19.627,t1_Paradigm,2021.1.4,59.929903344336836,
M,left,Lure,0,37,37,37,2794.1876518195495,2796.1870333133847,left,1,0,1.47,0.4121894476702437,R17D05,2022-11-14_15h16.19.627,t1_Paradigm,2021.1.4,59.929903344336836,
F,left,Distractor,0,38,38,38,2797.6870904160896,2799.686483138008,left,1,0,1.47,0.4587759865098633,R17D05,2022-11-14_15h16.19.627,t1_Paradigm,2021.1.4,59.929903344336836,
T,left,Pretarget,0,39,39,39,2801.1867333635455,2803.1859993686667,left,1,0,1.47,0.46844656142638996,R17D05,2022-11-14_15h16.19.627,t1_Paradigm,2021.1.4,59.929903344336836,
T,right,Target,0,40,40,40,2804.6857170629664,2806.6853799000965,right,1,0,1.47,0.42570322996471077,R17D05,2022-11-14_15h16.19.627,t1_Paradigm,2021.1.4,59.929903344336836,
Z,left,Distractor,0,41,41,41,2808.1852573537617,2810.185276601871,left,1,0,1.47,0.3949691195739433,R17D05,2022-11-14_15h16.19.627,t1_Paradigm,2021.1.4,59.929903344336836,
S,left,Distractor,0,42,42,42,2811.684571479156,2813.683925704856,left,1,0,1.47,0.5112668854417279,R17D05,2022-11-14_15h16.19.627,t1_Paradigm,2021.1.4,59.929903344336836,
D,left,Distractor,0,43,43,43,2815.1840309278923,2817.1841759303934,left,1,0,1.47,0.4145890462677926,R17D05,2022-11-14_15h16.19.627,t1_Paradigm,2021.1.4,59.929903344336836,
Y,left,Pretarget,0,44,44,44,2818.6834643916227,2820.683137173648,left,1,0,1.47,0.4123835328500718,R17D05,2022-11-14_15h16.19.627,t1_Paradigm,2021.1.4,59.929903344336836,
Y,right,Target,0,45,45,45,2822.182686446875,2824.182582186244,right,1,0,1.47,0.5694536229129881,R17D05,2022-11-14_15h16.19.627,t1_Paradigm,2021.1.4,59.929903344336836,
Z,left,Pretarget,0,46,46,46,2825.682390667498,2827.681980682595,left,1,0,1.47,0.35941335587995127,R17D05,2022-11-14_15h16.19.627,t1_Paradigm,2021.1.4,59.929903344336836,
Z,right,Target,0,47,47,47,2829.181856532232,2831.181297695264,right,1,0,1.47,0.5408538079936989,R17D05,2022-11-14_15h16.19.627,t1_Paradigm,2021.1.4,59.929903344336836,
H,left,Pretarget,0,48,48,48,2832.680948021123,2834.680905354442,left,1,0,1.47,0.4773805750301108,R17D05,2022-11-14_15h16.19.627,t1_Paradigm,2021.1.4,59.929903344336836,
H,right,Target,0,49,49,49,2836.1806971539627,2838.1802749786293,right,1,0,1.47,0.48300166690023616,R17D05,2022-11-14_15h16.19.627,t1_Paradigm,2021.1.4,59.929903344336836,
Z,left,Lure,0,50,50,50,2839.680020261847,2841.6795849336195,left,1,0,1.47,0.468550180492457,R17D05,2022-11-14_15h16.19.627,t1_Paradigm,2021.1.4,59.929903344336836,
