vsx,EDround.thisRepN,EDround.thisTrialN,EDround.thisN,EDround.thisIndex,question.started,VS1click.clicked_name,VS1leftbutton.wasclicked,VS1rightbutton.wasclicked,VS1leftbutton.nback,VS1rightbutton.nback,Participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,D18R04,2022-10-07_14h39.42.909,t1_Paradigm,2021.1.4,60.00860514057195,
0,0,0,0,0,2384.7147465232265,VS1leftbutton,1,0,3,2,D18R04,2022-10-07_14h39.42.909,t1_Paradigm,2021.1.4,60.00860514057195,
1,0,1,1,1,2389.910660534224,VS1rightbutton,0,1,2,1,D18R04,2022-10-07_14h39.42.909,t1_Paradigm,2021.1.4,60.00860514057195,
2,0,2,2,2,2393.888843441964,VS1leftbutton,1,0,3,4,D18R04,2022-10-07_14h39.42.909,t1_Paradigm,2021.1.4,60.00860514057195,
3,0,3,3,3,2398.0706286978384,VS1rightbutton,0,1,4,3,D18R04,2022-10-07_14h39.42.909,t1_Paradigm,2021.1.4,60.00860514057195,
4,0,4,4,4,2402.9830305445066,VS1leftbutton,1,0,2,3,D18R04,2022-10-07_14h39.42.909,t1_Paradigm,2021.1.4,60.00860514057195,
5,0,5,5,5,2406.6743819511757,VS1rightbutton,0,1,4,2,D18R04,2022-10-07_14h39.42.909,t1_Paradigm,2021.1.4,60.00860514057195,
6,0,6,6,6,2416.1325671943487,VS1rightbutton,0,1,4,2,D18R04,2022-10-07_14h39.42.909,t1_Paradigm,2021.1.4,60.00860514057195,
7,0,7,7,7,2421.2533898329566,VS1rightbutton,0,1,4,2,D18R04,2022-10-07_14h39.42.909,t1_Paradigm,2021.1.4,60.00860514057195,
8,0,8,8,8,2425.370350979676,VS1leftbutton,1,0,1,3,D18R04,2022-10-07_14h39.42.909,t1_Paradigm,2021.1.4,60.00860514057195,
9,0,9,9,9,2429.368786108258,VS1leftbutton,1,0,1,4,D18R04,2022-10-07_14h39.42.909,t1_Paradigm,2021.1.4,60.00860514057195,
10,0,10,10,10,2431.7543860831065,VS1leftbutton,1,0,1,3,D18R04,2022-10-07_14h39.42.909,t1_Paradigm,2021.1.4,60.00860514057195,
11,0,11,11,11,2435.118791000481,VS1rightbutton,0,1,4,1,D18R04,2022-10-07_14h39.42.909,t1_Paradigm,2021.1.4,60.00860514057195,
12,0,12,12,12,2440.0369008744747,VS1rightbutton,0,1,2,1,D18R04,2022-10-07_14h39.42.909,t1_Paradigm,2021.1.4,60.00860514057195,
13,0,13,13,13,2443.2862412256654,VS1rightbutton,0,1,3,2,D18R04,2022-10-07_14h39.42.909,t1_Paradigm,2021.1.4,60.00860514057195,
14,0,14,14,14,2446.3432182007527,VS1rightbutton,0,1,2,1,D18R04,2022-10-07_14h39.42.909,t1_Paradigm,2021.1.4,60.00860514057195,
15,0,15,15,15,2448.7076272885606,VS1rightbutton,0,1,4,3,D18R04,2022-10-07_14h39.42.909,t1_Paradigm,2021.1.4,60.00860514057195,
16,0,16,16,16,2452.0935650677566,VS1leftbutton,1,0,1,4,D18R04,2022-10-07_14h39.42.909,t1_Paradigm,2021.1.4,60.00860514057195,
17,0,17,17,17,2455.9991303061834,VS1leftbutton,1,0,1,3,D18R04,2022-10-07_14h39.42.909,t1_Paradigm,2021.1.4,60.00860514057195,
