vsx,EDround.thisRepN,EDround.thisTrialN,EDround.thisN,EDround.thisIndex,question.started,VS1click.clicked_name,VS1leftbutton.wasclicked,VS1rightbutton.wasclicked,VS1leftbutton.nback,VS1rightbutton.nback,Participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,L15G05,2022-09-01_09h05.56.979,t1_Paradigm,2021.1.4,59.98933844633179,
0,0,0,0,0,2632.1643813819537,VS1leftbutton,1,0,1,4,L15G05,2022-09-01_09h05.56.979,t1_Paradigm,2021.1.4,59.98933844633179,
1,0,1,1,1,2635.882273457828,VS1rightbutton,0,1,4,2,L15G05,2022-09-01_09h05.56.979,t1_Paradigm,2021.1.4,59.98933844633179,
2,0,2,2,2,2639.9548317555164,VS1rightbutton,0,1,3,2,L15G05,2022-09-01_09h05.56.979,t1_Paradigm,2021.1.4,59.98933844633179,
3,0,3,3,3,2644.777982092841,VS1rightbutton,0,1,3,2,L15G05,2022-09-01_09h05.56.979,t1_Paradigm,2021.1.4,59.98933844633179,
4,0,4,4,4,2648.642917820209,VS1leftbutton,1,0,2,3,L15G05,2022-09-01_09h05.56.979,t1_Paradigm,2021.1.4,59.98933844633179,
5,0,5,5,5,2652.2344983783405,VS1leftbutton,1,0,2,4,L15G05,2022-09-01_09h05.56.979,t1_Paradigm,2021.1.4,59.98933844633179,
6,0,6,6,6,2654.871077476826,VS1rightbutton,0,1,4,3,L15G05,2022-09-01_09h05.56.979,t1_Paradigm,2021.1.4,59.98933844633179,
7,0,7,7,7,2658.550648179924,VS1rightbutton,0,1,2,1,L15G05,2022-09-01_09h05.56.979,t1_Paradigm,2021.1.4,59.98933844633179,
8,0,8,8,8,2661.068261479086,VS1leftbutton,1,0,3,4,L15G05,2022-09-01_09h05.56.979,t1_Paradigm,2021.1.4,59.98933844633179,
9,0,9,9,9,2668.61649947548,VS1rightbutton,0,1,4,2,L15G05,2022-09-01_09h05.56.979,t1_Paradigm,2021.1.4,59.98933844633179,
10,0,10,10,10,2672.3681395744206,VS1leftbutton,1,0,1,4,L15G05,2022-09-01_09h05.56.979,t1_Paradigm,2021.1.4,59.98933844633179,
11,0,11,11,11,2675.7074721143,VS1rightbutton,0,1,3,1,L15G05,2022-09-01_09h05.56.979,t1_Paradigm,2021.1.4,59.98933844633179,
12,0,12,12,12,2678.4702976077824,VS1leftbutton,1,0,1,2,L15G05,2022-09-01_09h05.56.979,t1_Paradigm,2021.1.4,59.98933844633179,
13,0,13,13,13,2680.7074182196084,VS1leftbutton,1,0,3,4,L15G05,2022-09-01_09h05.56.979,t1_Paradigm,2021.1.4,59.98933844633179,
14,0,14,14,14,2683.3488590685884,VS1rightbutton,0,1,3,1,L15G05,2022-09-01_09h05.56.979,t1_Paradigm,2021.1.4,59.98933844633179,
15,0,15,15,15,2686.164110625279,VS1leftbutton,1,0,1,4,L15G05,2022-09-01_09h05.56.979,t1_Paradigm,2021.1.4,59.98933844633179,
16,0,16,16,16,2688.533964243441,VS1leftbutton,1,0,1,2,L15G05,2022-09-01_09h05.56.979,t1_Paradigm,2021.1.4,59.98933844633179,
17,0,17,17,17,2694.034400533812,VS1rightbutton,0,1,3,1,L15G05,2022-09-01_09h05.56.979,t1_Paradigm,2021.1.4,59.98933844633179,
