vsx,EDround.thisRepN,EDround.thisTrialN,EDround.thisN,EDround.thisIndex,question.started,VS1click.clicked_name,VS1leftbutton.wasclicked,VS1rightbutton.wasclicked,VS1leftbutton.nback,VS1rightbutton.nback,Participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,M18T09,2022-11-01_16h17.42.928,t1_Paradigm,2021.1.4,59.981565932363786,
0,0,0,0,0,2826.149076633912,VS1rightbutton,0,1,4,3,M18T09,2022-11-01_16h17.42.928,t1_Paradigm,2021.1.4,59.981565932363786,
1,0,1,1,1,2837.219466813258,VS1rightbutton,0,1,3,1,M18T09,2022-11-01_16h17.42.928,t1_Paradigm,2021.1.4,59.981565932363786,
2,0,2,2,2,2842.3652298774687,VS1leftbutton,1,0,2,4,M18T09,2022-11-01_16h17.42.928,t1_Paradigm,2021.1.4,59.981565932363786,
3,0,3,3,3,2847.19903618074,VS1rightbutton,0,1,3,2,M18T09,2022-11-01_16h17.42.928,t1_Paradigm,2021.1.4,59.981565932363786,
4,0,4,4,4,2851.576429608511,VS1rightbutton,0,1,4,1,M18T09,2022-11-01_16h17.42.928,t1_Paradigm,2021.1.4,59.981565932363786,
5,0,5,5,5,2854.0858512592386,VS1leftbutton,1,0,4,2,M18T09,2022-11-01_16h17.42.928,t1_Paradigm,2021.1.4,59.981565932363786,
6,0,6,6,6,2858.399739572429,VS1rightbutton,0,1,4,2,M18T09,2022-11-01_16h17.42.928,t1_Paradigm,2021.1.4,59.981565932363786,
7,0,7,7,7,2867.6735731182853,VS1leftbutton,1,0,2,3,M18T09,2022-11-01_16h17.42.928,t1_Paradigm,2021.1.4,59.981565932363786,
8,0,8,8,8,2873.048995535064,VS1leftbutton,1,0,2,3,M18T09,2022-11-01_16h17.42.928,t1_Paradigm,2021.1.4,59.981565932363786,
9,0,9,9,9,2877.2497204205138,VS1rightbutton,0,1,3,1,M18T09,2022-11-01_16h17.42.928,t1_Paradigm,2021.1.4,59.981565932363786,
10,0,10,10,10,2881.9328775156173,VS1leftbutton,1,0,1,3,M18T09,2022-11-01_16h17.42.928,t1_Paradigm,2021.1.4,59.981565932363786,
11,0,11,11,11,2884.900255422981,VS1leftbutton,1,0,3,4,M18T09,2022-11-01_16h17.42.928,t1_Paradigm,2021.1.4,59.981565932363786,
12,0,12,12,12,2893.38470548077,VS1leftbutton,1,0,1,2,M18T09,2022-11-01_16h17.42.928,t1_Paradigm,2021.1.4,59.981565932363786,
13,0,13,13,13,2896.3256136471755,VS1leftbutton,1,0,1,2,M18T09,2022-11-01_16h17.42.928,t1_Paradigm,2021.1.4,59.981565932363786,
14,0,14,14,14,2904.4191012908123,VS1rightbutton,0,1,4,1,M18T09,2022-11-01_16h17.42.928,t1_Paradigm,2021.1.4,59.981565932363786,
15,0,15,15,15,2907.215471858857,VS1rightbutton,0,1,2,1,M18T09,2022-11-01_16h17.42.928,t1_Paradigm,2021.1.4,59.981565932363786,
16,0,16,16,16,2909.6903158044443,VS1rightbutton,0,1,4,3,M18T09,2022-11-01_16h17.42.928,t1_Paradigm,2021.1.4,59.981565932363786,
17,0,17,17,17,2914.7649617507122,VS1rightbutton,0,1,4,1,M18T09,2022-11-01_16h17.42.928,t1_Paradigm,2021.1.4,59.981565932363786,
