Letter,CorrAnswer,Stimulus,nback_run.thisRepN,nback_run.thisTrialN,nback_run.thisN,nback_run.thisIndex,fixcross.started,nback_trial.started,trial_resp.keys,trial_resp.corr,currentlevel,trial_resp.rt,Participant,date,expName,psychopyVersion,frameRate,
H,left,Distractor,0,0,0,0,361.33068308571205,363.2650150311513,None,0,1,,K15V08,2022-11-18_16h14.11.074,t1_Paradigm,2021.1.4,59.97427634170212,
Q,left,Pretarget,0,1,1,1,364.76854529058687,366.7654120229324,left,1,1,1.0404755175572973,K15V08,2022-11-18_16h14.11.074,t1_Paradigm,2021.1.4,59.97427634170212,
Q,right,Target,0,2,2,2,368.2638511635307,370.2640705917149,right,1,1,0.8216693672798101,K15V08,2022-11-18_16h14.11.074,t1_Paradigm,2021.1.4,59.97427634170212,
T,left,Distractor,0,3,3,3,371.76380865733995,373.7657395612016,left,1,1,0.8081649099044625,K15V08,2022-11-18_16h14.11.074,t1_Paradigm,2021.1.4,59.97427634170212,
Q,left,Lure,0,4,4,4,375.26391821103175,377.2655244638365,right,0,1,1.0362300313136075,K15V08,2022-11-18_16h14.11.074,t1_Paradigm,2021.1.4,59.97427634170212,
L,left,Distractor,0,5,5,5,378.7639145218152,380.7659952399483,left,1,1,0.6558047576777426,K15V08,2022-11-18_16h14.11.074,t1_Paradigm,2021.1.4,59.97427634170212,
V,left,Pretarget,0,6,6,6,382.263902491761,384.2663919109275,right,0,1,0.5795229875079713,K15V08,2022-11-18_16h14.11.074,t1_Paradigm,2021.1.4,59.97427634170212,
V,right,Target,0,7,7,7,385.7629511550938,387.76382116859645,right,1,1,0.7301168070116546,K15V08,2022-11-18_16h14.11.074,t1_Paradigm,2021.1.4,59.97427634170212,
K,left,Distractor,0,8,8,8,389.2639717848717,391.2653608551025,left,1,1,0.5724791503125743,K15V08,2022-11-18_16h14.11.074,t1_Paradigm,2021.1.4,59.97427634170212,
G,left,Pretarget,0,9,9,9,392.7638445871014,394.7657947390487,left,1,1,0.8319927575867041,K15V08,2022-11-18_16h14.11.074,t1_Paradigm,2021.1.4,59.97427634170212,
G,right,Target,0,10,10,10,396.26384538910474,398.26382293300435,right,1,1,0.6942483189204722,K15V08,2022-11-18_16h14.11.074,t1_Paradigm,2021.1.4,59.97427634170212,
G,right,Target,0,11,11,11,399.7640110830482,401.763875704841,right,1,1,0.5218181870673106,K15V08,2022-11-18_16h14.11.074,t1_Paradigm,2021.1.4,59.97427634170212,
P,left,Pretarget,0,12,12,12,403.26382646182014,405.26571598229543,left,1,1,0.6524129240633556,K15V08,2022-11-18_16h14.11.074,t1_Paradigm,2021.1.4,59.97427634170212,
P,right,Target,0,13,13,13,406.763954621995,408.76395975481796,left,0,1,0.5617390389365937,K15V08,2022-11-18_16h14.11.074,t1_Paradigm,2021.1.4,59.97427634170212,
G,left,Lure,0,14,14,14,410.2638643163898,412.2658436612685,left,1,1,0.5800048312698891,K15V08,2022-11-18_16h14.11.074,t1_Paradigm,2021.1.4,59.97427634170212,
Y,left,Distractor,0,15,15,15,413.7640033838136,415.7661845127975,left,1,1,0.5674768934741223,K15V08,2022-11-18_16h14.11.074,t1_Paradigm,2021.1.4,59.97427634170212,
B,left,Distractor,0,16,16,16,417.26391821103175,419.2659052551446,left,1,1,0.6197553375745883,K15V08,2022-11-18_16h14.11.074,t1_Paradigm,2021.1.4,59.97427634170212,
T,left,Pretarget,0,17,17,17,420.7638237350077,422.7660260368864,right,0,1,0.6077817446657718,K15V08,2022-11-18_16h14.11.074,t1_Paradigm,2021.1.4,59.97427634170212,
T,right,Target,0,18,18,18,424.2637199557423,426.2638110633509,right,1,1,0.6300302868635299,K15V08,2022-11-18_16h14.11.074,t1_Paradigm,2021.1.4,59.97427634170212,
S,left,Distractor,0,19,19,19,427.7637958252824,429.7669688723156,left,1,1,0.5666938171616493,K15V08,2022-11-18_16h14.11.074,t1_Paradigm,2021.1.4,59.97427634170212,
T,left,Lure,0,20,20,20,431.26377577519247,433.2661442522169,left,1,1,0.8277103791774607,K15V08,2022-11-18_16h14.11.074,t1_Paradigm,2021.1.4,59.97427634170212,
J,left,Distractor,0,21,21,21,434.7637614995285,436.76628620685347,left,1,1,0.5915389262067947,K15V08,2022-11-18_16h14.11.074,t1_Paradigm,2021.1.4,59.97427634170212,
P,left,Distractor,0,22,22,22,438.2637664719507,440.26574677923395,left,1,1,0.5480372886759142,K15V08,2022-11-18_16h14.11.074,t1_Paradigm,2021.1.4,59.97427634170212,
F,left,Distractor,0,23,23,23,441.76374096823633,443.7657947390487,left,1,1,0.5358125082407241,K15V08,2022-11-18_16h14.11.074,t1_Paradigm,2021.1.4,59.97427634170212,
L,left,Distractor,0,24,24,24,445.26379021125763,447.2655844537055,left,1,1,0.5401532725113611,K15V08,2022-11-18_16h14.11.074,t1_Paradigm,2021.1.4,59.97427634170212,
W,left,Pretarget,0,25,25,25,448.7636999056524,450.7665165422866,left,1,1,0.479282803471051,K15V08,2022-11-18_16h14.11.074,t1_Paradigm,2021.1.4,59.97427634170212,
W,right,Target,0,26,26,26,452.2637812288169,454.26370808608885,right,1,1,0.8698899939786315,K15V08,2022-11-18_16h14.11.074,t1_Paradigm,2021.1.4,59.97427634170212,
V,left,Distractor,0,27,27,27,455.76368097836735,457.76569978182283,left,1,1,0.6640509586668486,K15V08,2022-11-18_16h14.11.074,t1_Paradigm,2021.1.4,59.97427634170212,
W,left,Lure,0,28,28,28,459.2637209181464,461.26553665429105,left,1,1,0.6840272642725722,K15V08,2022-11-18_16h14.11.074,t1_Paradigm,2021.1.4,59.97427634170212,
R,left,Pretarget,0,29,29,29,462.76365916386953,464.76697175952836,left,1,1,0.6383448185592897,K15V08,2022-11-18_16h14.11.074,t1_Paradigm,2021.1.4,59.97427634170212,
R,right,Target,0,30,30,30,466.2637462614605,468.26385790036124,right,1,1,0.581976476913951,K15V08,2022-11-18_16h14.11.074,t1_Paradigm,2021.1.4,59.97427634170212,
G,left,Distractor,0,31,31,31,469.7636440862018,471.765310328876,left,1,1,0.568259007382494,K15V08,2022-11-18_16h14.11.074,t1_Paradigm,2021.1.4,59.97427634170212,
R,left,Lure,0,32,32,32,473.2637571687094,475.26562038346697,left,1,1,1.035920457924476,K15V08,2022-11-18_16h14.11.074,t1_Paradigm,2021.1.4,59.97427634170212,
S,left,Distractor,0,33,33,33,476.76360976044793,478.765093146302,left,1,1,0.5928224527647217,K15V08,2022-11-18_16h14.11.074,t1_Paradigm,2021.1.4,59.97427634170212,
R,left,Lure,0,34,34,34,480.2637003868547,482.26541956176584,left,1,1,0.8681246236596962,K15V08,2022-11-18_16h14.11.074,t1_Paradigm,2021.1.4,59.97427634170212,
P,left,Pretarget,0,35,35,35,483.76367359993424,485.76601801685024,left,1,1,0.6958106219281035,K15V08,2022-11-18_16h14.11.074,t1_Paradigm,2021.1.4,59.97427634170212,
P,right,Target,0,36,36,36,487.2636663819019,489.2804834349365,right,1,1,0.8295039800232189,K15V08,2022-11-18_16h14.11.074,t1_Paradigm,2021.1.4,59.97427634170212,
