Currentstep,EDround.thisRepN,EDround.thisTrialN,EDround.thisN,EDround.thisIndex,question.started,EDclick.clicked_name,EDleftbutton.wasclicked,EDrightbutton.wasclicked,EDleftbutton.value,EDrightbutton.value,EDleftbutton.nback,EDrightbutton.nback,Participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,H10R02,2022-10-19_10h08.45.135,t1_Paradigm,2021.1.4,60.01332265386145,
0,0,0,0,0,2692.558743649686,EDrightbutton,0,1,2.00,1.00,1,2,H10R02,2022-10-19_10h08.45.135,t1_Paradigm,2021.1.4,60.01332265386145,
1,0,1,1,1,2700.5303266918636,EDrightbutton,0,1,2.00,0.50,1,2,H10R02,2022-10-19_10h08.45.135,t1_Paradigm,2021.1.4,60.01332265386145,
2,0,2,2,2,2711.9502224440803,EDleftbutton,1,0,2.00,0.25,1,2,H10R02,2022-10-19_10h08.45.135,t1_Paradigm,2021.1.4,60.01332265386145,
3,0,3,3,3,2716.237386067165,EDleftbutton,1,0,2.00,0.38,1,2,H10R02,2022-10-19_10h08.45.135,t1_Paradigm,2021.1.4,60.01332265386145,
4,0,4,4,4,2724.9543248594273,EDrightbutton,0,1,2.00,0.44,1,2,H10R02,2022-10-19_10h08.45.135,t1_Paradigm,2021.1.4,60.01332265386145,
5,0,5,5,5,2730.771133470291,EDrightbutton,0,1,2.00,0.41,1,2,H10R02,2022-10-19_10h08.45.135,t1_Paradigm,2021.1.4,60.01332265386145,
0,0,0,0,0,2736.063187719148,EDrightbutton,0,1,1.00,2.00,1,4,H10R02,2022-10-19_10h08.45.135,t1_Paradigm,2021.1.4,60.01332265386145,
1,0,1,1,1,2739.204701801762,EDrightbutton,0,1,1.50,2.00,1,4,H10R02,2022-10-19_10h08.45.135,t1_Paradigm,2021.1.4,60.01332265386145,
2,0,2,2,2,2742.4312213443336,EDrightbutton,0,1,1.75,2.00,1,4,H10R02,2022-10-19_10h08.45.135,t1_Paradigm,2021.1.4,60.01332265386145,
3,0,3,3,3,2744.8565848450526,EDrightbutton,0,1,1.88,2.00,1,4,H10R02,2022-10-19_10h08.45.135,t1_Paradigm,2021.1.4,60.01332265386145,
