Currentstep,EDround.thisRepN,EDround.thisTrialN,EDround.thisN,EDround.thisIndex,question.started,EDclick.clicked_name,EDleftbutton.wasclicked,EDrightbutton.wasclicked,EDleftbutton.value,EDrightbutton.value,EDleftbutton.nback,EDrightbutton.nback,Participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,T02R04,2022-11-11_09h01.36.781,t1_Paradigm,2021.1.4,59.95758791604956,
0,0,0,0,0,2678.8338916889543,EDrightbutton,0,1,1.00,2.00,1,4,T02R04,2022-11-11_09h01.36.781,t1_Paradigm,2021.1.4,59.95758791604956,
1,0,1,1,1,2684.387948244396,EDrightbutton,0,1,1.50,2.00,1,4,T02R04,2022-11-11_09h01.36.781,t1_Paradigm,2021.1.4,59.95758791604956,
2,0,2,2,2,2689.289324131453,EDleftbutton,1,0,1.75,2.00,1,4,T02R04,2022-11-11_09h01.36.781,t1_Paradigm,2021.1.4,59.95758791604956,
3,0,3,3,3,2695.143605023629,EDrightbutton,0,1,1.62,2.00,1,4,T02R04,2022-11-11_09h01.36.781,t1_Paradigm,2021.1.4,59.95758791604956,
4,0,4,4,4,2698.9814050415293,EDrightbutton,0,1,1.68,2.00,1,4,T02R04,2022-11-11_09h01.36.781,t1_Paradigm,2021.1.4,59.95758791604956,
5,0,5,5,5,2701.060955880442,EDrightbutton,0,1,1.71,2.00,1,4,T02R04,2022-11-11_09h01.36.781,t1_Paradigm,2021.1.4,59.95758791604956,
0,0,0,0,0,2702.929511492566,EDleftbutton,1,0,1.00,2.00,2,4,T02R04,2022-11-11_09h01.36.781,t1_Paradigm,2021.1.4,59.95758791604956,
1,0,1,1,1,2707.5140493566482,EDrightbutton,0,1,0.50,2.00,2,4,T02R04,2022-11-11_09h01.36.781,t1_Paradigm,2021.1.4,59.95758791604956,
2,0,2,2,2,2710.1709569102163,EDrightbutton,0,1,0.75,2.00,2,4,T02R04,2022-11-11_09h01.36.781,t1_Paradigm,2021.1.4,59.95758791604956,
3,0,3,3,3,2713.413818988839,EDrightbutton,0,1,0.88,2.00,2,4,T02R04,2022-11-11_09h01.36.781,t1_Paradigm,2021.1.4,59.95758791604956,
4,0,4,4,4,2715.4419831457126,EDrightbutton,0,1,0.94,2.00,2,4,T02R04,2022-11-11_09h01.36.781,t1_Paradigm,2021.1.4,59.95758791604956,
