Currentstep,EDround.thisRepN,EDround.thisTrialN,EDround.thisN,EDround.thisIndex,question.started,EDclick.clicked_name,EDleftbutton.wasclicked,EDrightbutton.wasclicked,EDleftbutton.value,EDrightbutton.value,EDleftbutton.nback,EDrightbutton.nback,Participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,F17E07,2022-09-02_11h59.41.925,t1_Paradigm,2021.1.4,59.98737589931132,
0,0,0,0,0,2495.36228494253,EDleftbutton,1,0,1.00,2.00,2,4,F17E07,2022-09-02_11h59.41.925,t1_Paradigm,2021.1.4,59.98737589931132,
1,0,1,1,1,2503.0320881948282,EDrightbutton,0,1,0.50,2.00,2,4,F17E07,2022-09-02_11h59.41.925,t1_Paradigm,2021.1.4,59.98737589931132,
2,0,2,2,2,2506.9104446633137,EDrightbutton,0,1,0.75,2.00,2,4,F17E07,2022-09-02_11h59.41.925,t1_Paradigm,2021.1.4,59.98737589931132,
3,0,3,3,3,2509.1990959806717,EDrightbutton,0,1,0.88,2.00,2,4,F17E07,2022-09-02_11h59.41.925,t1_Paradigm,2021.1.4,59.98737589931132,
4,0,4,4,4,2513.1862809132726,EDrightbutton,0,1,0.94,2.00,2,4,F17E07,2022-09-02_11h59.41.925,t1_Paradigm,2021.1.4,59.98737589931132,
5,0,5,5,5,2514.9409246789583,EDrightbutton,0,1,0.97,2.00,2,4,F17E07,2022-09-02_11h59.41.925,t1_Paradigm,2021.1.4,59.98737589931132,
0,0,0,0,0,2516.375328420778,EDrightbutton,0,1,1.00,2.00,2,3,F17E07,2022-09-02_11h59.41.925,t1_Paradigm,2021.1.4,59.98737589931132,
1,0,1,1,1,2522.1940273130604,EDleftbutton,1,0,1.50,2.00,2,3,F17E07,2022-09-02_11h59.41.925,t1_Paradigm,2021.1.4,59.98737589931132,
2,0,2,2,2,2524.056105659256,EDrightbutton,0,1,1.25,2.00,2,3,F17E07,2022-09-02_11h59.41.925,t1_Paradigm,2021.1.4,59.98737589931132,
3,0,3,3,3,2525.8108892945165,EDrightbutton,0,1,1.38,2.00,2,3,F17E07,2022-09-02_11h59.41.925,t1_Paradigm,2021.1.4,59.98737589931132,
4,0,4,4,4,2529.0393566000275,EDleftbutton,1,0,1.44,2.00,2,3,F17E07,2022-09-02_11h59.41.925,t1_Paradigm,2021.1.4,59.98737589931132,
5,0,5,5,5,2532.0740785771923,EDleftbutton,1,0,1.41,2.00,2,3,F17E07,2022-09-02_11h59.41.925,t1_Paradigm,2021.1.4,59.98737589931132,
0,0,0,0,0,2534.0426326274755,EDleftbutton,1,0,1.00,2.00,1,3,F17E07,2022-09-02_11h59.41.925,t1_Paradigm,2021.1.4,59.98737589931132,
1,0,1,1,1,2537.736648070859,EDrightbutton,0,1,0.50,2.00,1,3,F17E07,2022-09-02_11h59.41.925,t1_Paradigm,2021.1.4,59.98737589931132,
2,0,2,2,2,2539.4167856306594,EDrightbutton,0,1,0.75,2.00,1,3,F17E07,2022-09-02_11h59.41.925,t1_Paradigm,2021.1.4,59.98737589931132,
3,0,3,3,3,2541.256737959513,EDrightbutton,0,1,0.88,2.00,1,3,F17E07,2022-09-02_11h59.41.925,t1_Paradigm,2021.1.4,59.98737589931132,
