Letter,CorrAnswer,Stimulus,nback_run.thisRepN,nback_run.thisTrialN,nback_run.thisN,nback_run.thisIndex,fixcross.started,nback_trial.started,trial_resp.keys,trial_resp.corr,currentlevel,trial_resp.rt,Participant,date,expName,psychopyVersion,frameRate,
H,left,Distractor,0,0,0,0,278.44947879272513,280.3875309333671,None,0,1,,Q24R01,2022-12-01_14h41.04.745,t1_Paradigm,2021.1.4,60.03015772462957,
Q,left,Pretarget,0,1,1,1,281.89114701529616,283.88908650304074,left,1,1,0.5308419196226168,Q24R01,2022-12-01_14h41.04.745,t1_Paradigm,2021.1.4,60.03015772462957,
Q,right,Target,0,2,2,2,285.38672892795876,287.3864084465895,right,1,1,1.2095348176371772,Q24R01,2022-12-01_14h41.04.745,t1_Paradigm,2021.1.4,60.03015772462957,
T,left,Distractor,0,3,3,3,288.88632439644425,290.8879004974442,left,1,1,0.8280487593729049,Q24R01,2022-12-01_14h41.04.745,t1_Paradigm,2021.1.4,60.03015772462957,
Q,left,Lure,0,4,4,4,292.3864655493817,294.3883310139354,right,0,1,1.1994847275782377,Q24R01,2022-12-01_14h41.04.745,t1_Paradigm,2021.1.4,60.03015772462957,
L,left,Distractor,0,5,5,5,295.88654286271776,297.8880881667137,left,1,1,0.9958841082989238,Q24R01,2022-12-01_14h41.04.745,t1_Paradigm,2021.1.4,60.03015772462957,
V,left,Pretarget,0,6,6,6,299.38654703312204,301.3895077162597,left,1,1,0.8863539102312643,Q24R01,2022-12-01_14h41.04.745,t1_Paradigm,2021.1.4,60.03015772462957,
V,right,Target,0,7,7,7,302.88660734394216,304.88655473239487,right,1,1,1.0692496373376343,Q24R01,2022-12-01_14h41.04.745,t1_Paradigm,2021.1.4,60.03015772462957,
K,left,Distractor,0,8,8,8,306.38649859200814,308.38787002125173,left,1,1,1.1678619754966348,Q24R01,2022-12-01_14h41.04.745,t1_Paradigm,2021.1.4,60.03015772462957,
G,left,Pretarget,0,9,9,9,309.88611940384726,311.88823669811245,left,1,1,0.9317608894780278,Q24R01,2022-12-01_14h41.04.745,t1_Paradigm,2021.1.4,60.03015772462957,
G,right,Target,0,10,10,10,313.38656307323254,315.38653259704006,right,1,1,0.8094284396211151,Q24R01,2022-12-01_14h41.04.745,t1_Paradigm,2021.1.4,60.03015772462957,
G,right,Target,0,11,11,11,316.8866403865686,318.88658969983226,right,1,1,0.8612472916429397,Q24R01,2022-12-01_14h41.04.745,t1_Paradigm,2021.1.4,60.03015772462957,
P,left,Pretarget,0,12,12,12,320.3864379604056,322.38905153560336,left,1,1,0.7667700932943262,Q24R01,2022-12-01_14h41.04.745,t1_Paradigm,2021.1.4,60.03015772462957,
P,right,Target,0,13,13,13,323.88651495293016,325.88636513831443,right,1,1,0.757453036174411,Q24R01,2022-12-01_14h41.04.745,t1_Paradigm,2021.1.4,60.03015772462957,
G,left,Lure,0,14,14,14,327.3866827324382,329.388888247282,left,1,1,0.7429251895518973,Q24R01,2022-12-01_14h41.04.745,t1_Paradigm,2021.1.4,60.03015772462957,
Y,left,Distractor,0,15,15,15,330.88662049683626,332.8888189540303,None,0,1,,Q24R01,2022-12-01_14h41.04.745,t1_Paradigm,2021.1.4,60.03015772462957,
B,left,Distractor,0,16,16,16,334.3865723765048,336.38829059287673,left,1,1,0.6875977243762463,Q24R01,2022-12-01_14h41.04.745,t1_Paradigm,2021.1.4,60.03015772462957,
